,Fiscal Quarter,H1 2024,H2 2023,H1 2023,H2 2022,H1 2022,H2 2021,H1 2021,H2 2020,H1 2020,H2 2019,+2 Quarters
30,Long-Term Leases,1999,1807,1961,1928,1899,2181,2141,2152,2081,2075,Upgrade
31,Long-Term Unearned Revenue,2019,2198,2342,2499,2631,2496,2575,2309,2057,2094,Upgrade
32,Long-Term Deferred Tax Liabilities,1327,1691,2336,1621,988,2882,3877,2692,2097,2275,Upgrade
33,Other Long-Term Liabilities,4487,4131,3682,4039,3796,3904,3742,3971,3527,3483,Upgrade
34,Total Liabilities,164832,171069,151475,164500,155180,167895,170555,176072,156887,138032,Upgrade
35,Common Stock,8253,8302,8531,8616,8616,8616,8616,8616,8616,8616,Upgrade
36,Retained Earnings,138163,137367,140680,141970,137221,133300,133260,124225,117302,116438,Upgrade
37,Treasury Stock,-,-78,-,-93,-,-,-,-,-,-,Upgrade
38,Comprehensive Income & Other,5938,7196,7393,5359,1626,5513,6914,3062,3179,2727,Upgrade
39,Total Common Equity,152354,152787,156604,155852,147463,147429,148790,135903,129097,127781,Upgrade
40,Minority Interest,6184,6822,8632,9684,4314,4749,5362,5334,5982,6187,Upgrade
41,Shareholders' Equity,158538,159609,165236,165536,151777,152178,154152,141237,135079,133968,Upgrade
42,Total Liabilities & Equity,323370,330678,316711,330036,306957,320073,324707,317309,291966,272000,Upgrade
43,Total Debt,65514,61379,53119,54654,55302,47354,54351,63072,61272,45411,Upgrade
44,Net Cash (Debt),30746,49136,39237,39567,28812,32035,9813,13632,2266,5161,Upgrade
45,Net Cash Growth,-21.64%,24.18%,36.18%,23.51%,193.61%,135.00%,333.05%,164.13%,-,-35.67%,Upgrade
46,Net Cash Per Share,3.72,5.82,4.57,4.59,3.34,3.72,1.14,1.58,0.26,0.60,Upgrade
47,Filing Date Shares Outstanding,8253,8280,8531,8593,8616,8616,8616,8616,8616,8616,Upgrade
48,Total Common Shares Outstanding,8253,8280,8531,8593,8616,8616,8616,8616,8616,8616,Upgrade
49,Working Capital,34967,45646,55229,52935,46488,35344,23554,30003,41903,34811,Upgrade
50,Book Value Per Share,18.46,18.45,18.36,18.14,17.11,17.11,17.27,15.77,14.98,14.83,Upgrade
51,Tangible Book Value,138016,142731,144402,147959,140483,141517,141936,130256,122613,121988,Upgrade
52,Tangible Book Value Per Share,16.72,17.24,16.93,17.22,16.30,16.42,16.47,15.12,14.23,14.16,Upgrade
53,Buildings,-,10535,-,10093,-,9075,-,9743,-,8318,Upgrade
54,Machinery,-,35174,-,30202,-,25264,-,21470,-,19248,Upgrade
55,Construction In Progress,-,3726,-,2923,-,1895,-,6176,-,3943,Upgrade
