,Fiscal Quarter,H1 2024,H2 2023,H1 2023,H2 2022,H1 2022,H2 2021,H1 2021,H2 2020,H1 2020,H2 2019,+2 Quarters
25,Long-Term Unearned Revenue,537.96,591.47,593.81,661.08,701.54,766.74,750.6,755.97,741.8,770.91,Upgrade
26,Long-Term Deferred Tax Liabilities,1.81,0.29,5.08,3.52,7.63,3.52,8.26,4.2,8.52,4.54,Upgrade
27,Other Long-Term Liabilities,-,-,-,-,-,-,-,-,-,229.58,Upgrade
28,Total Liabilities,8552,8346,8753,8306,7636,7225,6189,6064,5779,5995,Upgrade
29,Common Stock,22.56,22.56,22.56,22.56,22.56,21.56,21.56,21.56,21.56,21.56,Upgrade
30,Additional Paid-In Capital,1117,1117,2451,1117,1117,898.65,898.65,898.65,898.65,898.65,Upgrade
31,Retained Earnings,2846,2368,-,1966,1958,1673,1671,1510,1471,1316,Upgrade
32,Comprehensive Income & Other,-1173,-1105,-,-1013,-945.24,-922.45,-957.47,-1028,-1153,-1111,Upgrade
33,Total Common Equity,2812,2402,2473,2092,2152,1671,1634,1403,1238,1125,Upgrade
34,Minority Interest,-111.61,-105.96,-103.95,-98.64,-89.39,-85.68,-81.33,-78.14,-69.24,-66.81,Upgrade
35,Shareholders' Equity,2701,2296,2369,1994,2063,1585,1553,1325,1169,1059,Upgrade
36,Total Liabilities & Equity,11253,10642,11122,10300,9699,8810,7742,7389,6947,7054,Upgrade
37,Total Debt,1534,1247,1408,1373,1502,1552,1215,1322,990.66,905.17,Upgrade
38,Net Cash (Debt),-679.78,-247.59,-518.78,-220.57,-475.91,-345.65,-412.46,-274.76,-349.22,108.85,Upgrade
39,Net Cash Growth,-,-,-,-,-,-,-,-,-,651.65%,Upgrade
40,Net Cash Per Share,-0.30,-0.11,-0.23,-0.10,-0.22,-0.16,-0.19,-0.13,-0.16,0.05,Upgrade
41,Filing Date Shares Outstanding,2256,2256,2256,2256,2256,2156,2156,2156,2156,2156,Upgrade
42,Total Common Shares Outstanding,2256,2256,2256,2256,2256,2156,2156,2156,2156,2156,Upgrade
43,Working Capital,2140,1246,1438,1302,832.61,267.39,360.74,196.8,150.25,-155.87,Upgrade
44,Book Value Per Share,1.25,1.06,1.10,0.93,0.95,0.78,0.76,0.65,0.57,0.52,Upgrade
45,Tangible Book Value,2812,2402,2385,2005,2039,1558,1505,1273,1100,987.18,Upgrade
46,Tangible Book Value Per Share,1.25,1.06,1.06,0.89,0.90,0.72,0.70,0.59,0.51,0.46,Upgrade
47,Land,-,1204,-,1175,-,1269,-,920.29,-,863.98,Upgrade
48,Machinery,-,295.04,-,259.21,-,229.14,-,188.53,-,171.64,Upgrade
49,Construction In Progress,-,51.9,-,30.94,-,20.71,-,198.3,-,48.59,Upgrade
50,Leasehold Improvements,-,9.07,-,9.04,-,5.76,-,5.76,-,5.64,Upgrade
51,Order Backlog,17275,-,-,-,-,-,-,-,-,-,Upgrade
