,Fiscal Quarter,H1 2025,H2 2024,H1 2024,H2 2023,H1 2023,H2 2022,H1 2022,H2 2021,H1 2021,H2 2020,+2 Quarters
27,Long-Term Debt,416.91,1349,1315,1914,2167,2356,2353,1004,587.56,604.91,Upgrade
28,Long-Term Leases,-,-,0.31,0.31,0.16,0.72,-,-,0.41,0.41,Upgrade
29,Long-Term Deferred Tax Liabilities,-,-,21.46,24.54,21.35,23.96,21.43,-,-,-,Upgrade
30,Total Liabilities,1871,4137,4414,4197,3998,3982,3631,1673,1718,1622,Upgrade
31,Common Stock,7.4,7.4,7.4,7.4,7.4,7.4,7.78,8.22,9.13,9.13,Upgrade
32,Additional Paid-In Capital,423.21,423.21,423.21,423.21,-,423.21,438.63,455.6,492.27,492.27,Upgrade
33,Retained Earnings,1060,1770,1915,2770,-,3470,3490,2491,2395,2469,Upgrade
34,Comprehensive Income & Other,245,206.47,247.63,251.47,3396,276.81,262.59,276.6,273.74,266.33,Upgrade
35,Total Common Equity,1736,2407,2593,3452,3404,4178,4199,3231,3170,3236,Upgrade
36,Minority Interest,-1.82,2195,2221,1541,1531,759.81,747.5,-0.83,-0.56,-0.45,Upgrade
37,Shareholders' Equity,1734,4602,4814,4992,4935,4938,4946,3230,3169,3236,Upgrade
38,Total Liabilities & Equity,3605,8739,9227,9189,8933,8919,8577,4904,4887,4858,Upgrade
39,Total Debt,1708,3885,3890,3742,3777,3723,3401,1574,1567,1520,Upgrade
40,Net Cash (Debt),-1600,-3337,-3263,-3200,-3290,-3156,-2747,-1109,-1264,-1325,Upgrade
41,Net Cash Per Share,-21.62,-47.10,-44.10,-43.25,-44.46,-,-33.49,-12.28,-13.84,-14.51,Upgrade
42,Filing Date Shares Outstanding,73.99,73.99,73.99,73.99,73.99,73.99,75.21,82.2,91.32,91.32,Upgrade
43,Total Common Shares Outstanding,73.99,73.99,73.99,73.99,73.99,73.99,77.82,82.2,91.32,91.32,Upgrade
44,Working Capital,647.21,3546,3713,4404,4307,4491,4468,1872,1516,1549,Upgrade
45,Book Value Per Share,23.46,32.53,35.05,46.65,46.00,56.46,53.95,39.31,34.71,35.44,Upgrade
46,Tangible Book Value,1736,2407,2593,3451,3401,4171,4198,3231,3169,3236,Upgrade
47,Tangible Book Value Per Share,23.46,32.53,35.04,46.65,45.97,56.37,53.94,39.30,34.71,35.43,Upgrade
48,Machinery,-,5.98,-,5.99,-,5.61,-,3.86,-,3.86,Upgrade
49,Leasehold Improvements,-,12.11,-,12.1,-,12.8,-,11.13,-,10.8,Upgrade
