,Fiscal Quarter,H1 2024,H2 2023,H1 2023,H2 2022,H1 2022,H2 2021,H1 2021,H2 2020,H1 2020,H2 2019,+2 Quarters
29,Long-Term Deferred Tax Liabilities,1688,1726,1624,1660,1807,1766,2035,1744,1081,1419,Upgrade
30,Other Long-Term Liabilities,0.14,5.03,41.8,95.19,150.82,207.79,56.45,115.99,148.99,134.93,Upgrade
31,Total Liabilities,107355,110449,123573,130037,142156,155738,170603,155619,137110,125394,Upgrade
32,Common Stock,167.66,167.66,167.66,167.66,167.66,158.05,154.28,154.53,154.53,154.53,Upgrade
33,Additional Paid-In Capital,722.83,722.83,722.83,722.83,557.42,411.78,8.11,8.11,8.11,8.11,Upgrade
34,Retained Earnings,-1914,1104,3728,5771,17240,17216,18120,18099,17394,17865,Upgrade
35,Comprehensive Income & Other,-1476,-1361,-1767,-949.37,551.85,1476,1135,515.95,266.57,1060,Upgrade
36,Total Common Equity,-2499,633.38,2852,5712,18517,19262,19418,18778,17823,19087,Upgrade
37,Minority Interest,10211,10024,11965,14158,23211,23393,21442,17106,16247,16617,Upgrade
38,Shareholders' Equity,7712,10658,14817,19870,41728,42655,40860,35883,34070,35704,Upgrade
39,Total Liabilities & Equity,115067,121107,138390,149907,183885,198393,211463,191502,171181,161098,Upgrade
40,Total Debt,50696,55543,51130,56566,52940,56634,58188,64796,61522,55344,Upgrade
41,Net Cash (Debt),-49155,-53810,-48961,-53828,-47298,-41915,-36029,-31264,-30359,-29469,Upgrade
42,Net Cash Per Share,-23.39,-25.60,-23.29,-25.61,-22.77,-21.12,-18.57,-16.10,-15.63,-15.17,Upgrade
43,Filing Date Shares Outstanding,2102,2102,2102,2102,2078,2102,1940,1942,1942,1942,Upgrade
44,Total Common Shares Outstanding,2102,2102,2102,2102,2078,1984,1940,1942,1942,1942,Upgrade
45,Working Capital,1962,7428,13158,5474,36699,47085,62444,57954,50196,53254,Upgrade
46,Book Value Per Share,-1.19,0.30,1.36,2.72,8.91,9.71,10.01,9.67,9.18,9.83,Upgrade
47,Tangible Book Value,-2715,403.71,2615,5473,18281,19023,19166,18533,17599,18856,Upgrade
48,Tangible Book Value Per Share,-1.29,0.19,1.24,2.60,8.80,9.59,9.88,9.54,9.06,9.71,Upgrade
49,Buildings,-,895.1,-,1039,-,1023,-,1020,-,923.19,Upgrade
50,Machinery,-,178.76,-,186.8,-,190.38,-,187.8,-,183.28,Upgrade
51,Leasehold Improvements,-,370.92,-,370.46,-,441.07,-,432.68,-,340.98,Upgrade
