,Fiscal Quarter,H1 2024,H2 2023,H1 2023,H2 2022,H1 2022,H2 2021,H1 2021,H2 2020,H1 2020,H2 2019
18,Total Assets,5291,6054,5254,5551,4909,5005,4243,4287,3461,3312
19,Accounts Payable,281.03,402.79,240.06,396.25,299.6,294.26,231.76,279.32,195.9,207.49
20,Accrued Expenses,76.93,143.17,83.07,143.36,82.15,137.74,77.83,139.47,91.24,148.69
21,Current Portion of Leases,20.86,31.99,41.63,38.58,36.09,36.98,25.95,29.28,10.78,12.79
22,Current Income Taxes Payable,47.14,117.56,84.59,118.3,52.62,96.4,55.19,124.87,62,106.84
23,Current Unearned Revenue,47.26,77.35,55.63,102.79,50.93,108.47,36.8,80.1,71.62,46.22
24,Other Current Liabilities,71.84,43.85,56.86,60.56,219.05,59.46,42.53,52.61,37.52,34.83
25,Total Current Liabilities,545.07,816.71,561.84,859.83,740.43,733.3,470.05,705.64,469.06,556.86
26,Long-Term Leases,92.06,54.27,68.38,75.73,93.13,104.42,86.63,44.36,21.63,26.36
27,Long-Term Unearned Revenue,38.01,33.81,29.62,25.3,25.93,22.56,-,-,-,-
28,Long-Term Deferred Tax Liabilities,31.32,60.24,35.55,53.41,34.65,36.06,28.98,23.75,0.38,0.38
29,Total Liabilities,706.45,965.03,695.38,1014,894.14,896.34,585.66,773.75,491.07,583.6
30,Common Stock,0.07,0.07,0.07,0.07,0.07,0.07,0.07,0.07,0.07,0.07
31,Additional Paid-In Capital,-,61.07,-,134.66,-,359.22,-,602.75,-,806.4
32,Retained Earnings,4089,4772,4115,4200,3510,3458,2898,2692,2063,1807
33,Comprehensive Income & Other,306.35,-14.83,207.12,-15.26,328.32,-12.12,497.93,0.23,739.26,0.39
34,Total Common Equity,4395,4818,4323,4320,3838,3806,3396,3295,2802,2614
35,Minority Interest,189.34,271.48,236.28,217.15,176.02,303.15,261.67,218.33,167.61,114.3
36,Shareholders' Equity,4584,5089,4559,4537,4014,4109,3658,3514,2970,2728
37,Total Liabilities & Equity,5291,6054,5254,5551,4909,5005,4243,4287,3461,3312
38,Total Debt,112.92,86.26,110.01,114.31,129.21,141.39,112.58,73.64,32.41,39.15
39,Net Cash (Debt),1808,2388,1984,2379,1460,1439,1108,2046,1752,1574
40,Net Cash Growth,-8.83%,0.36%,35.89%,65.37%,31.74%,-29.69%,-36.76%,29.98%,54.67%,32.83%
41,Net Cash Per Share,1.86,2.46,2.03,2.43,1.49,1.47,1.13,2.08,1.79,1.62
42,Filing Date Shares Outstanding,970.13,970.13,970.13,980.33,980.33,980.33,980.33,980.33,980.33,980.33
43,Total Common Shares Outstanding,970.13,970.13,970.13,980.33,980.33,980.33,980.33,980.33,980.33,980.33
44,Working Capital,1995,2371,2060,2252,1531,1662,1416,2124,1871,1797
45,Book Value Per Share,4.53,4.97,4.46,4.41,3.92,3.88,3.46,3.36,2.86,2.67
46,Tangible Book Value,4385,4806,4307,4303,3819,3785,3376,3274,2783,2596
47,Tangible Book Value Per Share,4.52,4.95,4.44,4.39,3.90,3.86,3.44,3.34,2.84,2.65
48,Land,34.62,36.79,36.09,35.73,33.81,33.91,35.74,38.65,-,-
49,Buildings,935.7,866.97,842.01,706.86,360.12,360.12,246.48,223.46,235.34,233.1
50,Machinery,1218,1134,1074,1039,851.4,793.35,558.52,536.27,405.4,351.12
51,Construction In Progress,169.62,199.03,129.49,187.61,492.93,315.11,286.41,158.33,71.93,29.52
52,Leasehold Improvements,80.19,76.96,71.73,70.44,60.64,41.87,-,18.76,-,-
