,Fiscal Quarter,H1 2025,H2 2024,H1 2024,H2 2023,H1 2023,H2 2022,H1 2022,H2 2021,H1 2021,H2 2020,+2 Quarters
13,Long-Term Investments,1184,1219,1035,1073,1143,1203,964.16,962.2,1037,1021,Upgrade
14,Goodwill,28.16,28.16,52.58,52.58,64.47,64.47,67.7,67.7,76.45,76.45,Upgrade
15,Long-Term Deferred Tax Assets,34.24,34.27,16.16,20.96,12.27,19,12.09,12.11,0.7,0.72,Upgrade
16,Other Long-Term Assets,2577,2569,2547,2686,2598,2906,2913,2859,2813,2633,Upgrade
17,Total Assets,5965,6135,6107,6489,6465,7082,6999,6772,6673,6393,Upgrade
18,Accounts Payable,52.91,50.05,67.67,56.82,49.87,44.6,70.1,43.95,99.17,51.99,Upgrade
19,Accrued Expenses,-,-,-,-,-,-,-,-,-,0.65,Upgrade
20,Short-Term Debt,68.97,1400,71.91,714.28,58.17,922.12,-,885.79,-,888.24,Upgrade
21,Current Portion of Long-Term Debt,1363,127.43,1075,533.19,789.89,20.91,970.57,194.07,1215,111.84,Upgrade
22,Current Portion of Leases,51.14,34.75,42.71,36.37,50.24,40.75,30.2,45.54,54.02,66.45,Upgrade
23,Current Income Taxes Payable,300.49,291.53,294.78,306.71,298.99,325.4,300.95,287.95,286.97,244.78,Upgrade
24,Current Unearned Revenue,29.06,40.62,29.14,47.31,30.65,55.46,34.81,57.3,32.85,52.52,Upgrade
25,Other Current Liabilities,284.18,447.61,241,252.41,377.93,391.43,452.43,433.38,410.02,325.68,Upgrade
26,Total Current Liabilities,2150,2392,1822,1947,1656,1801,1859,1948,2098,1742,Upgrade
27,Long-Term Debt,229.36,209.64,669.72,509.57,834.39,744.33,699.79,558.34,457.66,675.13,Upgrade
28,Long-Term Leases,52.96,71.06,61.27,81.78,15.88,56.77,46.95,42.11,41.42,59.92,Upgrade
29,Long-Term Unearned Revenue,77.71,75.09,77.68,82.68,82.78,92.25,87.33,86.58,92.57,88.87,Upgrade
30,Long-Term Deferred Tax Liabilities,271.71,274.92,246.57,271.29,246.53,297.26,306.49,298.57,266.58,253.22,Upgrade
31,Other Long-Term Liabilities,17.23,17,10.79,11.47,11.13,11.96,7.34,6.94,9.71,10.93,Upgrade
32,Total Liabilities,2799,3040,2888,2904,2846,3003,3007,2941,2966,2830,Upgrade
33,Common Stock,157.14,157.14,157.14,157.14,157.14,157.14,157.14,138.28,125.71,125.71,Upgrade
34,Additional Paid-In Capital,1506,1506,1506,1506,1506,1506,1507,1441,1397,1397,Upgrade
35,Retained Earnings,1805,1914,2029,2164,2187,2361,2415,2404,2411,2361,Upgrade
36,Comprehensive Income & Other,-279.11,-461.01,-459.31,-235.51,-228.75,62.94,-106.32,-145.88,-219.67,-284.34,Upgrade
37,Total Common Equity,3189,3116,3233,3592,3622,4087,3973,3837,3714,3599,Upgrade
38,Minority Interest,-22.83,-20.92,-13.95,-6.76,-3.45,-8.27,18.84,-5.74,-7.09,-36.36,Upgrade
39,Shareholders' Equity,3166,3095,3219,3585,3618,4078,3992,3831,3707,3563,Upgrade
40,Total Liabilities & Equity,5965,6135,6107,6489,6465,7082,6999,6772,6673,6393,Upgrade
41,Total Debt,1766,1843,1921,1875,1749,1785,1748,1726,1768,1802,Upgrade
42,Net Cash (Debt),-1556,-1691,-1551,-1471,-1380,-1364,-922.4,-982.78,-1033,-1162,Upgrade
43,Net Cash Per Share,-0.99,-1.08,-0.99,-0.94,-0.88,-0.87,-0.61,-0.78,-0.82,-0.92,Upgrade
44,Filing Date Shares Outstanding,1571,1571,1571,1571,1571,1571,1571,1383,1257,1257,Upgrade
45,Total Common Shares Outstanding,1571,1571,1571,1571,1571,1571,1571,1383,1257,1257,Upgrade
46,Working Capital,-721.1,-844.05,-281.37,-285.66,38.97,67.38,223.15,57.06,-211.22,40.95,Upgrade
47,Book Value Per Share,2.03,1.98,2.06,2.29,2.30,2.60,2.53,2.77,2.95,2.86,Upgrade
48,Tangible Book Value,3161,3088,3180,3539,3557,4022,3905,3769,3638,3523,Upgrade
49,Tangible Book Value Per Share,2.01,1.97,2.02,2.25,2.26,2.56,2.49,2.73,2.89,2.80,Upgrade
50,Land,-,527.37,-,565.6,-,552.62,-,441.29,-,429.66,Upgrade
51,Machinery,-,214.32,-,259.4,-,254.9,-,250.05,-,226.39,Upgrade
52,Construction In Progress,-,19.13,-,20.27,-,21.87,-,21.01,-,10.92,Upgrade
53,Leasehold Improvements,-,298.38,-,300.34,-,307.01,-,236.62,-,215.18,Upgrade
