,Fiscal Quarter,H1 2024,H2 2023,H1 2023,H2 2022,H1 2022,H2 2021,H1 2021,H2 2020,H1 2020,H2 2019,+1 Quarters
33,Additional Paid-In Capital,110.7,164.74,197.06,261.16,300.11,375.07,421.9,421.9,473.62,632.32,Upgrade
34,Retained Earnings,1702,1686,1690,1668,1506,1420,1351,1268,1262,1123,Upgrade
35,Treasury Stock,-6.69,-16.51,-1.65,-4.47,-2.4,-5.89,-4.71,-,-2.23,-,Upgrade
36,Comprehensive Income & Other,-2.86,-4.08,-25.08,47.05,24.83,19.91,-61.56,-77.65,-55.18,-56.7,Upgrade
37,Total Common Equity,1867,1895,1926,2037,1894,1875,1774,1679,1746,1766,Upgrade
38,Minority Interest,159.86,159.36,153.34,62.49,20.33,15.94,-,-,-,0.28,Upgrade
39,Shareholders' Equity,2027,2055,2079,2100,1915,1891,1774,1679,1746,1766,Upgrade
40,Total Liabilities & Equity,3427,3454,3390,3195,2545,2568,2410,2343,2443,2581,Upgrade
41,Total Debt,233.96,317.84,352.62,300.76,289.56,316.36,333.41,353.89,297.01,321.89,Upgrade
42,Net Cash (Debt),-38.78,-17.52,68.13,-107.07,-150.73,-107.67,-199.81,-250.95,-177.04,-217.04,Upgrade
43,Net Cash Per Share,-0.04,-0.02,0.07,-0.11,-0.15,-0.11,-0.19,-0.24,-0.17,-0.21,Upgrade
44,Filing Date Shares Outstanding,985.4,1005,1015,1017,1021,1014,1026,1033,1038,1038,Upgrade
45,Total Common Shares Outstanding,985.4,1005,1015,1017,1021,1014,1026,1033,1038,1038,Upgrade
46,Working Capital,314.39,327.36,420.43,153.44,114.28,275.42,159.73,49.93,91.21,110.49,Upgrade
47,Book Value Per Share,1.89,1.89,1.90,2.00,1.86,1.85,1.73,1.63,1.68,1.70,Upgrade
48,Tangible Book Value,1861,1889,1918,2030,1885,1858,1755,1660,1724,1743,Upgrade
49,Tangible Book Value Per Share,1.89,1.88,1.89,2.00,1.85,1.83,1.71,1.61,1.66,1.68,Upgrade
50,Buildings,-,1097,-,1044,-,560.59,-,510.59,-,475.69,Upgrade
51,Machinery,-,1385,-,1331,-,906.33,-,865.91,-,780.18,Upgrade
52,Construction In Progress,-,63.66,-,69.93,-,592.73,-,627.95,-,732.05,Upgrade
