,Fiscal Quarter,H1 2025,H2 2024,H1 2024,H2 2023,H1 2023,H2 2022,H1 2022,H2 2021,H1 2021,H2 2020,+2 Quarters
20,Current Portion of Leases,6.44,3.37,7.05,10.46,10,9.71,8.74,3.41,5.59,7.61,Upgrade
21,Current Income Taxes Payable,134.14,85.18,147.19,93.4,131.09,78.25,106.66,80.75,99.41,47,Upgrade
22,Current Unearned Revenue,-,-,-,-,-,2.3,-,2.42,-,1.73,Upgrade
23,Other Current Liabilities,-,42.05,-,90.88,-,155.16,-,45.28,-,57.88,Upgrade
24,Total Current Liabilities,2026,1211,1221,1242,1426,1328,983.85,956.38,923.15,989.27,Upgrade
25,Long-Term Debt,197.36,258.39,250.56,78.5,-,-,-,-,-,-,Upgrade
26,Long-Term Leases,13.26,0.32,0.8,1.35,6.46,12.1,15.45,5.69,4.94,6.42,Upgrade
27,Long-Term Deferred Tax Liabilities,61.29,45.81,43.24,48.61,37.7,43.32,39,38.56,40.95,39.18,Upgrade
28,Total Liabilities,2319,1536,1537,1393,1493,1404,1063,1022,990.36,1052,Upgrade
29,Common Stock,5.74,5.34,5.34,5.34,5.34,5.34,5.32,5.32,5.32,5.32,Upgrade
30,Additional Paid-In Capital,755.22,573.91,573.91,573.91,573.91,573.91,566.31,566.31,566.31,566.31,Upgrade
31,Retained Earnings,1221,1084,1208,1056,1166,1002,1004,900.44,978.47,795.54,Upgrade
32,Comprehensive Income & Other,-43.86,-87.16,-86.86,-6.07,-38.71,92.42,62.59,40.6,-16.54,-67.34,Upgrade
33,Total Common Equity,1938,1576,1700,1629,1707,1674,1638,1513,1534,1300,Upgrade
34,Minority Interest,70.97,58.53,56.43,52.79,49.36,48.04,45.31,38.41,30.64,22.77,Upgrade
35,Shareholders' Equity,2009,1634,1757,1682,1756,1722,1684,1551,1564,1323,Upgrade
36,Total Liabilities & Equity,4329,3170,3294,3075,3249,3125,2746,2573,2555,2374,Upgrade
37,Total Debt,1405,913.15,768.05,634.63,718.07,670.37,396,437.53,383.39,544.83,Upgrade
38,Net Cash (Debt),-918.24,-352.56,-121.23,-54.4,-265.97,-145.84,68.21,37.96,-12.06,-153.26,Upgrade
39,Net Cash Per Share,-1.66,-0.66,-0.23,-0.10,-0.50,-0.27,0.13,0.07,-0.02,-0.29,Upgrade
40,Filing Date Shares Outstanding,552.56,533.8,533.8,533.8,533.8,533.8,532,532,532,532,Upgrade
41,Total Common Shares Outstanding,552.56,533.8,533.8,533.8,533.8,533.8,532,532,532,532,Upgrade
42,Working Capital,412.85,441.1,706.99,420.26,476.85,392.69,589,492.13,501.51,246.49,Upgrade
43,Book Value Per Share,3.51,2.95,3.19,3.05,3.20,3.14,3.08,2.84,2.88,2.44,Upgrade
44,Tangible Book Value,1780,1470,1593,1520,1596,1562,1529,1402,1421,1186,Upgrade
45,Tangible Book Value Per Share,3.22,2.75,2.98,2.85,2.99,2.93,2.87,2.63,2.67,2.23,Upgrade
46,Buildings,-,947.29,-,922.66,-,953.54,-,795.5,-,743.9,Upgrade
47,Machinery,-,588.26,-,593.51,-,583.87,-,525.83,-,494.99,Upgrade
48,Construction In Progress,-,93.97,-,75.31,-,14.96,-,-,-,-,Upgrade
49,Leasehold Improvements,-,333.07,-,313.97,-,286.55,-,259.22,-,235.59,Upgrade
