,Fiscal Quarter,H1 2024,H2 2023,H1 2023,H2 2022,H1 2022,H2 2021,H1 2021,H2 2020,H1 2020,H2 2019,+2 Quarters
22,Current Portion of Leases,6.21,6.33,6.27,6.04,5.07,4.95,4.83,4.72,4.61,4.5,Upgrade
23,Current Income Taxes Payable,0.02,91.02,24.5,76.81,20.93,110.66,64.82,4.38,-,2.2,Upgrade
24,Current Unearned Revenue,149.88,92.3,125.31,68.93,424.19,252.32,398.58,68.81,242.08,65.02,Upgrade
25,Other Current Liabilities,1159,1050,1330,1274,708.27,455.38,953.48,602.43,732.15,533.2,Upgrade
26,Total Current Liabilities,14365,12727,11790,11948,8244,7039,7995,6333,8196,8248,Upgrade
27,Long-Term Debt,7730,7956,7273,6253,5221,5152,4169,4336,4969,4910,Upgrade
28,Long-Term Leases,119.71,122.28,125.83,128.61,130.32,132.91,136.46,137.86,134.36,142.57,Upgrade
29,Long-Term Unearned Revenue,116.76,125.06,123.01,129.7,134.2,146.56,155.66,166.23,161.15,176.09,Upgrade
30,Other Long-Term Liabilities,485.7,479.65,473.13,446.79,447.68,445.16,467.42,329.15,329.44,329.67,Upgrade
31,Total Liabilities,22844,21436,19822,18950,14239,12978,13007,11385,13904,13930,Upgrade
32,Common Stock,727.89,727.89,727.89,727.89,727.89,727.89,727.89,727.89,727.89,727.89,Upgrade
33,Additional Paid-In Capital,4498,4498,4498,4498,4498,4498,4498,4498,4498,4498,Upgrade
34,Retained Earnings,508.11,430.67,504.36,487,426.66,376.09,216.61,89.65,-230.28,-216.77,Upgrade
35,Comprehensive Income & Other,-2613,-2613,-2613,-2615,-2615,-2615,-2625,-2625,-2625,-2625,Upgrade
36,Total Common Equity,3121,3043,3117,3097,3037,2987,2818,2691,2371,2384,Upgrade
37,Minority Interest,1704,1634,1259,1177,1146,1171,1048,780.26,488.48,485.44,Upgrade
38,Shareholders' Equity,4825,4677,4377,4274,4183,4157,3865,3471,2859,2870,Upgrade
39,Total Liabilities & Equity,27668,26113,24199,23224,18422,17135,16872,14856,16763,16799,Upgrade
40,Total Debt,16467,15676,15438,13085,10356,9388,8733,8203,10751,10639,Upgrade
41,Net Cash (Debt),-15407,-14684,-14281,-12265,-9111,-8173,-6798,-7328,-8113,-8697,Upgrade
42,Net Cash Per Share,-0.86,-0.82,-0.80,-0.69,-0.51,-0.46,-0.38,-0.41,-0.45,-0.49,Upgrade
43,Filing Date Shares Outstanding,17896,17896,17896,17896,17896,17896,17896,17896,17896,17896,Upgrade
44,Total Common Shares Outstanding,17896,17896,17896,17896,17896,17896,17896,17896,17896,17896,Upgrade
45,Working Capital,2644,2389,1673,293.89,469.33,643.24,59.58,84.08,279.47,76.76,Upgrade
46,Book Value Per Share,0.17,0.17,0.17,0.17,0.17,0.17,0.16,0.15,0.13,0.13,Upgrade
47,Tangible Book Value,2563,2449,2501,2446,2351,2270,2085,2092,1740,1725,Upgrade
48,Tangible Book Value Per Share,0.14,0.14,0.14,0.14,0.13,0.13,0.12,0.12,0.10,0.10,Upgrade
49,Buildings,-,5437,-,8623,-,5453,-,5599,-,5542,Upgrade
50,Machinery,-,10681,-,6583,-,3271,-,3384,-,3806,Upgrade
51,Construction In Progress,-,388,-,565.94,-,1820,-,255.6,-,474.29,Upgrade
