,Fiscal Quarter,H1 2025,H2 2024,H1 2024,H2 2023,H1 2023,H2 2022,H1 2022,H2 2021,H1 2021,H2 2020,+2 Quarters
16,Total Assets,203.92,210.33,226.72,230.61,245.57,254.48,181.64,185.18,188.36,200.57,Upgrade
17,Accounts Payable,5.15,3.14,4.4,5.45,6.76,12.46,9.66,9.38,7.57,5.52,Upgrade
18,Accrued Expenses,-,-,-,-,-,-,-,-,-,14.13,Upgrade
19,Current Portion of Leases,0.13,0.2,0.12,0.12,-,0.09,-,-,-,-,Upgrade
20,Current Income Taxes Payable,35.69,35.87,31.54,31.48,29.78,28.28,24.37,22.93,9.39,9.48,Upgrade
21,Current Unearned Revenue,5.85,7.52,5.59,6.54,0.96,4.05,1.53,2.16,1.29,4.83,Upgrade
22,Other Current Liabilities,35.88,41.55,57.53,58.11,72.09,61.22,10.84,11.44,26.54,11.49,Upgrade
23,Total Current Liabilities,82.7,88.27,99.16,101.69,109.59,106.1,46.4,45.91,44.79,45.45,Upgrade
24,Long-Term Debt,-,-,-,-,-,-,-,-,-,0.87,Upgrade
25,Long-Term Leases,-,0.06,0.13,0.19,-,-,-,-,-,-,Upgrade
26,Long-Term Deferred Tax Liabilities,3.29,3.29,2.76,2.76,2.03,2.03,1.51,1.37,3.38,3.38,Upgrade
27,Total Liabilities,85.99,91.63,102.05,104.63,111.62,108.13,47.9,47.28,48.17,49.7,Upgrade
28,Common Stock,253.69,253.69,253.69,253.69,253.69,253.69,253.69,253.69,253.72,252.86,Upgrade
29,Additional Paid-In Capital,-,678.83,678.83,678.83,678.83,678.83,678.83,678.83,678.92,676.61,Upgrade
30,Retained Earnings,-,-893.61,-885.11,-883.64,-861.55,-860.54,-852.22,-849.72,-846.73,-843.34,Upgrade
31,Comprehensive Income & Other,-151.62,65.31,65.23,65.23,36.82,42.36,33.54,34.26,34.24,38.29,Upgrade
32,Total Common Equity,102.07,104.23,112.64,114.11,107.79,114.35,113.84,117.06,120.15,124.41,Upgrade
33,Minority Interest,15.86,14.47,12.04,11.86,26.16,32.01,19.9,20.85,20.03,24.22,Upgrade
34,Shareholders' Equity,117.94,118.7,124.68,125.98,133.95,146.36,133.74,137.91,140.18,150.88,Upgrade
35,Total Liabilities & Equity,203.92,210.33,226.72,230.61,245.57,254.48,181.64,185.18,188.36,200.57,Upgrade
36,Total Debt,0.13,0.26,0.24,0.3,-,0.09,-,-,-,0.87,Upgrade
37,Net Cash (Debt),47.19,46.8,71.32,63.36,51.93,32.45,52.63,51.7,98.65,89.12,Upgrade
38,Net Cash Growth,-33.82%,-26.13%,37.34%,95.22%,-1.34%,-37.23%,-46.65%,-41.99%,21.78%,46.37%,Upgrade
39,Net Cash Per Share,0.02,0.02,0.02,0.02,0.02,0.01,0.02,0.02,0.03,0.03,Upgrade
40,Filing Date Shares Outstanding,2894,2894,2894,2894,2894,2894,2894,2894,2894,2884,Upgrade
41,Total Common Shares Outstanding,2894,2894,2894,2894,2894,2894,2894,2894,2894,2884,Upgrade
42,Working Capital,94.65,95.29,101.65,102.67,73.19,74.07,85.92,88.2,92.65,95.41,Upgrade
43,Book Value Per Share,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04,Upgrade
44,Tangible Book Value,82.09,84.24,92.66,93.91,55.76,50.97,72.67,74.52,80.46,76.82,Upgrade
45,Tangible Book Value Per Share,0.03,0.03,0.03,0.03,0.02,0.02,0.03,0.03,0.03,0.03,Upgrade
46,Buildings,-,1.86,-,1.86,-,1.85,-,1.85,-,2.09,Upgrade
47,Machinery,-,1.6,-,1.59,-,1.63,-,1.56,-,2.34,Upgrade
48,Leasehold Improvements,-,0.64,-,0.64,-,0.48,-,0.48,-,0.53,Upgrade
