,Fiscal Quarter,H1 2024,H2 2023,H1 2023,H2 2022,H1 2022,H2 2021,H1 2021,H2 2020,H1 2020,H2 2019,+2 Quarters
21,Current Portion of Long-Term Debt,-,1503,-,-,0.47,0.52,1585,1636,1489,1.06,Upgrade
22,Current Portion of Leases,1.37,1.61,1.57,1.53,1.51,0.48,1.28,1.75,1.77,1.79,Upgrade
23,Current Income Taxes Payable,5.4,7.73,5.77,6.35,5.01,3.5,1.65,-,-,1.18,Upgrade
24,Other Current Liabilities,108.89,13.04,94.32,10.37,53.15,5.36,59.98,10.43,41.75,14.94,Upgrade
25,Total Current Liabilities,1571,1595,104.56,92.57,61.18,64.19,1649,1690,1535,68.7,Upgrade
26,Long-Term Debt,-,-,1482,1450,1409,1517,-,-,-,1484,Upgrade
27,Long-Term Leases,-,0.55,1.37,2.16,2.94,-,0.01,0.41,1.21,2.15,Upgrade
28,Long-Term Deferred Tax Liabilities,137.49,142.5,141.44,139.44,137.39,148.87,156.68,162.53,230.97,232.17,Upgrade
29,Other Long-Term Liabilities,-,-,1.88,-,-,-,-,-,-,-,Upgrade
30,Total Liabilities,1711,1740,1731,1686,1613,1731,1806,1855,1767,1787,Upgrade
31,Common Stock,1278,1278,1278,1278,1278,1278,1278,1278,1278,1278,Upgrade
32,Additional Paid-In Capital,1028,1028,1028,1028,1028,1028,1028,1028,1028,1028,Upgrade
33,Retained Earnings,-249.19,-257.12,-255.89,-254.72,-235.66,-215.76,-108.69,-52,247.31,280.88,Upgrade
34,Comprehensive Income & Other,-166.86,-120.59,-114.64,-120.16,-161.13,-106.03,-68.33,-41.69,-162.27,-163.57,Upgrade
35,Total Common Equity,1889,1928,1935,1931,1909,1984,2129,2212,2391,2423,Upgrade
36,Shareholders' Equity,1889,1928,1935,1931,1909,1984,2129,2212,2391,2423,Upgrade
37,Total Liabilities & Equity,3600,3668,3666,3617,3521,3715,3934,4067,4157,4210,Upgrade
38,Total Debt,1454,1505,1485,1454,1414,1518,1587,1638,1492,1489,Upgrade
39,Net Cash (Debt),-502.4,-500.83,-479.41,-479.27,-588.37,-644.43,-727.64,-742.72,-458.9,-244.38,Upgrade
40,Net Cash Per Share,-0.04,-0.04,-0.04,-0.04,-0.05,-0.05,-0.06,-0.06,-0.04,-0.02,Upgrade
41,Filing Date Shares Outstanding,12779,12779,12779,12779,12779,12779,12779,12779,12779,12779,Upgrade
42,Total Common Shares Outstanding,12779,12779,12779,12779,12779,12779,12779,12779,12779,12779,Upgrade
43,Working Capital,-331.6,-376.84,1115,1084,977.8,952.51,-670.56,-618.88,-388.75,1291,Upgrade
44,Book Value Per Share,0.15,0.15,0.15,0.15,0.15,0.16,0.17,0.17,0.19,0.19,Upgrade
45,Tangible Book Value,1889,1927,1935,1930,1909,1984,2128,2212,2390,2423,Upgrade
46,Tangible Book Value Per Share,0.15,0.15,0.15,0.15,0.15,0.16,0.17,0.17,0.19,0.19,Upgrade
47,Buildings,-,54.8,-,56.42,-,61.06,-,59.26,-,55.54,Upgrade
48,Machinery,-,5.14,-,5.31,-,5.78,-,5.6,-,5.22,Upgrade
49,Leasehold Improvements,-,1.82,-,1.82,-,1.84,-,1.83,-,1.83,Upgrade
