,Fiscal Quarter,H1 2024,H2 2023,H1 2023,H2 2022,H1 2022,H2 2021,H1 2021,H2 2020,H1 2020,H2 2019,+2 Quarters
18,Long-Term Deferred Tax Assets,705.96,685.19,530.15,518.45,453.21,365.65,317.14,306.75,280.22,278.84,Upgrade
19,Other Long-Term Assets,645.19,1718,2745,3245,2928,3828,1400,1329,2593,1882,Upgrade
20,Total Assets,52215,50030,49459,48024,55628,52119,49169,44524,43283,35407,Upgrade
21,Accounts Payable,4224,4421,4375,3670,5309,6905,5672,7087,5561,5049,Upgrade
22,Accrued Expenses,1309,1381,1166,1504,1310,1269,924.31,910,838.13,963.14,Upgrade
23,Short-Term Debt,64.82,135.88,301.31,242.99,160.47,111.29,141.61,268.33,109.4,66.9,Upgrade
24,Current Portion of Long-Term Debt,14586,13135,11954,12160,15727,11748,12169,8443,9461,4617,Upgrade
25,Current Portion of Leases,43.05,42.56,47.45,54.46,17.44,8.41,14.87,17.85,15.2,15.16,Upgrade
26,Current Income Taxes Payable,321.53,346.32,471.99,455.36,580.48,356.07,545.48,311.27,329.05,411.83,Upgrade
27,Current Unearned Revenue,1022,1425,1326,1407,2157,4359,1930,1736,1436,1458,Upgrade
28,Other Current Liabilities,1661,1660,1502,1661,2447,1802,1665,1476,1915,1399,Upgrade
29,Total Current Liabilities,23231,22547,21144,21154,27707,26558,23062,20249,19666,13980,Upgrade
30,Long-Term Debt,3957,2384,2694,1322,1670,2291,3247,2877,2923,1319,Upgrade
31,Long-Term Leases,27.75,29.71,45.95,141.29,84.73,74.51,77.44,76.9,87.9,90.66,Upgrade
32,Long-Term Unearned Revenue,22.16,24.92,28.34,29.01,43.38,49.73,52.43,60.15,155.74,162.27,Upgrade
33,Long-Term Deferred Tax Liabilities,43.74,67.06,98.96,92.55,249.01,30.81,65.25,45.14,43.7,32.15,Upgrade
34,Other Long-Term Liabilities,-,-,-,-,53.98,-,-,-,-,-,Upgrade
35,Total Liabilities,27282,25052,24012,22739,29809,29004,26504,23308,22876,15584,Upgrade
36,Common Stock,380.63,380.63,380.63,380.63,380.63,380.63,380.63,380.63,380.63,380.63,Upgrade
37,Additional Paid-In Capital,3532,3532,3532,3532,3563,3563,3569,3569,3582,3582,Upgrade
38,Retained Earnings,18109,18185,18683,18503,19382,18467,18006,16592,16004,15536,Upgrade
39,Comprehensive Income & Other,174.1,170.61,167.29,162.87,163.38,140.09,140.19,139.36,114.57,3,Upgrade
40,Total Common Equity,22196,22269,22764,22578,23489,22551,22096,20681,20081,19502,Upgrade
41,Minority Interest,2737,2709,2684,2706,2330,564.13,569.06,534.11,325.64,321.81,Upgrade
42,Shareholders' Equity,24933,24978,25448,25285,25819,23115,22665,21215,20407,19823,Upgrade
43,Total Liabilities & Equity,52215,50030,49459,48024,55628,52119,49169,44524,43283,35407,Upgrade
44,Total Debt,18678,15727,15043,13921,17660,14233,15649,11683,12596,6108,Upgrade
45,Net Cash (Debt),-7902,-7615,-5403,-6956,-4795,-2234,-5626,-2737,1234,4440,Upgrade
46,Net Cash Growth,-,-,-,-,-,-,-,-,-83.46%,-43.26%,Upgrade
47,Net Cash Per Share,-2.12,-2.05,-1.45,-1.87,-1.29,-0.60,-1.51,-0.74,0.33,1.19,Upgrade
48,Filing Date Shares Outstanding,3723,3723,3723,3723,3723,3723,3723,3723,3723,3723,Upgrade
49,Total Common Shares Outstanding,3723,3723,3723,3723,3723,3723,3723,3723,3723,3723,Upgrade
50,Working Capital,8279,5402,5611,4158,6352,4195,6878,5603,5880,7038,Upgrade
51,Book Value Per Share,5.96,5.98,6.12,6.07,6.31,6.06,5.94,5.56,5.39,5.24,Upgrade
52,Tangible Book Value,20516,20558,20991,20775,21688,22287,19253,17838,16533,18462,Upgrade
53,Tangible Book Value Per Share,5.51,5.52,5.64,5.58,5.83,5.99,5.17,4.79,4.44,4.96,Upgrade
54,Buildings,-,7086,-,6453,-,5540,-,5490,-,4428,Upgrade
55,Machinery,-,17759,-,16885,-,15418,-,14797,-,13183,Upgrade
56,Construction In Progress,-,1844,-,2403,-,2161,-,468.59,-,2623,Upgrade
