,Fiscal Quarter,H1 2024,H2 2023,H1 2023,H2 2022,H1 2022,H2 2021,H1 2021,H2 2020,H1 2020,H2 2019,+2 Quarters
38,Total Liabilities & Equity,126.28,126.94,182.54,173.86,280.8,398.28,712.09,809.19,968.62,1013,Upgrade
39,Total Debt,371.63,356.08,370.82,344.29,394.19,365.65,364.31,391.13,481.95,510.55,Upgrade
40,Net Cash (Debt),-367.06,-328.16,-340.67,-330.61,-356.54,-246.55,-203.73,-196.04,-245.69,-346.55,Upgrade
41,Net Cash Per Share,-0.34,-0.30,-0.31,-0.32,-0.36,-0.25,-0.21,-0.21,-0.33,-0.47,Upgrade
42,Filing Date Shares Outstanding,1093,1093,1093,1093,992.57,992.57,992.57,992.57,742.57,742.57,Upgrade
43,Total Common Shares Outstanding,1093,1093,1093,1093,992.57,992.57,992.57,992.57,742.57,742.57,Upgrade
44,Working Capital,-769.93,-710.5,-625.21,-584.14,-470.36,-352.12,-236.91,-249.2,-414.34,-303.33,Upgrade
45,Book Value Per Share,-0.41,-0.36,-0.25,-0.23,-0.23,-0.13,0.12,0.13,0.19,0.14,Upgrade
46,Tangible Book Value,-446.25,-393.61,-294.87,-272.26,-271.65,-175.26,36.82,38.6,15.82,20.87,Upgrade
47,Tangible Book Value Per Share,-0.41,-0.36,-0.27,-0.25,-0.27,-0.18,0.04,0.04,0.02,0.03,Upgrade
48,Buildings,-,125.23,-,125.23,-,125.23,-,125.23,-,125.23,Upgrade
49,Machinery,-,215.25,-,214.52,-,212.75,-,203.6,-,200.27,Upgrade
50,Leasehold Improvements,-,19.84,-,19.61,-,18.72,-,19.08,-,5.98,Upgrade
