,Fiscal Quarter,H1 2024,H2 2023,H1 2023,H2 2022,H1 2022,H2 2021,H1 2021,H2 2020,H1 2020,H2 2019,+2 Quarters
34,Retained Earnings,3997,3972,3601,2771,2231,1564,1168,566.25,218.57,120.27,Upgrade
35,Comprehensive Income & Other,256.63,315.18,-196.28,-97.87,-50.26,9.93,0.27,-0.27,0.08,-1.58,Upgrade
36,Total Common Equity,6165,6198,5316,4584,4092,3485,3080,1670,1322,1223,Upgrade
37,Minority Interest,1090,1071,1344,1324,1086,843.85,280.26,171.64,147.33,91.65,Upgrade
38,Shareholders' Equity,7255,7270,6660,5909,5178,4329,3360,1841,1470,1314,Upgrade
39,Total Liabilities & Equity,17776,16331,15341,13617,12220,9095,8806,4011,3869,4734,Upgrade
40,Total Debt,361.3,27.98,35.51,191.68,257.41,48.1,1270,17.38,830.16,651.53,Upgrade
41,Net Cash (Debt),5755,5835,6178,3952,4214,1906,861.9,750.11,704.64,188,Upgrade
42,Net Cash Growth,-6.84%,47.63%,46.62%,107.35%,388.88%,154.10%,22.32%,298.99%,5.60%,88.76%,Upgrade
43,Net Cash Per Share,0.43,0.43,0.46,0.29,0.31,0.14,0.07,0.06,0.06,0.02,Upgrade
44,Filing Date Shares Outstanding,13471,13471,13471,13471,13471,13471,13471,11841,11841,11841,Upgrade
45,Total Common Shares Outstanding,13471,13471,13471,13471,13471,13471,13471,11841,11841,11841,Upgrade
46,Working Capital,4956,6408,5873,5136,4662,3849,3141,1821,1449,1293,Upgrade
47,Book Value Per Share,0.46,0.46,0.39,0.34,0.30,0.26,0.23,0.14,0.11,0.10,Upgrade
48,Tangible Book Value,6127,6161,5278,4547,4054,3485,3078,1670,1322,1223,Upgrade
49,Tangible Book Value Per Share,0.45,0.46,0.39,0.34,0.30,0.26,0.23,0.14,0.11,0.10,Upgrade
50,Buildings,-,116.66,-,119.28,-,126.36,-,-,-,-,Upgrade
51,Machinery,-,78.7,-,71.77,-,67.46,-,6.06,-,5.47,Upgrade
52,Construction In Progress,-,6.55,-,3.31,-,4.26,-,-,-,-,Upgrade
53,Leasehold Improvements,-,14,-,14,-,14,-,14,-,11.86,Upgrade
