,Fiscal Quarter,H1 2024,H2 2023,H1 2023,H2 2022,H1 2022,H2 2021,H1 2021,H2 2020,H1 2020,H2 2019,+2 Quarters
25,Other Current Liabilities,5320,982.52,6049,743.17,6016,1021,5091,1101,4122,1086,Upgrade
26,Total Current Liabilities,40916,33530,35692,28892,28540,28381,24237,28474,26966,27147,Upgrade
27,Long-Term Debt,12051,15675,12149,11599,9619,8866,8941,7178,9689,8218,Upgrade
28,Long-Term Leases,4832,4598,3656,3876,4100,4249,3863,3847,3572,3565,Upgrade
29,Long-Term Deferred Tax Liabilities,3512,3419,3533,3398,3250,3272,2148,2120,1941,1918,Upgrade
30,Total Liabilities,61310,57222,55029,47765,45510,44768,39189,41619,42168,40848,Upgrade
31,Common Stock,0.21,0.21,0.21,0.21,0.21,0.21,0.2,0.2,0.2,0.2,Upgrade
32,Additional Paid-In Capital,3093,4828,5003,7704,7994,9786,4641,4835,4542,5474,Upgrade
33,Retained Earnings,46937,45374,43364,40356,37166,33741,29108,25413,22165,19873,Upgrade
34,Treasury Stock,-33.12,-,-8.12,-51.74,-,-,-,-,-,-,Upgrade
35,Comprehensive Income & Other,-4510,-4405,-4712,-4246,-3700,-3283,-3420,-3785,-4480,-3589,Upgrade
36,Total Common Equity,45488,45797,43648,43761,41461,40244,30329,26463,22227,21759,Upgrade
37,Minority Interest,165.79,249.28,309.15,303.02,471.24,462.7,398.72,418.85,423.76,418.12,Upgrade
38,Shareholders' Equity,45654,46047,43957,44064,41932,40706,30727,26882,22651,22177,Upgrade
39,Total Liabilities & Equity,106964,103268,98986,91829,87442,85474,69917,68501,64819,63024,Upgrade
40,Total Debt,37300,36756,34096,30638,26902,28730,26308,28283,29642,29110,Upgrade
41,Net Cash (Debt),-15972,-18922,-15230,-18210,-15027,-17385,-15332,-19742,-20903,-21747,Upgrade
42,Net Cash Per Share,-6.69,-7.69,-6.15,-7.24,-5.96,-6.98,-6.38,-8.14,-8.60,-8.96,Upgrade
43,Filing Date Shares Outstanding,2380,2386,2391,2402,2414,2415,2315,2282,2272,2272,Upgrade
44,Total Common Shares Outstanding,2380,2386,2393,2402,2414,2415,2315,2282,2272,2272,Upgrade
45,Working Capital,20902,24069,18271,17941,14165,11966,10138,5377,5277,4495,Upgrade
46,Book Value Per Share,19.11,19.20,18.24,18.22,17.18,16.66,13.10,11.60,9.78,9.58,Upgrade
47,Tangible Book Value,24263,24051,22013,21620,19506,17874,15320,11659,8394,7655,Upgrade
48,Tangible Book Value Per Share,10.20,10.08,9.20,9.00,8.08,7.40,6.62,5.11,3.69,3.37,Upgrade
49,Buildings,-,15064,-,14661,-,13930,-,12195,-,10935,Upgrade
50,Machinery,-,5946,-,6520,-,5949,-,4403,-,3605,Upgrade
51,Construction In Progress,-,706.61,-,895.33,-,1028,-,791.13,-,632.47,Upgrade
52,Leasehold Improvements,-,2881,-,2267,-,1830,-,1438,-,945.83,Upgrade
