,Fiscal Quarter,H2 2024,H1 2024,H2 2023,H1 2023,H2 2022,H1 2022,H2 2021,H1 2021,H1 2021,H2 2020,+2 Quarters
35,Total Common Equity,838.97,841.28,840.21,832.34,808.89,811.34,863.61,2839,-,2726,Upgrade
36,Minority Interest,1.38,7.86,2.56,-4.27,-10.55,-3.71,-2.76,45.93,-,46.4,Upgrade
37,Shareholders' Equity,840.34,849.15,842.77,828.07,798.34,807.63,860.86,2885,-,2772,Upgrade
38,Total Liabilities & Equity,4468,4224,4535,3784,3966,4394,4919,7738,-,7587,Upgrade
39,Total Debt,2634,2223,2715,1656,2362,1472,1352,3866,-,3386,Upgrade
40,Net Cash (Debt),-1734,-1696,-1852,-1409,-1937,-1346,-694.01,-3318,-,-2581,Upgrade
41,Net Cash Per Share,-0.57,-0.56,-0.61,-0.46,-0.64,-0.44,-,-1.07,-,-,Upgrade
42,Filing Date Shares Outstanding,3089,3089,3089,3089,3089,3089,3089,3089,3089,3089,Upgrade
43,Total Common Shares Outstanding,3089,3089,3089,3089,3089,3089,3089,3089,3089,3089,Upgrade
44,Working Capital,-680.79,-679.77,-731.18,-955.26,-823.55,-172.15,-1724,-2153,-,-2255,Upgrade
45,Book Value Per Share,0.27,0.27,0.27,0.27,0.26,0.26,0.28,0.92,-,0.88,Upgrade
46,Tangible Book Value,648.24,645.71,640.05,623.16,588.52,571.81,620.67,2599,-,2467,Upgrade
47,Tangible Book Value Per Share,0.21,0.21,0.21,0.20,0.19,0.19,0.20,0.84,-,0.80,Upgrade
48,Machinery,399.15,-,340.36,-,348.24,-,310.55,-,-,568.39,Upgrade
49,Construction In Progress,125.8,-,273.61,-,444.61,-,410.03,-,-,648.31,Upgrade
50,Leasehold Improvements,456.76,-,450.88,-,442.01,-,349.52,-,-,698.32,Upgrade
