,Fiscal Quarter,H1 2024,H2 2023,H1 2023,H2 2022,H1 2022,H2 2021,H1 2021,H2 2020,H1 2020,H2 2019,+2 Quarters
40,Total Debt,359.32,1628,2317,1897,1978,1790,1783,1841,1895,1901,Upgrade
41,Net Cash (Debt),-226.44,-1377,-2035,-1479,-1622,-1039,-1280,-1154,-1056,-1209,Upgrade
42,Net Cash Per Share,-0.10,-,-0.87,-,-0.70,-0.44,-0.54,-0.49,-0.45,-0.51,Upgrade
43,Filing Date Shares Outstanding,2332,2332,2332,2332,2332,2332,2346,2356,2357,2372,Upgrade
44,Total Common Shares Outstanding,2332,2332,2332,2332,2332,2332,2346,2356,2357,2372,Upgrade
45,Working Capital,251.73,-854.33,-1088,-1002,600.15,662.79,-339.99,-464.15,642.61,427.23,Upgrade
46,Book Value Per Share,0.27,-0.20,-0.20,-0.18,0.22,0.32,0.37,0.32,0.25,0.49,Upgrade
47,Tangible Book Value,351.21,-736.11,-828.14,-788.09,-569.87,-484.95,-463.61,-619.87,-903.28,-1196,Upgrade
48,Tangible Book Value Per Share,0.15,-0.32,-0.36,-0.34,-0.24,-0.21,-0.20,-0.26,-0.38,-0.50,Upgrade
49,Buildings,-,123.12,-,123.12,-,125.92,-,115.79,-,62.29,Upgrade
50,Machinery,-,229.28,-,279.23,-,267.02,-,234.69,-,231.78,Upgrade
51,Construction In Progress,-,4.22,-,0.43,-,0.03,-,0.03,-,0.49,Upgrade
52,Leasehold Improvements,-,39.08,-,25.94,-,25.33,-,24.57,-,24.57,Upgrade
