,Fiscal Quarter,H1 2024,H2 2023,H1 2023,H2 2022,H1 2022,H2 2021,H1 2021,H2 2020,H1 2020,H2 2019,+2 Quarters
35,Total Common Equity,1073,1177,1166,1102,374.21,376.41,257.59,140.56,364.19,433.69,Upgrade
36,Minority Interest,15.51,16.09,13.56,104.09,414.2,295.87,231.74,199.44,89.9,21.87,Upgrade
37,Shareholders' Equity,1088,1193,1179,1206,788.42,672.28,489.33,340,454.09,455.57,Upgrade
38,Total Liabilities & Equity,4694,5668,6285,7737,7034,6291,6233,5602,5428,4429,Upgrade
39,Total Debt,1109,1458,1219,1365,2712,2219,2387,2529,2154,1812,Upgrade
40,Net Cash (Debt),-909.97,-880.07,-618.69,-426.85,-2210,-1787,-2016,-2073,-1855,-1415,Upgrade
41,Net Cash Per Share,-0.27,-0.26,-0.19,-0.13,-0.67,-,-0.61,-,-0.58,-0.44,Upgrade
42,Filing Date Shares Outstanding,3324,3324,3324,3324,3324,3324,3324,3144,3144,3212,Upgrade
43,Total Common Shares Outstanding,3324,3324,3324,3324,3324,3324,3324,3144,3144,3212,Upgrade
44,Working Capital,449.49,616.51,543.31,615.72,-376.32,-768.73,-889.56,-963.77,-784.21,-755.88,Upgrade
45,Book Value Per Share,0.32,0.35,0.35,0.33,0.11,0.11,0.08,0.04,0.12,0.14,Upgrade
46,Tangible Book Value,1073,1177,1166,1102,374.21,376.41,257.59,140.56,363.83,433.69,Upgrade
47,Tangible Book Value Per Share,0.32,0.35,0.35,0.33,0.11,0.11,0.08,0.04,0.12,0.14,Upgrade
48,Buildings,-,429.41,-,424.39,-,727.43,-,746.97,-,743.34,Upgrade
49,Machinery,-,1511,-,1504,-,2212,-,1929,-,2061,Upgrade
50,Construction In Progress,-,155.68,-,138.84,-,279.3,-,261.39,-,85.31,Upgrade
