,Fiscal Quarter,H1 2024,H2 2023,H1 2023,H2 2022,H1 2022,H2 2021,H1 2021,H2 2020,H1 2020,H2 2019,+2 Quarters
27,Other Current Liabilities,7.38,2567,2051,1670,1587,1420,1444,28.73,959.7,1028,Upgrade
28,Total Current Liabilities,5960,7582,6603,6005,5907,5178,5583,4598,3867,4583,Upgrade
29,Long-Term Debt,3357,1495,3323,3397,3456,3455,3563,3998,3969,4435,Upgrade
30,Long-Term Leases,98.01,100.68,109.22,104.08,85.08,57.86,45.78,22.12,17.27,18.65,Upgrade
31,Long-Term Unearned Revenue,60.81,69.71,108.38,76.74,92.04,94.45,79.59,72.69,58.7,45.85,Upgrade
32,Long-Term Deferred Tax Liabilities,120.24,165.79,173.64,199.8,227.71,222.62,284.52,291.8,285.45,278.42,Upgrade
33,Other Long-Term Liabilities,313.79,264,38.4,37,547.8,522.65,81.06,96.2,-,-,Upgrade
34,Total Liabilities,9910,9678,10356,9820,10316,9531,9637,9079,8198,9361,Upgrade
35,Common Stock,457.06,457.06,457.06,457.06,457.06,457.06,452.23,452.23,452.23,452.23,Upgrade
36,Additional Paid-In Capital,2743,2743,2743,2743,2743,2743,2575,2575,2575,2575,Upgrade
37,Retained Earnings,19571,18889,18416,17574,16477,15444,14929,13719,13161,12152,Upgrade
38,Comprehensive Income & Other,304.32,360.11,413.63,992.76,936.17,762.56,760.82,1287,1039,1001,Upgrade
39,Total Common Equity,23076,22449,22029,21767,20614,19407,18717,18034,17227,16181,Upgrade
40,Minority Interest,1557,1544,1550,1815,1721,1640,1558,845.11,768.48,811.44,Upgrade
41,Shareholders' Equity,24633,23993,23579,23582,22335,21047,20275,18879,17996,16992,Upgrade
42,Total Liabilities & Equity,34542,33670,33936,33402,32651,30578,29912,27958,26194,26353,Upgrade
43,Total Debt,4129,4169,4343,4491,4470,4138,4496,4327,4375,5519,Upgrade
44,Net Cash (Debt),3737,3164,2713,2995,2677,2996,2551,1808,823.46,-849.29,Upgrade
45,Net Cash Growth,37.76%,5.65%,1.36%,-0.03%,4.91%,65.65%,209.84%,-,-,-,Upgrade
46,Net Cash Per Share,0.81,0.70,0.59,0.66,0.59,0.66,0.57,0.40,0.18,-0.19,Upgrade
47,Filing Date Shares Outstanding,4571,4571,4508,4571,4571,4571,4522,4522,4522,4522,Upgrade
48,Total Common Shares Outstanding,4571,4571,4508,4571,4571,4571,4522,4522,4522,4522,Upgrade
49,Working Capital,13581,11052,12148,12282,11763,11082,10527,9768,8587,8032,Upgrade
50,Book Value Per Share,5.05,4.91,4.89,4.76,4.51,4.25,4.14,3.99,3.81,3.58,Upgrade
51,Tangible Book Value,17927,17384,16556,16553,15309,14377,13374,12656,11582,10559,Upgrade
52,Tangible Book Value Per Share,3.92,3.80,3.67,3.62,3.35,3.15,2.96,2.80,2.56,2.33,Upgrade
53,Land,8.69,8.63,8.81,8.49,8.18,7.77,7.88,7.95,8.63,8.5,Upgrade
54,Buildings,3999,3935,3864,3844,3803,3781,3262,3272,3153,3066,Upgrade
55,Machinery,5425,5002,4843,4668,4057,3932,3279,3144,2893,2754,Upgrade
56,Construction In Progress,829.3,1004,1045,769.56,796.4,577.14,1133,1059,1157,963.26,Upgrade
