,Fiscal Quarter,Q4 2024,Q3 2024,Q2 2024,Q1 2024,Q4 2023,Q3 2023,Q2 2023,Q1 2023,Q4 2022,Q3 2022,Q2 2022,Q1 2022,Q4 2021,Q3 2021,Q2 2021,Q1 2021,Q4 2020,Q3 2020,Q2 2020,Q1 2020,+10 Quarters
33,Free Cash Flow,-2571690,3436134,-3717593,-2567700,-1993956,-1039657,2156175,-2082809,1610727,779705,-1076613,-758821,87229,4033262,51346,689150,4013092,2189452,321524,1287015,Upgrade
34,Free Cash Flow Per Share,-1091.42,1465.14,-1589.75,-1096.43,-851.44,-440.22,928.56,-889.38,687.76,338.22,-459.58,-324.02,37.56,1719.09,21.93,294.27,1714.07,935.95,137.14,549.57,Upgrade
35,Dividend Per Share,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,200.000,-,-,-,Upgrade
36,Dividend Growth,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-33.33%,-,-,-,Upgrade
37,Profit Margin,2.19%,6.54%,4.18%,4.45%,4.35%,1.46%,1.49%,7.19%,9.11%,1.11%,5.65%,10.22%,-6.26%,9.05%,10.67%,6.63%,10.98%,1.72%,9.77%,5.57%,Upgrade
38,Free Cash Flow Margin,-30.28%,56.69%,-39.62%,-41.13%,-29.34%,-18.31%,25.58%,-28.05%,21.03%,12.91%,-14.43%,-10.75%,2.43%,75.49%,0.64%,9.00%,50.57%,35.82%,4.17%,16.14%,Upgrade
39,EBITDA,851940,832478,1241680,962054,1169020,863972,963114,1248223,1607079,1022150,1429887,1608779,773687,1396417,1614349,1433151,1974737,985450,1593916,1640377,Upgrade
40,EBITDA Margin,10.03%,13.73%,13.23%,15.41%,17.20%,15.21%,11.43%,16.81%,20.98%,16.92%,19.16%,22.78%,21.53%,26.14%,20.27%,18.71%,24.88%,16.12%,20.68%,20.57%,Upgrade
41,D&A For EBITDA,706037,705088,701970,701658,705522,705782,701118,695780,703093,706121,702856,697324,707701,707948,703087,699230,709046,708897,703124,702788,Upgrade
42,EBIT,145903,127390,539710,260396,463498,158190,261996,552443,903986,316029,727031,911455,65986,688469,911262,733920,1265691,276553,890791,937589,Upgrade
43,EBIT Margin,1.72%,2.10%,5.75%,4.17%,6.82%,2.79%,3.11%,7.44%,11.80%,5.23%,9.74%,12.91%,1.84%,12.89%,11.44%,9.58%,15.95%,4.52%,11.56%,11.76%,Upgrade
44,Effective Tax Rate,5.93%,17.15%,0.15%,22.21%,7.35%,36.04%,24.21%,5.81%,13.84%,10.11%,0.48%,8.68%,40.64%,11.13%,9.23%,16.38%,-,34.39%,8.58%,17.77%,Upgrade
45,Revenue as Reported,8493462,6061160,9382192,6243103,6796193,5679491,8429299,7424375,7658299,6041684,7462748,7061388,3593969,5342485,7963484,7661011,7936498,6112182,7707697,7975357,Upgrade
