,Fiscal Quarter,H1 2024,H2 2023,H1 2023,H2 2022,H1 2022,H2 2021,H1 2021,H2 2020,H1 2020,H2 2019,+2 Quarters
38,Total Debt,7222,7221,6390,7479,7367,7164,7218,7295,7404,7473,Upgrade
39,Net Cash (Debt),-7210,-7175,-6346,-7396,-7327,-7149,-7207,-7262,-7396,-7455,Upgrade
40,Net Cash Per Share,-1.57,-1.80,-1.60,-3.62,-3.58,-3.49,-3.52,-3.55,-3.62,-3.64,Upgrade
41,Filing Date Shares Outstanding,4605,4605,4605,2046,2046,2046,2046,2046,2046,2046,Upgrade
42,Total Common Shares Outstanding,4605,4605,4605,2046,2046,2046,2046,2046,2046,2046,Upgrade
43,Working Capital,-5587,-5334,-4264,-8568,-8691,-9309,-9655,-9804,-9572,-9369,Upgrade
44,Book Value Per Share,0.30,0.37,0.61,0.70,0.66,0.44,0.26,0.12,0.19,0.25,Upgrade
45,Tangible Book Value,1370,1724,2825,1431,1345,894.45,528.7,249.3,383.91,519.49,Upgrade
46,Tangible Book Value Per Share,0.30,0.37,0.61,0.70,0.66,0.44,0.26,0.12,0.19,0.25,Upgrade
47,Buildings,-,675.7,-,650.77,-,665.7,-,650.93,-,649.8,Upgrade
48,Machinery,-,1786,-,1534,-,1411,-,1124,-,1080,Upgrade
49,Construction In Progress,-,1007,-,875.36,-,892.48,-,1125,-,945.2,Upgrade
