,Fiscal Quarter,H1 2025,H2 2024,H1 2024,H2 2023,H1 2023,H2 2022,H1 2022,H2 2021,H1 2021,H2 2020,+2 Quarters
15,Goodwill,265.63,265.63,265.63,265.63,265.63,-,-,112.84,112.84,112.84,Upgrade
16,Other Intangible Assets,115.22,123.88,134.12,144.05,165.62,25.77,24.64,333.81,362.14,384.28,Upgrade
17,Long-Term Deferred Tax Assets,-,-,3.68,2.87,0.19,-,-,10.1,2.41,2.47,Upgrade
18,Other Long-Term Assets,27.78,39.43,21.62,18.88,24.94,23.58,22.15,24.03,27.01,24.56,Upgrade
19,Total Assets,2566,2623,2745,2912,3040,2873,3006,3606,3829,3914,Upgrade
20,Accounts Payable,286.86,234.37,208.37,165.61,100.67,39.99,48.58,207.46,89.01,94.08,Upgrade
21,Accrued Expenses,70.66,64,57.38,54.08,48.87,38.85,27.5,31.42,24.39,23.31,Upgrade
22,Short-Term Debt,290.31,261.1,130.55,63.97,6.63,7.4,7.2,23.66,15.93,77.54,Upgrade
23,Current Portion of Long-Term Debt,-,-,-,-,-,-,37.93,-,-,-,Upgrade
24,Current Portion of Leases,8.44,11.19,16.48,10.86,9.89,4.83,3.17,5.19,5.62,5.21,Upgrade
25,Current Income Taxes Payable,29.36,17.79,24.58,20.12,21.15,15.39,9.62,1.52,3.77,1.41,Upgrade
26,Current Unearned Revenue,41.52,54.51,135.21,176.06,159.5,-,-,0.37,-,1.09,Upgrade
27,Other Current Liabilities,121.46,118.89,120.34,103.98,77.08,72.25,68.93,86.22,80.7,74.48,Upgrade
28,Total Current Liabilities,848.61,761.84,692.9,594.68,423.79,178.71,202.93,355.84,219.43,277.11,Upgrade
29,Long-Term Debt,-,-,-,-,-,-,-,36.15,52.45,50.02,Upgrade
30,Long-Term Leases,14.09,14.03,10.75,23.37,26.77,4.95,2.31,4.16,5.42,8.46,Upgrade
31,Long-Term Deferred Tax Liabilities,1.49,7.09,10.36,15.3,19.59,28.88,30.28,107.91,113.56,119.76,Upgrade
32,Other Long-Term Liabilities,87.82,81.95,77.19,77.62,71.1,67.11,64.91,57.18,56.27,51.87,Upgrade
33,Total Liabilities,952.01,864.91,791.21,710.97,541.25,279.65,300.43,561.25,447.13,507.22,Upgrade
34,Common Stock,74.01,74.01,73.89,75.19,75.64,75.64,68.92,68.92,65.94,65.96,Upgrade
35,Additional Paid-In Capital,-,4116,4117,4210,4369,4369,4278,4278,4234,4235,Upgrade
36,Retained Earnings,-,-2296,-2083,-1949,-1762,-1719,-1515,-1315,-954.06,-908.53,Upgrade
37,Treasury Stock,-0.85,-1.35,-1.36,-1.54,-0.53,-0.53,-,-,-,-0.68,Upgrade
38,Comprehensive Income & Other,1559,-120.29,-141.43,-127.74,-182.93,-131.35,-126.42,-127.11,-121.36,-162.22,Upgrade
39,Total Common Equity,1632,1772,1965,2207,2499,2593,2705,2904,3224,3230,Upgrade
40,Minority Interest,-18.5,-14.12,-10.56,-5.39,-,-,-,140.05,157.47,177.08,Upgrade
41,Shareholders' Equity,1614,1758,1954,2201,2499,2593,2705,3044,3382,3407,Upgrade
42,Total Liabilities & Equity,2566,2623,2745,2912,3040,2873,3006,3606,3829,3914,Upgrade
43,Total Debt,312.84,286.32,157.78,98.19,43.3,17.18,50.62,69.16,79.42,141.23,Upgrade
44,Net Cash (Debt),166.28,245.12,609.9,504.75,1006,1762,1251,989,961.34,989.97,Upgrade
45,Net Cash Growth,-72.74%,-51.44%,-39.38%,-71.36%,-19.56%,78.17%,30.11%,-0.10%,-21.24%,-14.95%,Upgrade
46,Net Cash Per Share,0.02,0.03,0.08,0.07,0.13,0.25,0.18,0.15,0.15,0.15,Upgrade
47,Filing Date Shares Outstanding,7401,7301,7519,7519,7564,7564,6892,6892,6594,6595,Upgrade
48,Total Common Shares Outstanding,7401,7301,7519,7519,7564,7564,6892,6892,6594,6595,Upgrade
49,Working Capital,551.81,667.91,824.73,1021,1362,1713,1171,832.63,874.94,902.8,Upgrade
50,Book Value Per Share,0.22,0.24,0.26,0.29,0.33,0.34,0.39,0.42,0.49,0.49,Upgrade
51,Tangible Book Value,1252,1383,1565,1797,2068,2568,2680,2458,2749,2733,Upgrade
52,Tangible Book Value Per Share,0.17,0.19,0.21,0.24,0.27,0.34,0.39,0.36,0.42,0.41,Upgrade
53,Buildings,106.75,106.19,102.76,107.57,104.11,116.11,113.03,111.41,107.16,103.06,Upgrade
54,Machinery,94.68,93.99,93,96.98,93.87,100.56,97.92,96.59,92.78,89.62,Upgrade
55,Construction In Progress,6.4,7,1.77,2.45,2.86,3.86,3.15,3.11,16.28,15.62,Upgrade
