,Fiscal Quarter,H1 2024,H2 2023,H1 2023,H2 2022,H1 2022,H2 2021,H1 2021,H2 2020,H1 2020,H2 2019,+2 Quarters
33,Common Stock,42.4,42.4,42.4,42.4,42.7,42.8,43.2,43.4,43.4,43.4,Upgrade
34,Additional Paid-In Capital,1258,1326,1382,1444,1510,1569,1635,1684,1723,1762,Upgrade
35,Retained Earnings,3100,2830,2674,2328,2178,1936,1784,1604,1503,1401,Upgrade
36,Comprehensive Income & Other,-753,-509.9,-430.2,-518.6,-455.1,-249.4,-278.3,-191.5,-304.4,-278.2,Upgrade
37,Total Common Equity,3648,3688,3669,3297,3276,3299,3184,3140,2965,2929,Upgrade
38,Minority Interest,7554,7879,7541,7069,7160,7315,7253,7489,5962,5829,Upgrade
39,Shareholders' Equity,11202,11567,11209,10366,10436,10613,10437,10629,8927,8758,Upgrade
40,Total Liabilities & Equity,27001,27358,27088,25492,25650,26567,26060,26944,22549,21883,Upgrade
41,Total Debt,11628,11708,11652,11222,11011,11181,10952,10709,9320,8990,Upgrade
42,Net Cash (Debt),-7962,-8334,-8645,-8538,-8204,-7766,-8207,-8327,-6152,-6134,Upgrade
43,Net Cash Per Share,-1.88,-1.96,-2.04,-2.01,-1.92,-1.80,-1.89,-1.91,-1.42,-,Upgrade
44,Filing Date Shares Outstanding,4238,4241,4237,4236,4267,4273,4332,4338,4338,4336,Upgrade
45,Total Common Shares Outstanding,4238,4241,4237,4236,4267,4273,4332,4338,4338,4336,Upgrade
46,Working Capital,1310,1465,1003,1076,1377,1182,233.4,1148,213.7,525.3,Upgrade
47,Book Value Per Share,0.86,0.87,0.87,0.78,0.77,0.77,0.73,0.72,0.68,0.68,Upgrade
48,Tangible Book Value,-6892,-7119,-6804,-6630,-6767,-7041,-7189,-7154,-3167,-2769,Upgrade
49,Tangible Book Value Per Share,-1.63,-1.68,-1.61,-1.57,-1.59,-1.65,-1.66,-1.65,-0.73,-0.64,Upgrade
50,Land,-,1578,-,1440,-,1425,-,1378,-,1214,Upgrade
51,Machinery,-,3395,-,3350,-,3559,-,3380,-,4396,Upgrade
52,Construction In Progress,-,23.8,-,41.2,-,92.2,-,104.7,-,159.9,Upgrade
