,Fiscal Quarter,H1 2024,H2 2023,H1 2023,H2 2022,H1 2022,H2 2021,H1 2021,H2 2020,H1 2020,H2 2019
30,Long-Term Debt,14.39,13.56,2.9,3.16,2.61,4.12,4.76,3.06,6.62,-
31,Long-Term Leases,151.23,154.63,161.03,169.23,171.73,179.07,2.58,4.17,5.84,-
32,Long-Term Deferred Tax Liabilities,1.13,1.25,11.12,15.07,16.95,18.94,11.38,12.13,12.88,-
33,Total Liabilities,669.38,651.71,629.13,647.21,609.43,590.81,356.39,322.55,389.18,219.04
34,Common Stock,3.39,3.39,3.39,3.39,3.39,3.39,3.39,3.39,3.39,3.39
35,Additional Paid-In Capital,143.8,143.8,147.5,147.5,159.65,159.65,163.7,163.7,167.3,167.3
36,Retained Earnings,96.12,93.74,170.6,170.29,172.49,160.32,145.17,121.73,113.71,95.52
37,Comprehensive Income & Other,-38.41,-38.02,-37.95,-37.59,-40.99,-39.64,-39.89,-40.37,-31.12,-37.98
38,Total Common Equity,204.91,202.91,283.54,283.6,294.55,283.73,272.37,248.45,253.28,228.23
39,Minority Interest,79.01,76.93,87.35,85.88,81.69,76.14,66.53,85.23,87.95,11.33
40,Shareholders' Equity,283.91,279.84,370.89,369.48,376.23,359.86,338.9,333.68,341.23,239.57
41,Total Liabilities & Equity,953.29,931.55,1000,1017,985.66,950.67,695.29,656.23,730.41,458.61
42,Total Debt,379.13,379.5,357.75,349.02,324.14,311.59,92.84,107.63,145.3,61.52
43,Net Cash (Debt),-279.39,-229.23,-217.32,-165.27,-225.13,-118.53,18.74,69.82,21.7,95.97
44,Net Cash Growth,-,-,-,-,-,-,-13.62%,-27.24%,-80.52%,-37.19%
45,Net Cash Per Share,-0.70,-0.58,-0.55,-0.42,-0.57,-0.30,0.05,0.21,0.05,0.25
46,Filing Date Shares Outstanding,405,405,405,405,405,405,405,405,405,405
47,Total Common Shares Outstanding,405,405,405,405,405,405,405,405,405,405
48,Working Capital,34.41,30.22,106.65,122.53,131.81,104.09,112.2,75.19,117.47,92.33
49,Book Value Per Share,0.51,0.50,0.70,0.70,0.73,0.70,0.67,0.61,0.63,0.56
50,Tangible Book Value,168.98,164.7,223.75,220.65,228.41,213.89,198.92,171.69,172.93,224.74
51,Tangible Book Value Per Share,0.42,0.41,0.55,0.54,0.56,0.53,0.49,0.42,0.43,0.55
52,Machinery,-,109.15,-,102.68,-,87.64,-,73.29,-,9.38
53,Construction In Progress,-,10.12,-,-,-,-,-,-,-,-
54,Leasehold Improvements,-,9.28,-,2.86,-,2.76,-,3.3,-,1.94
