,Fiscal Quarter,H1 2024,H2 2023,H1 2023,H2 2022,H1 2022,H2 2021,H1 2021,H2 2020,H1 2020,H2 2019,+2 Quarters
23,Accrued Expenses,6580,5932,5054,5428,4591,5359,6012,5420,7507,2335,Upgrade
24,Short-Term Debt,-,-,-,-,-,-,-,16,1416,1000,Upgrade
25,Current Portion of Long-Term Debt,7371,4907,4223,3890,4875,3511,2900,1458,-,-,Upgrade
26,Current Portion of Leases,0.3,1.71,1.36,4.41,2.16,3.3,13.18,21.65,17.86,31.22,Upgrade
27,Current Income Taxes Payable,331.28,216.19,477.66,480.29,320.88,311.4,875.47,1312,1017,385.24,Upgrade
28,Current Unearned Revenue,4217,5232,4743,5063,3888,4908,4694,4298,3261,1763,Upgrade
29,Other Current Liabilities,12626,9617,12256,13278,11190,11318,12634,6647,2167,4817,Upgrade
30,Total Current Liabilities,83290,72530,66372,61415,57542,62889,80612,73868,56917,35175,Upgrade
31,Long-Term Debt,223.63,141.53,20,-,-,-,-,237.93,-,-,Upgrade
32,Long-Term Leases,1.33,1.2,-,0.14,0.17,1.08,4.66,1.6,9.95,26.16,Upgrade
33,Long-Term Unearned Revenue,625.25,642.89,551.64,560.16,562.64,657.05,554.32,504.9,538.35,285.96,Upgrade
34,Long-Term Deferred Tax Liabilities,105.27,98.9,118.95,109.76,106.78,127.24,118.08,96.77,40.86,28.45,Upgrade
35,Other Long-Term Liabilities,398.7,410.37,524.94,525.47,584.67,577.84,559.97,620.03,875.87,1.03,Upgrade
36,Total Liabilities,84644,73825,67588,62610,58797,64252,81849,75329,58382,35523,Upgrade
37,Common Stock,16717,16717,16717,16717,16717,16717,16717,16717,16717,16717,Upgrade
38,Retained Earnings,25643,25014,22192,20508,20159,20433,19734,18524,11895,12682,Upgrade
39,Comprehensive Income & Other,-1968,-1459,-1450,-1291,-1477,-1478,-1433,-3126,-358.6,-2138,Upgrade
40,Total Common Equity,40392,40272,37459,35935,35399,35671,35017,32115,28253,27261,Upgrade
41,Minority Interest,7704,7688,7257,7097,7143,7097,7510,3564,3210,3167,Upgrade
42,Shareholders' Equity,48096,47961,44716,43032,42543,42768,42527,35679,31464,30428,Upgrade
43,Total Liabilities & Equity,132740,121785,112304,105642,101339,107020,124376,111008,89845,65951,Upgrade
44,Total Debt,7596,5052,4245,3894,4878,3515,2918,1735,1444,1057,Upgrade
45,Net Cash (Debt),42256,43819,39622,40283,30111,29214,40170,34513,30544,18849,Upgrade
46,Net Cash Growth,6.65%,8.78%,31.59%,37.89%,-25.04%,-15.35%,31.52%,83.10%,91.69%,52.22%,Upgrade
47,Net Cash Per Share,15.36,15.87,14.35,14.59,10.91,10.58,14.55,12.50,11.06,6.83,Upgrade
48,Filing Date Shares Outstanding,2761,2761,2761,2761,2761,2761,2761,2761,2761,2761,Upgrade
49,Total Common Shares Outstanding,2761,2761,2761,2761,2761,2761,2761,2761,2761,2761,Upgrade
50,Working Capital,11166,14537,13811,18536,14876,17095,14185,10207,12492,13035,Upgrade
51,Book Value Per Share,14.63,14.59,13.57,13.02,12.82,12.92,12.68,11.63,10.23,9.87,Upgrade
52,Tangible Book Value,40185,40051,37192,35633,35074,35329,34533,31766,27939,26965,Upgrade
53,Tangible Book Value Per Share,14.55,14.51,13.47,12.91,12.70,12.80,12.51,11.51,10.12,9.77,Upgrade
54,Buildings,-,11346,-,10183,-,9778,-,8057,-,6990,Upgrade
55,Machinery,-,19147,-,17116,-,16624,-,15595,-,13987,Upgrade
56,Construction In Progress,-,2064,-,3701,-,2645,-,2632,-,574.99,Upgrade
