,Fiscal Quarter,H1 2024,H2 2023,H1 2023,H2 2022,H1 2022,H2 2021,H1 2021,H2 2020,H1 2020,H2 2019,+2 Quarters
18,Short-Term Debt,1344,1667,2371,2221,1803,1000,1135,1004,1454,906.68,Upgrade
19,Current Portion of Long-Term Debt,317.89,399.48,499.78,425.63,512.17,617.29,654.71,610.98,833.01,893.69,Upgrade
20,Current Portion of Leases,23.28,22.95,17.13,14.93,7.2,5.05,4.89,5.46,5.22,4.34,Upgrade
21,Current Income Taxes Payable,8.83,13.61,9.1,15.51,8.28,15.16,8.81,5.64,7.88,13.12,Upgrade
22,Current Unearned Revenue,104.78,235.43,388.74,614.95,325.38,114.8,85.47,84.74,72.62,45.38,Upgrade
23,Other Current Liabilities,111.81,66.22,159.34,313.18,269.15,272.45,230.21,226.73,270.04,171.34,Upgrade
24,Total Current Liabilities,3302,3972,4912,5166,5231,4706,4403,4259,4081,3963,Upgrade
25,Long-Term Debt,5436,5384,2719,2390,2400,1994,1857,1880,1162,784.72,Upgrade
26,Long-Term Leases,313.34,305.67,212.72,168.76,25.42,5.75,0.18,1.78,4.35,2.23,Upgrade
27,Long-Term Deferred Tax Liabilities,3.91,1.8,-,-,-,-,5.75,5.69,-,-,Upgrade
28,Total Liabilities,9056,9663,7844,7725,7656,6706,6266,6146,5247,4749,Upgrade
29,Common Stock,185.2,185.2,185.2,185.2,185.2,131.31,131.31,131.31,131.31,131.31,Upgrade
30,Additional Paid-In Capital,415.09,415.09,415.09,415.09,415.09,1527,1527,1527,1527,1527,Upgrade
31,Retained Earnings,1325,1254,1207,1146,1099,-473.38,-543.07,-579.28,-608.01,-636.35,Upgrade
32,Comprehensive Income & Other,-131.19,-116.06,-163.36,-86.37,-15.91,49.54,42.6,27.53,-119.41,-93.49,Upgrade
33,Total Common Equity,1794,1738,1644,1660,1683,1235,1158,1107,931.18,928.76,Upgrade
34,Minority Interest,40.92,35.74,20.35,33.35,45.65,42.9,23.77,19.98,12.51,8.12,Upgrade
35,Shareholders' Equity,1835,1774,1664,1693,1729,1278,1182,1127,943.69,936.88,Upgrade
36,Total Liabilities & Equity,10891,11437,9508,9419,9385,7984,7448,7273,6191,5686,Upgrade
37,Total Debt,7435,7780,5820,5221,4748,3622,3652,3502,3459,2592,Upgrade
38,Net Cash (Debt),-6437,-5994,-4070,-4210,-3827,-2869,-3055,-3087,-2876,-2115,Upgrade
39,Net Cash Per Share,-3.48,-3.24,-2.20,-2.27,-2.61,-,-2.33,-,-2.19,-1.61,Upgrade
40,Filing Date Shares Outstanding,1852,1852,1852,1852,1852,1313,1313,1313,1313,1313,Upgrade
41,Total Common Shares Outstanding,1852,1852,1852,1852,1852,1313,1313,1313,1313,1313,Upgrade
42,Working Capital,536.91,825.19,932.33,775.04,1097,612.54,296.91,25.74,226.65,243.56,Upgrade
43,Book Value Per Share,0.97,0.94,0.89,0.90,0.91,0.94,0.88,0.84,0.71,0.71,Upgrade
44,Tangible Book Value,1794,1738,1644,1660,1683,1235,1158,1107,931.18,928.76,Upgrade
45,Tangible Book Value Per Share,0.97,0.94,0.89,0.90,0.91,0.94,0.88,0.84,0.71,0.71,Upgrade
46,Buildings,-,-,-,-,-,-,-,42.97,-,21.01,Upgrade
47,Machinery,-,4506,-,3544,-,2705,-,2292,-,1041,Upgrade
48,Construction In Progress,-,1977,-,123.31,-,43.55,-,395.66,-,46.06,Upgrade
