,Fiscal Quarter,H1 2024,H2 2023,H1 2023,H2 2022,H1 2022,H2 2021,H1 2021,H2 2020,H1 2020,H2 2019,+1 Quarters
19,Total Assets,12494,12744,13444,11890,10814,10542,8914,9561,10460,9912,Upgrade
20,Accounts Payable,467.57,200.52,187.39,178.61,181.14,193.47,145.16,244.94,337.15,184.7,Upgrade
21,Accrued Expenses,617.78,1397,1195,1342,658.07,480.34,717.89,786.68,902.07,1519,Upgrade
22,Short-Term Debt,-,-,-,-,70.9,-,13.08,345.99,197.2,132.66,Upgrade
23,Current Portion of Long-Term Debt,1077,2165,3822,3055,2824,48.48,-,2475,160.09,-,Upgrade
24,Current Portion of Leases,156.14,154.44,150.55,75.44,-,-,-,-,-,-,Upgrade
25,Current Income Taxes Payable,1.28,146.21,124.42,8.67,-,198.63,-,20.44,35.53,155.06,Upgrade
26,Current Unearned Revenue,57.44,109.64,51.43,83.58,74.93,79.28,41.29,60.53,58.37,135.71,Upgrade
27,Other Current Liabilities,160.91,158.48,127.03,197.86,163.86,237.87,187.37,227.82,742.65,184.99,Upgrade
28,Total Current Liabilities,2538,4332,5658,4941,3973,1238,1105,4161,2433,2312,Upgrade
29,Long-Term Debt,990.78,254,444.58,629.03,661.91,3145,3073,189.85,2950,2903,Upgrade
30,Long-Term Leases,115.03,35.45,62.5,62.5,-,-,-,-,-,-,Upgrade
31,Long-Term Unearned Revenue,184.55,187.15,185.39,187.49,190.21,137.73,139.65,106.54,102.74,74.94,Upgrade
32,Total Liabilities,3829,4809,6350,5820,4825,4521,4317,4458,5486,5289,Upgrade
33,Common Stock,879.97,879.97,879.97,879.97,879.97,879.97,879.97,879.97,879.97,448.82,Upgrade
34,Retained Earnings,5072,4387,3424,2395,2285,2318,-,2906,2772,2726,Upgrade
35,Treasury Stock,-,-,-,-,-,-,-,-,-,-142.21,Upgrade
36,Comprehensive Income & Other,2714,2668,2610,2610,2610,2610,3504,1106,1108,1376,Upgrade
37,Total Common Equity,8665,7936,6914,5885,5775,5808,4384,4891,4760,4409,Upgrade
38,Minority Interest,-,-,179.55,185.12,212.82,212.48,212.61,212.56,213.83,214.6,Upgrade
39,Shareholders' Equity,8665,7936,7094,6070,5988,6021,4597,5104,4974,4623,Upgrade
40,Total Liabilities & Equity,12494,12744,13444,11890,10814,10542,8914,9561,10460,9912,Upgrade
41,Total Debt,2339,2609,4480,3822,3557,3194,3086,3011,3308,3035,Upgrade
42,Net Cash (Debt),-816.17,-916.23,-698.06,-2608,-2698,-2062,-1758,-965.69,38.56,-256.12,Upgrade
43,Net Cash Growth,-,-,-,-,-,-,-,-,8.22%,-,Upgrade
44,Net Cash Per Share,-0.93,-1.04,-0.79,-2.96,-3.07,-2.34,-2.00,-0.87,0.03,-0.23,Upgrade
45,Filing Date Shares Outstanding,879.97,879.97,879.97,879.97,879.97,879.97,879.97,879.97,879.97,889.79,Upgrade
46,Total Common Shares Outstanding,879.97,879.97,879.97,879.97,879.97,879.97,879.97,879.97,879.97,889.79,Upgrade
47,Working Capital,2930,1721,956.11,73.24,-1772,819.31,1170,-897.1,2275,3019,Upgrade
48,Book Value Per Share,9.85,9.02,7.86,6.69,6.56,6.60,4.98,5.56,5.41,4.95,Upgrade
49,Tangible Book Value,7292,6465,5160,4103,3743,3662,2486,3279,3909,3799,Upgrade
50,Tangible Book Value Per Share,8.29,7.35,5.86,4.66,4.25,4.16,2.82,3.73,4.44,4.27,Upgrade
51,Machinery,3539,3448,3047,3021,2845,2680,1853,1601,1364,1357,Upgrade
52,Construction In Progress,801.52,638.2,775.08,675.45,505.67,567.94,1153,1187,1050,678.33,Upgrade
