,Fiscal Quarter,H1 2024,H2 2023,H1 2023,H2 2022,H1 2022,H2 2021,H1 2021,H2 2020,H1 2020,H2 2019,+2 Quarters
32,Common Stock,50783,2592,2560,2560,2160,2159,2068,2067,2052,2050,Upgrade
33,Additional Paid-In Capital,-,50416,50201,50201,38919,38928,31750,31687,30270,30053,Upgrade
34,Retained Earnings,-62908,-24113,105392,154285,160850,161999,154871,143849,127477,120746,Upgrade
35,Treasury Stock,-,-2225,-2225,-2225,-2227,-2300,-2207,-2259,-2309,-2352,Upgrade
36,Comprehensive Income & Other,26036,-723,-867,-1198,-2240,-2050,-2001,-242,998,1442,Upgrade
37,Total Common Equity,13911,25947,155061,203623,197462,198736,184481,175102,158488,151939,Upgrade
38,Minority Interest,60145,62662,99308,105950,105554,101891,93195,81901,76508,66669,Upgrade
39,Shareholders' Equity,74056,88609,254369,309573,303016,300627,277676,257003,234996,218608,Upgrade
40,Total Liabilities & Equity,1209508,1292992,1618529,1744467,1891479,1948365,2017463,2015809,1963269,1907152,Upgrade
41,Total Debt,251674,251653,258507,271718,294275,318614,324953,327140,342654,370791,Upgrade
42,Net Cash (Debt),-234482,-232835,-145740,-132023,-159672,-157453,-141800,-153391,-141656,-113873,Upgrade
43,Net Cash Per Share,-8.38,-8.44,-5.33,-5.42,-6.98,-6.87,-6.31,-6.83,-6.35,-5.15,Upgrade
44,Filing Date Shares Outstanding,27705,27705,27355,27355,22875,22859,21773,21753,21585,21551,Upgrade
45,Total Common Shares Outstanding,27705,27705,27355,27355,22875,22859,21773,21753,21585,21551,Upgrade
46,Working Capital,8349,29942,242371,305873,337157,335032,296931,249197,252597,232765,Upgrade
47,Book Value Per Share,0.50,0.94,5.67,7.44,8.63,8.69,8.47,8.05,7.34,7.05,Upgrade
48,Tangible Book Value,13065,24943,153505,202065,196069,197366,183073,173679,157252,151194,Upgrade
49,Tangible Book Value Per Share,0.47,0.90,5.61,7.39,8.57,8.63,8.41,7.98,7.29,7.02,Upgrade
50,Buildings,-,26709,-,25695,-,26606,-,25075,-,20550,Upgrade
51,Machinery,-,8306,-,8344,-,8837,-,6937,-,5978,Upgrade
52,Construction In Progress,-,3163,-,3208,-,2676,-,3719,-,5151,Upgrade
