,Fiscal Quarter,H1 2024,H2 2023,H1 2023,H2 2022,H1 2022,H2 2021,H1 2021,H2 2020,H1 2020,H2 2019,+2 Quarters
17,Other Long-Term Assets,10322,10687,15292,15413,15103,15270,15009,16379,16483,14885,Upgrade
18,Total Assets,76740,77720,92299,95031,99036,105109,109622,105550,99883,95600,Upgrade
19,Accounts Payable,3010,3043,3087,4355,5088,5270,6889,4717,5193,4564,Upgrade
20,Accrued Expenses,4394,4168,1195,2411,2177,1664,1396,1450,1767,1572,Upgrade
21,Short-Term Debt,-,303.48,356.35,383.54,464.23,455.71,1157,817.46,832.26,843.85,Upgrade
22,Current Portion of Long-Term Debt,49465,48534,54175,53305,50783,46449,19477,18200,14866,11481,Upgrade
23,Current Portion of Leases,29.71,30.02,24.99,29.85,32.68,40.45,67.67,87.23,125.42,95.18,Upgrade
24,Current Income Taxes Payable,6751,6765,6828,6783,5457,5127,6451,6464,7111,6347,Upgrade
25,Current Unearned Revenue,3381,3280,15378,17277,20496,22365,12157,17265,19609,19160,Upgrade
26,Other Current Liabilities,450.58,289.13,1342,72.3,1507,1281,2038,1984,1893,2313,Upgrade
27,Total Current Liabilities,67482,66412,82387,84617,86005,82652,49633,50985,51397,46378,Upgrade
28,Long-Term Debt,14074,12935,7941,5609,5580,11301,32011,28664,26285,26692,Upgrade
29,Long-Term Leases,88.88,99.93,113.52,98.75,107.71,112.2,232.94,265.96,288.55,349.22,Upgrade
30,Long-Term Deferred Tax Liabilities,279.42,297.43,96.26,130.71,223.43,390.72,1077,1310,1535,1570,Upgrade
31,Other Long-Term Liabilities,-,-,-,-,-,-,53.47,0.69,0.5,18.95,Upgrade
32,Total Liabilities,81924,79745,90538,90455,91917,94456,83007,81227,79506,75008,Upgrade
33,Common Stock,498.79,498.79,498.79,498.79,498.79,498.79,498.79,498.59,498.43,498.36,Upgrade
34,Additional Paid-In Capital,550.01,550.01,550.01,550.01,550.01,550.01,550.01,890.36,887.21,1175,Upgrade
35,Retained Earnings,-11876,-18019,-4935,-14174,327.44,3162,12110,11895,11009,10907,Upgrade
36,Comprehensive Income & Other,2228,11536,2232,14182,2208,2125,1179,1245,1151,1156,Upgrade
37,Total Common Equity,-8599,-5434,-1654,1056,3584,6335,14338,14529,13546,13736,Upgrade
38,Minority Interest,3415,3410,3415,3520,3535,4318,12277,9795,6832,6856,Upgrade
39,Shareholders' Equity,-5184,-2025,1762,4576,7119,10653,26615,24324,20377,20592,Upgrade
40,Total Liabilities & Equity,76740,77720,92299,95031,99036,105109,109622,105550,99883,95600,Upgrade
41,Total Debt,63657,61903,62610,59426,56968,58358,52946,48035,42397,39461,Upgrade
42,Net Cash (Debt),-62714,-60638,-61427,-58262,-56162,-57385,-25768,-23112,-19982,-19053,Upgrade
43,Net Cash Per Share,-10.86,-10.50,-10.64,-10.09,-9.73,-9.94,-4.45,-3.98,-3.44,-3.29,Upgrade
44,Filing Date Shares Outstanding,5773,5773,5773,5773,5773,5773,5773,5770,5768,5768,Upgrade
45,Total Common Shares Outstanding,5773,5773,5773,5773,5773,5773,5773,5770,5768,5768,Upgrade
46,Working Capital,-8013,-6688,-13557,-13478,-11785,-3416,30358,25239,20915,23342,Upgrade
47,Book Value Per Share,-1.49,-0.94,-0.29,0.18,0.62,1.10,2.48,2.52,2.35,2.38,Upgrade
48,Tangible Book Value,-9533,-6372,-2573,127.62,2655,5402,10551,11246,10194,10208,Upgrade
49,Tangible Book Value Per Share,-1.65,-1.10,-0.45,0.02,0.46,0.94,1.83,1.95,1.77,1.77,Upgrade
50,Land,-,525.57,-,569.89,-,521.73,-,309.79,-,784.62,Upgrade
51,Buildings,-,853.59,-,864.11,-,864.11,-,846.88,-,912.39,Upgrade
52,Machinery,-,344.05,-,342.5,-,340.26,-,458.79,-,676.79,Upgrade
53,Construction In Progress,-,-,-,35.51,-,83.39,-,126.99,-,253.21,Upgrade
