,Fiscal Quarter,H1 2025,H2 2024,H1 2024,H2 2023,H1 2023,H2 2022,H1 2022,H2 2021,H1 2021,H2 2020,+2 Quarters
32,Total Common Equity,339.93,352.72,321.83,314.73,359.6,408.13,467.21,574.97,992.41,1244,Upgrade
33,Minority Interest,0.5,0.17,0.05,-,0.37,0.58,0.7,0.95,1.28,1.56,Upgrade
34,Shareholders' Equity,340.43,352.89,321.87,314.73,359.97,408.71,467.92,575.92,993.69,1245,Upgrade
35,Total Liabilities & Equity,606.06,692.88,752.12,738.86,861.15,839.08,904.44,957.84,1418,1495,Upgrade
36,Total Debt,22,70.6,40,40.62,42.42,40,43.84,3.93,14.07,14.14,Upgrade
37,Net Cash (Debt),28.71,-33.68,-4.55,2.94,18.25,18.63,24.44,30.06,31.69,119.84,Upgrade
38,Net Cash Growth,-,-,-,-84.22%,-25.33%,-38.03%,-22.86%,-74.92%,-93.12%,-81.02%,Upgrade
39,Net Cash Per Share,0.04,-0.05,-0.01,0.00,0.03,0.04,0.06,0.08,0.08,0.31,Upgrade
40,Filing Date Shares Outstanding,801.06,801.06,667.55,667.55,556.29,556.29,463.58,386.31,386.31,386.31,Upgrade
41,Total Common Shares Outstanding,801.06,801.06,667.55,667.55,556.29,556.29,463.58,386.31,386.31,386.31,Upgrade
42,Working Capital,39.34,-3.97,-85.23,-31.05,2.76,23.62,53.39,103.68,241.07,434.04,Upgrade
43,Book Value Per Share,0.42,0.44,0.48,0.47,0.65,0.73,1.01,1.49,2.57,3.22,Upgrade
44,Tangible Book Value,339.93,352.72,321.83,314.73,359.6,408.13,467.21,574.97,991.96,1243,Upgrade
45,Tangible Book Value Per Share,0.42,0.44,0.48,0.47,0.65,0.73,1.01,1.49,2.57,3.22,Upgrade
46,Buildings,-,286.3,-,289.5,-,289.5,-,289.5,-,289.5,Upgrade
47,Machinery,-,35.81,-,37.09,-,37.03,-,53.16,-,55.17,Upgrade
48,Leasehold Improvements,-,117.37,-,128.49,-,133.19,-,166.07,-,166.13,Upgrade
