,Fiscal Quarter,H1 2024,H2 2023,H1 2023,H2 2022,H1 2022,H2 2021,H1 2021,H2 2020,H1 2020,H2 2019,+2 Quarters
15,Long-Term Deferred Tax Assets,1.64,1.75,1.77,1.55,0.65,0.68,0.44,0.45,2.43,0.18,Upgrade
16,Other Long-Term Assets,12.06,18.28,35.22,34.91,8.83,7.34,42.8,44.38,12.56,12.86,Upgrade
17,Total Assets,1235,1254,1261,1030,1124,1200,1830,1497,2043,2175,Upgrade
18,Accounts Payable,34.42,28.96,41.94,39.99,42.57,46.87,28.87,37.94,21.1,27.35,Upgrade
19,Accrued Expenses,82.68,86.15,88.02,88.71,90.31,75.19,78.15,71.98,68.45,56.13,Upgrade
20,Current Portion of Long-Term Debt,207.74,104.72,76.81,149.02,71.49,49.65,59.2,154.29,74.11,54.87,Upgrade
21,Current Portion of Leases,39.39,38.8,38.38,25.06,25.89,26.57,36.78,37.37,40.12,49.67,Upgrade
22,Current Income Taxes Payable,5.02,4.23,3.68,3.62,5.11,7.6,5.33,5.23,4.9,5.07,Upgrade
23,Current Unearned Revenue,25.13,51.67,96.99,53.62,103.97,86.71,110.78,44.9,52.54,66.87,Upgrade
24,Other Current Liabilities,69.93,83.42,67.85,64.87,65.65,48.79,30.44,66.65,62.61,39.61,Upgrade
25,Total Current Liabilities,464.32,397.93,413.67,424.88,404.99,341.37,349.55,418.35,323.82,299.57,Upgrade
26,Long-Term Debt,170.67,246.02,253.17,192.85,215.38,238.76,220.77,142.31,234.82,219.52,Upgrade
27,Long-Term Leases,37.36,58.16,77.26,75.51,84.25,52.35,60.81,77.22,93.41,114.98,Upgrade
28,Long-Term Deferred Tax Liabilities,43.06,44.48,44.63,43.45,45.99,46.53,47.54,46.5,59.67,63.8,Upgrade
29,Other Long-Term Liabilities,-,-,-,-,6.32,10.3,-,-,-,-,Upgrade
30,Total Liabilities,715.41,746.59,788.73,736.68,756.92,689.31,678.67,684.38,711.72,697.86,Upgrade
31,Common Stock,79.79,73.79,62.34,43.29,43.29,43.29,408.9,340.75,340.74,340.74,Upgrade
32,Additional Paid-In Capital,1887,1769,1543,1116,1116,1116,594.69,2579,2579,2579,Upgrade
33,Retained Earnings,-1221,-1154,-956.52,-758.97,-671.11,-552.65,80.39,-2073,-1604,-1477,Upgrade
34,Comprehensive Income & Other,-58.2,-17.32,-19.14,-24.86,-38.73,-21.07,-9.26,-5.91,-14.79,-16.88,Upgrade
35,Total Common Equity,687.12,671.47,629.92,375.76,449.75,585.87,1075,841.43,1301,1427,Upgrade
36,Minority Interest,-167.95,-164.14,-157.47,-82.74,-82.98,-75.09,76.82,-28.56,30.23,50.64,Upgrade
37,Shareholders' Equity,519.17,507.33,472.45,293.02,366.78,510.79,1152,812.87,1332,1477,Upgrade
38,Total Liabilities & Equity,1235,1254,1261,1030,1124,1200,1830,1497,2043,2175,Upgrade
39,Total Debt,455.16,447.69,445.62,442.43,397,367.32,377.57,411.18,442.46,439.03,Upgrade
40,Net Cash (Debt),-165.98,17.01,-78.07,-405.27,-232.59,-231.51,-28.48,-294.53,-229.55,-108.29,Upgrade
41,Net Cash Per Share,-0.02,0.00,-0.01,-0.08,-0.05,-0.05,-0.01,-0.08,-0.06,-,Upgrade
42,Filing Date Shares Outstanding,7979,7979,6234,4329,4329,4329,4329,4089,3407,3407,Upgrade
43,Total Common Shares Outstanding,7979,7379,6234,4329,4329,4329,4089,3408,3407,3407,Upgrade
44,Working Capital,171.25,322.79,197.87,-158.46,-73.94,71.65,187.32,-131.99,132.69,231.68,Upgrade
45,Book Value Per Share,0.09,0.09,0.10,0.09,0.10,0.14,0.26,0.25,0.38,0.42,Upgrade
46,Tangible Book Value,342.6,330.62,238.5,-146.45,-82.71,51.88,314.72,104.4,-3.57,80.51,Upgrade
47,Tangible Book Value Per Share,0.04,0.04,0.04,-0.03,-0.02,0.01,0.08,0.03,-0.00,0.02,Upgrade
48,Machinery,-,270.6,-,260.65,-,304.51,-,260.66,-,234.53,Upgrade
49,Construction In Progress,-,-,-,0.93,-,0.93,-,0.93,-,0.93,Upgrade
