,Fiscal Quarter,H1 2024,H2 2023,H1 2023,H2 2022,H1 2022,H2 2021,H1 2021,H2 2020,H1 2020,H2 2019,+2 Quarters
29,Long-Term Deferred Tax Liabilities,381.54,380.06,382.81,366.31,383.17,367.73,360.84,322.66,289.44,281.52,Upgrade
30,Total Liabilities,6730,6986,6782,6781,5406,5345,4284,4807,4765,5604,Upgrade
31,Common Stock,169.36,169.36,169.36,169.36,169.36,169.36,169.36,169.36,169.36,169.36,Upgrade
32,Additional Paid-In Capital,1060,1060,1060,1060,-,1060,1060,1060,1060,1060,Upgrade
33,Retained Earnings,10343,10088,10038,9313,-,9152,9135,8881,8468,8425,Upgrade
34,Comprehensive Income & Other,634.5,885.99,839,1348,12257,2372,2239,1908,1126,977.65,Upgrade
35,Total Common Equity,12208,12204,12107,11891,12426,12753,12604,12019,10823,10632,Upgrade
36,Minority Interest,-40.17,-33.88,-27.39,-20.32,-14.01,-9.66,-2.47,-,-,-,Upgrade
37,Shareholders' Equity,12167,12170,12080,11870,12412,12743,12601,12019,10823,10632,Upgrade
38,Total Liabilities & Equity,18898,19156,18861,18651,17818,18089,16886,16826,15589,16236,Upgrade
39,Total Debt,5519,5625,5547,5623,4256,4123,3120,3083,3328,3991,Upgrade
40,Net Cash (Debt),-4109,-4459,-4277,-4800,-3331,-3382,-1887,-1365,-1453,-2897,Upgrade
41,Net Cash Per Share,-6.07,-6.58,-6.31,-,-4.92,-,-2.78,-,-2.15,-4.28,Upgrade
42,Filing Date Shares Outstanding,677.43,677.43,677.43,677.43,677.43,677.43,677.43,677.43,677.43,677.43,Upgrade
43,Total Common Shares Outstanding,677.43,677.43,677.43,677.43,677.43,677.43,677.43,677.43,677.43,677.43,Upgrade
44,Working Capital,9759,9638,9610,9304,9634,9637,9549,9276,8329,8198,Upgrade
45,Book Value Per Share,18.02,18.02,17.87,17.55,18.34,18.83,18.61,17.74,15.98,15.70,Upgrade
46,Tangible Book Value,12208,12203,12107,11889,12426,12752,12604,12017,10823,10631,Upgrade
47,Tangible Book Value Per Share,18.02,18.01,17.87,17.55,18.34,18.82,18.61,17.74,15.98,15.69,Upgrade
48,Land,-,19.58,-,19.56,-,21.65,-,21.24,-,20.05,Upgrade
49,Buildings,-,861.27,-,690.18,-,695.72,-,640.92,-,620.81,Upgrade
50,Machinery,-,193.72,-,188.8,-,194.34,-,187.72,-,180.55,Upgrade
51,Construction In Progress,-,6.91,-,-,-,0.19,-,2.63,-,1.14,Upgrade
52,Leasehold Improvements,-,2002,-,1883,-,1781,-,1579,-,1403,Upgrade
