,Fiscal Quarter,H1 2024,H2 2023,H1 2023,H2 2022,H1 2022,H2 2021,H1 2021,H2 2020,H1 2020,H2 2019,+2 Quarters
42,Total Debt,1544,1726,1314,1413,1656,2060,14539,13512,10956,9915,Upgrade
43,Net Cash (Debt),-767.57,-1022,-710.69,-778.73,-963.06,-1125,-12380,-11623,-9478,-8492,Upgrade
44,Net Cash Per Share,-0.29,-0.40,-0.41,-0.50,-0.61,-,-7.89,-,-6.31,-,Upgrade
45,Filing Date Shares Outstanding,2680,2680,1880,1569,1569,1569,1569,1569,1558,1478,Upgrade
46,Total Common Shares Outstanding,2680,2680,1880,1569,1569,1569,1569,1569,1558,1478,Upgrade
47,Working Capital,2131,1986,1609,1051,1428,1765,7121,7789,6538,4236,Upgrade
48,Book Value Per Share,1.84,1.89,2.83,3.06,3.37,3.78,5.17,5.08,4.98,5.16,Upgrade
49,Tangible Book Value,4775,4926,5171,4654,5131,5774,7856,7693,7203,6900,Upgrade
50,Tangible Book Value Per Share,1.78,1.84,2.75,2.97,3.27,3.68,5.01,4.90,4.62,4.67,Upgrade
51,Land,-,564.58,-,448,-,429.65,-,-,-,-,Upgrade
52,Buildings,-,-,-,-,-,-,-,348.7,-,302.25,Upgrade
53,Machinery,-,31.29,-,51.01,-,43.03,-,47.34,-,62.11,Upgrade
54,Construction In Progress,-,-,-,-,-,-,-,40.49,-,32.79,Upgrade
55,Leasehold Improvements,-,53.46,-,29.9,-,27.93,-,99.37,-,76.02,Upgrade
