,Fiscal Quarter,H1 2024,H2 2023,H1 2023,H2 2022,H1 2022,H2 2021,H1 2021,H2 2020,H1 2020,H2 2019
15,Other Long-Term Assets,30.52,26,23.78,16.09,10.58,14.91,-,26.16,-,-
16,Total Assets,801.46,786.61,690.02,726.7,757.07,846.16,880.83,946.87,849.46,570.32
17,Accounts Payable,47.4,59.86,42.02,42.49,43.47,65.27,60.19,88.57,145.27,43.28
18,Accrued Expenses,50.01,54.65,-,41.15,33.32,45.33,43.36,70.46,49.32,25.77
19,Short-Term Debt,-,-,-,-,-,3.19,-,9.55,-,9.53
20,Current Portion of Long-Term Debt,18.78,21.05,12.17,38.5,51.36,52.07,67.76,59.52,46.97,21.07
21,Current Portion of Leases,8.03,14.5,10.15,16.79,16.55,2.81,9.16,14.43,13.5,10.68
22,Current Income Taxes Payable,22.27,25.5,22.78,21.54,19.62,19.95,26.54,22.82,25.2,12.37
23,Current Unearned Revenue,35.47,37.14,-,37.04,33.2,29.1,38.37,38.17,30.54,7.44
24,Other Current Liabilities,45.71,23.93,85.85,19.05,18.17,15.1,39.11,27.43,17.83,8.69
25,Total Current Liabilities,227.67,236.63,172.96,216.57,215.7,232.81,284.49,330.95,328.62,138.81
26,Long-Term Leases,0.94,1.84,3.13,5.1,13.33,4.89,2.14,1.19,7.77,11.53
27,Long-Term Deferred Tax Liabilities,5.02,5.05,5.73,6.42,6.95,8.02,9.53,9.55,5.42,5.83
28,Total Liabilities,233.62,243.52,181.82,228.09,235.97,245.72,296.16,341.69,341.81,156.17
29,Common Stock,6.53,6.53,6.53,6.53,6.53,6.55,6.56,6.51,6.38,6.38
30,Additional Paid-In Capital,161.71,161.71,161.71,161.71,161.71,163.1,163.76,157.81,134.74,141.76
31,Retained Earnings,412.23,397.93,375.29,348.71,338.08,398.79,393.09,423.35,311.72,220.1
32,Treasury Stock,-,-,-,-,-,-0.2,-,-,-,-
33,Comprehensive Income & Other,-15.9,-24.32,-36.04,-18.94,13.51,30.12,29.3,23.89,-21.62,-15.78
34,Total Common Equity,564.57,541.84,507.5,498.01,519.83,598.36,592.7,611.56,431.22,352.45
35,Minority Interest,3.26,1.25,0.7,0.6,1.27,2.07,-8.03,-6.38,76.44,61.7
36,Shareholders' Equity,567.83,543.09,508.2,498.61,521.1,600.43,584.68,605.18,507.65,414.15
37,Total Liabilities & Equity,801.46,786.61,690.02,726.7,757.07,846.16,880.83,946.87,849.46,570.32
38,Total Debt,27.74,37.39,25.44,60.39,81.24,62.96,79.06,84.69,68.23,52.8
39,Net Cash (Debt),138.99,138.4,116.37,98.95,82.75,110.21,24.26,84.38,41.67,17.15
40,Net Cash Growth,19.44%,39.87%,40.63%,-10.22%,241.18%,30.61%,-41.79%,391.99%,51.41%,-73.16%
41,Net Cash Per Share,0.22,0.22,0.18,0.15,0.13,0.17,0.04,0.13,0.07,0.03
42,Filing Date Shares Outstanding,653.34,653.34,653.34,653.34,653.34,654.82,655.73,650.6,637.65,637.65
43,Total Common Shares Outstanding,653.34,653.34,653.34,653.34,653.34,654.82,655.73,650.6,637.65,637.65
44,Working Capital,328.83,336.02,352.98,332.69,326.84,407.95,371.51,367.32,321.91,242.92
45,Book Value Per Share,0.86,0.83,0.78,0.76,0.80,0.91,0.90,0.94,0.68,0.55
46,Tangible Book Value,557.95,537.02,501.57,490.3,510.57,586.6,567.33,588.59,396.48,330.63
47,Tangible Book Value Per Share,0.85,0.82,0.77,0.75,0.78,0.90,0.87,0.90,0.62,0.52
48,Machinery,-,188.27,-,183.65,-,192.21,-,175.08,-,123.83
49,Construction In Progress,-,9.79,-,1.24,-,1.48,-,1.14,-,1.16
50,Leasehold Improvements,-,62.96,-,60.05,-,60.43,-,53.58,-,42.94
