,Fiscal Quarter,H1 2024,H2 2023,H1 2023,H2 2022,H1 2022,H2 2021,H1 2021,H2 2020,H1 2020,H2 2019,+2 Quarters
15,Accounts Payable,458.49,531.86,500.68,554.86,478.75,591.13,662.31,424.91,313.74,272.53,Upgrade
16,Accrued Expenses,118.03,110.38,62.41,66.83,63.65,50.32,41.8,30.96,35.53,31.05,Upgrade
17,Current Portion of Long-Term Debt,160.67,177.49,228.92,177.61,47.13,24.23,101.91,597.44,397.31,301.3,Upgrade
18,Current Portion of Leases,0.18,0.19,4.56,7.6,7.64,7.47,6.62,6.77,6.37,6.8,Upgrade
19,Current Income Taxes Payable,197.99,151.65,136.08,145.92,167.21,196.67,184.03,123.53,97.36,97.31,Upgrade
20,Current Unearned Revenue,1.24,2.85,1.49,1.74,24.4,9.07,2.02,11.14,7.1,18.5,Upgrade
21,Other Current Liabilities,239.28,165.62,181.36,169.25,235.39,65.96,124.89,94.4,176,54.42,Upgrade
22,Total Current Liabilities,1176,1140,1116,1124,1024,944.84,1124,1289,1033,781.9,Upgrade
23,Long-Term Debt,-,-,254,351.5,795.63,848.13,925,464,959.48,894.48,Upgrade
24,Long-Term Leases,-,-,0.15,0.3,3.05,6.41,10.38,13.42,16.73,18.6,Upgrade
25,Long-Term Unearned Revenue,11.12,11.67,12.22,12.78,13.28,13.94,15.16,16.35,16.46,16.57,Upgrade
26,Long-Term Deferred Tax Liabilities,156.72,130.52,158.29,137.57,162.59,141.37,126.84,63.23,48.4,44.78,Upgrade
27,Other Long-Term Liabilities,52.11,50.68,53.96,53.12,38.95,37.4,28.66,28.27,25.12,23.13,Upgrade
28,Total Liabilities,1396,1333,1594,1679,2038,1992,2230,1874,2100,1779,Upgrade
29,Common Stock,864.2,740.12,740.12,740.12,740.12,740.12,740.12,613.23,613.23,613.23,Upgrade
30,Retained Earnings,1207,1102,1011,931.21,855.41,802.08,683.51,498.53,397.03,400.57,Upgrade
31,Comprehensive Income & Other,-1.12,-,-,-,-,-,-,-,-,-,Upgrade
32,Total Common Equity,2070,1842,1752,1671,1596,1542,1424,1112,1010,1014,Upgrade
33,Minority Interest,720.84,644.22,741.51,672.25,694.87,629.68,656.86,547.18,509.65,522.27,Upgrade
34,Shareholders' Equity,2791,2487,2493,2344,2290,2172,2080,1659,1520,1536,Upgrade
35,Total Liabilities & Equity,4186,3820,4087,4023,4328,4164,4310,3533,3620,3316,Upgrade
36,Total Debt,160.85,177.68,487.63,537,853.45,886.24,1044,1082,1380,1221,Upgrade
37,Net Cash (Debt),876.94,424.69,535.02,225.92,-45.3,-279.5,-202.71,-583.81,-800.64,-739.97,Upgrade
38,Net Cash Growth,63.91%,87.98%,-,-,-,-,-,-,-,-,Upgrade
39,Net Cash Per Share,0.23,0.11,0.14,0.06,-0.01,-0.07,-0.06,-0.17,-0.23,-0.21,Upgrade
40,Filing Date Shares Outstanding,3902,3739,3739,3739,3739,3739,3739,3489,3489,3489,Upgrade
41,Total Common Shares Outstanding,3902,3739,3739,3739,3739,3739,3739,3489,3489,3489,Upgrade
42,Working Capital,1228,987.74,1252,1122,1480,1299,1227,316.54,585.2,622.54,Upgrade
43,Book Value Per Share,0.53,0.49,0.47,0.45,0.43,0.41,0.38,0.32,0.29,0.29,Upgrade
44,Tangible Book Value,2070,1842,1752,1671,1596,1542,1424,1112,1010,1014,Upgrade
45,Tangible Book Value Per Share,0.53,0.49,0.47,0.45,0.43,0.41,0.38,0.32,0.29,0.29,Upgrade
46,Land,-,941.29,-,909.72,-,833.52,-,758.04,-,571.11,Upgrade
47,Machinery,-,1414,-,1418,-,1397,-,1289,-,994.2,Upgrade
48,Construction In Progress,-,89.97,-,65.09,-,92.49,-,229.48,-,922.5,Upgrade
