,Fiscal Quarter,H1 2024,H2 2023,H1 2023,H2 2022,H1 2022,H2 2021,H1 2021,H2 2020,H1 2020,H2 2019,+2 Quarters
32,Additional Paid-In Capital,915.83,950.47,987.05,1018,1051,1085,1070,1069,1069,1069,Upgrade
33,Retained Earnings,2044,1916,1802,1698,1595,1493,1402,1332,1287,1399,Upgrade
34,Comprehensive Income & Other,-8.93,-43.26,-44.84,-51.11,4.75,36.25,69.36,37.5,-72.83,-44.34,Upgrade
35,Total Common Equity,3125,2998,2918,2838,2825,2788,2714,2610,2455,2595,Upgrade
36,Shareholders' Equity,3125,2998,2918,2838,2825,2788,2714,2610,2455,2595,Upgrade
37,Total Liabilities & Equity,7371,7440,7409,7257,6721,6574,6551,6101,5640,5948,Upgrade
38,Total Debt,2500,2545,2695,2546,2192,2017,2157,1993,2052,2018,Upgrade
39,Net Cash (Debt),-786.52,-934.39,-933.06,-784.29,-873.87,-698.61,-592.68,-554.1,-806.89,-729.16,Upgrade
40,Net Cash Per Share,-0.45,-0.54,-0.54,-0.45,-0.50,-0.40,-0.34,-0.32,-0.47,-0.42,Upgrade
41,Filing Date Shares Outstanding,1741,1741,1741,1741,1744,1749,1719,1717,1717,1717,Upgrade
42,Total Common Shares Outstanding,1741,1741,1741,1741,1744,1749,1719,1717,1717,1717,Upgrade
43,Working Capital,1150,1279,1324,1437,494.42,415.73,835.06,496.61,1167,681.77,Upgrade
44,Book Value Per Share,1.80,1.72,1.68,1.63,1.62,1.59,1.58,1.52,1.43,1.51,Upgrade
45,Tangible Book Value,3122,2994,2913,2833,2818,2781,2700,2602,2447,2587,Upgrade
46,Tangible Book Value Per Share,1.79,1.72,1.67,1.63,1.62,1.59,1.57,1.52,1.43,1.51,Upgrade
47,Land,-,26.56,-,26.49,-,26.5,-,26.34,-,1235,Upgrade
48,Buildings,-,1566,-,1460,-,1349,-,1287,-,-,Upgrade
49,Machinery,-,2939,-,2724,-,2741,-,2515,-,2365,Upgrade
50,Construction In Progress,-,650.8,-,568.73,-,574.51,-,447.74,-,286.37,Upgrade
