,Fiscal Quarter,H1 2025,H2 2024,H1 2024,H2 2023,H1 2023,H2 2022,H1 2022,H2 2021,H1 2021,H2 2020,+2 Quarters
20,Total Assets,427571,445158,470169,609014,621894,635884,639685,627077,616490,600196,Upgrade
21,Accounts Payable,9041,9103,9961,10392,11979,10962,14305,12519,12665,10598,Upgrade
22,Accrued Expenses,-,2486,-,2829,34681,33462,28572,25706,22328,21015,Upgrade
23,Short-Term Debt,7366,10914,15256,15369,18267,14048,30460,24978,18949,18585,Upgrade
24,Current Portion of Long-Term Debt,25247,31198,46773,36790,26418,36175,24960,12569,32899,36443,Upgrade
25,Current Portion of Leases,613,701.1,930.8,1160,1024,1285,442.1,1639,1130,1228,Upgrade
26,Current Income Taxes Payable,12091,10788,11824,11105,9632,10614,13009,10626,11672,11067,Upgrade
27,Current Unearned Revenue,-,8600,-,15942,-,26284,-,18356,-,13533,Upgrade
28,Other Current Liabilities,26515,20169,35213,83398,66949,39983,63387,43167,55837,40141,Upgrade
29,Total Current Liabilities,80871,93958,119958,176984,168950,172813,175133,149561,155479,152609,Upgrade
30,Long-Term Debt,119125,114755,100646,138571,147112,143261,128263,138500,129575,135731,Upgrade
31,Long-Term Leases,3459,3701,3752,4014,4267,4517,5807,5204,5307,5759,Upgrade
32,Long-Term Unearned Revenue,-,0.3,-,21.2,-,154.1,-,107.1,-,70.3,Upgrade
33,Long-Term Deferred Tax Liabilities,7376,7762,7495,9271,9708,10318,11072,11129,10831,11546,Upgrade
34,Other Long-Term Liabilities,94.9,90.5,104.3,6045,16467,16711,18759,18375,16664,14684,Upgrade
35,Total Liabilities,210926,220269,231955,334921,346503,347785,339034,322885,317856,320451,Upgrade
36,Common Stock,78382,78382,78382,78382,78382,78382,78382,78373,78227,78226,Upgrade
37,Retained Earnings,-,95508,102933,116629,116456,120658,121922,125544,126804,129829,Upgrade
38,Comprehensive Income & Other,129741,42223,47918,51890,55064,61934,68806,68350,63040,42060,Upgrade
39,Total Common Equity,208123,216112,229233,246901,249902,260974,269111,272267,268071,250115,Upgrade
40,Minority Interest,8522,8776,8981,27192,25489,27125,31540,31925,30563,29630,Upgrade
41,Shareholders' Equity,216645,224889,238214,274093,275391,288099,300651,304192,298634,279745,Upgrade
42,Total Liabilities & Equity,427571,445158,470169,609014,621894,635884,639685,627077,616490,600196,Upgrade
43,Total Debt,155809,161269,167358,195904,197087,199286,189931,182890,187859,197746,Upgrade
44,Net Cash (Debt),-133593,-124589,-127681,-126058,-138585,-125359,-132811,-103028,-131822,-112987,Upgrade
45,Net Cash Per Share,-53.08,-49.51,-50.74,-,-55.07,-49.91,-52.57,-40.63,-51.60,-44.26,Upgrade
46,Filing Date Shares Outstanding,2517,2517,2517,2517,2517,2517,2517,2542,2545,2549,Upgrade
47,Total Common Shares Outstanding,2517,2517,2517,2517,2517,2517,2517,2542,2545,2549,Upgrade
48,Working Capital,22277,24057,14726,-5087,11365,20355,18774,58124,39499,29663,Upgrade
49,Book Value Per Share,68.62,71.46,76.66,79.26,80.45,84.78,89.55,87.84,88.60,83.57,Upgrade
50,Tangible Book Value,206961,214938,227550,225290,224335,234328,241613,244345,239576,222031,Upgrade
51,Tangible Book Value Per Share,68.15,70.99,75.99,70.67,70.29,74.19,78.62,76.86,77.40,72.55,Upgrade
52,Land,-,288.3,-,265.7,-,265.7,-,265.7,-,265.7,Upgrade
53,Buildings,-,13849,-,12706,-,16318,-,19328,-,19828,Upgrade
54,Construction In Progress,-,1962,-,3260,-,3538,-,2867,-,5624,Upgrade
