,Fiscal Quarter,H1 2024,H2 2023,H1 2023,H2 2022,H1 2022,H2 2021,H1 2021,H2 2020,H1 2020,H2 2019,+2 Quarters
38,Shareholders' Equity,12273,14348,16365,16812,19539,23118,21224,22410,16815,16267,Upgrade
39,Total Liabilities & Equity,47618,53575,59551,67387,71192,77173,76510,68388,49508,48961,Upgrade
40,Total Debt,22184,23323,25723,24338,24341,21092,24170,20147,19229,16868,Upgrade
41,Net Cash (Debt),-19225,-19783,-18670,-16483,-15823,-9924,-10994,-11800,-15672,-12943,Upgrade
42,Net Cash Per Share,-5.74,-5.91,-5.58,-4.92,-4.73,-2.97,-3.28,-3.53,-4.68,-3.87,Upgrade
43,Filing Date Shares Outstanding,3347,3347,3347,3347,3344,3347,3356,3347,3352,3347,Upgrade
44,Total Common Shares Outstanding,3347,3347,3347,3347,3344,3347,3356,3347,3352,3347,Upgrade
45,Working Capital,13233,16385,23222,27320,28397,29855,29145,30638,27878,20115,Upgrade
46,Book Value Per Share,1.26,1.58,1.88,2.04,2.73,2.99,2.87,2.87,2.51,2.75,Upgrade
47,Tangible Book Value,4210,5287,6301,6820,9144,12469,12094,13546,12240,12997,Upgrade
48,Tangible Book Value Per Share,1.26,1.58,1.88,2.04,2.73,2.99,2.87,2.87,2.51,2.75,Upgrade
49,Land,-,791.51,-,754.8,-,543.7,-,268.83,-,272.31,Upgrade
50,Machinery,-,64.46,-,65.06,-,72.74,-,65.2,-,63.54,Upgrade
51,Leasehold Improvements,-,39.08,-,37.67,-,37.67,-,37.68,-,8.77,Upgrade
52,Order Backlog,-,-,-,-,-,-,793,-,-,-,Upgrade
