,Fiscal Quarter,H1 2024,H2 2023,H1 2023,H2 2022,H1 2022,H2 2021,H1 2021,H2 2020,H1 2020,H2 2019
29,Long-Term Debt,230.66,511.53,262.91,1774,2211,2102,3877,1988,1560,18.08
30,Long-Term Leases,18.28,27.88,52.84,85.06,123.78,177.27,116.76,71.26,38.68,35.23
31,Long-Term Unearned Revenue,57.05,54.31,51.9,67.79,77.54,90.88,106.39,105.1,80.69,85.18
32,Long-Term Deferred Tax Liabilities,11.21,7.14,10.53,13.09,48.54,56.73,62.91,67.19,-,-
33,Other Long-Term Liabilities,40.5,40.5,2.91,40.5,2.91,2.91,3.51,0.6,45.5,1.8
34,Total Liabilities,4960,5066,5020,5730,5907,5223,6424,4602,3361,1314
35,Common Stock,2.09,1.88,1.88,1.72,1.71,1.72,1.64,1.53,1.52,1.53
36,Additional Paid-In Capital,9062,8784,8784,7475,7475,7549,6175,4279,4108,4171
37,Retained Earnings,-6027,-5476,-5170,-4718,-3498,-2889,-2668,-2110,-1497,-953.6
38,Treasury Stock,-,-,-,-39.11,-,-,-,-,-,-63.14
39,Comprehensive Income & Other,-609.58,-610.27,-635.78,-570.74,-618.08,-598.38,-701.85,-1122,-1164,-1166
40,Total Common Equity,2428,2700,2981,2150,3361,4063,2807,1048,1448,1990
41,Minority Interest,82.82,102.1,89.6,91.5,87.74,150.35,435.13,204.47,1.44,-0.3
42,Shareholders' Equity,2511,2802,3070,2241,3449,4214,3242,1252,1449,1990
43,Total Liabilities & Equity,7471,7868,8090,7971,9356,9437,9666,5854,4810,3304
44,Total Debt,1980,3230,3221,3881,4095,3118,4543,2561,2003,368.32
45,Net Cash (Debt),-505.18,-985.33,-536.45,-1223,-725.7,1340,633.12,-510.18,204.11,956.37
46,Net Cash Growth,-,-,-,-,-,-,210.18%,-,6.10%,-
47,Net Cash Per Share,-0.18,-0.36,-0.20,-,-0.29,-,0.28,-0.23,0.09,0.43
48,Filing Date Shares Outstanding,2862,2795,2795,2532,2534,2548,2432,2255,2238,2238
49,Total Common Shares Outstanding,2862,2795,2795,2532,2534,2548,2432,2255,2238,2238
50,Working Capital,-117.13,405.52,345.23,1194,2311,3725,5294,1851,2516,1681
51,Book Value Per Share,0.85,0.97,1.07,0.85,1.33,1.59,1.15,0.46,0.65,0.89
52,Tangible Book Value,1252,1426,1741,739.08,1698,2834,1754,32.24,1213,1851
53,Tangible Book Value Per Share,0.44,0.51,0.62,0.29,0.67,1.11,0.72,0.01,0.54,0.83
54,Buildings,-,35.5,35.5,35.5,35.5,35.5,35.5,35.5,-,-
55,Machinery,-,44.38,45.03,49.37,52.82,48.65,38.9,28.85,21.46,19.46
56,Construction In Progress,-,219.98,146.6,78.35,2.68,2.22,-,-,-,-
57,Leasehold Improvements,-,57.43,54.48,55.16,49.37,46.87,35.72,24.99,18.72,16.83
