,Fiscal Quarter,H1 2024,H2 2023,H1 2023,H2 2022,H1 2022,H2 2021,H1 2021,H2 2020,H1 2020,H2 2019,+2 Quarters
29,Long-Term Unearned Revenue,1.76,1.76,1.96,1.89,2.14,2.28,3.2,3.17,2.98,3.11,Upgrade
30,Long-Term Deferred Tax Liabilities,2.81,2.78,2.78,2.78,1.33,-,15.05,14.87,13.63,13.86,Upgrade
31,Total Liabilities,676.54,631.61,729.35,505.14,535.37,546.51,476.28,508.14,511.22,467.44,Upgrade
32,Common Stock,130.68,130.68,130.68,130.68,130.68,130.68,130.68,87.12,87.12,87.12,Upgrade
33,Additional Paid-In Capital,-,761.38,761.38,761.38,761.38,761.38,762.13,744.71,744.71,744.71,Upgrade
34,Retained Earnings,-,-965.64,-898.53,-877.61,-822.61,-779.54,-747.11,-728.71,-660.4,-632.88,Upgrade
35,Comprehensive Income & Other,-71.46,148.02,130.56,123.01,153.52,129.95,174.97,171.94,119.86,134.82,Upgrade
36,Total Common Equity,59.22,74.43,124.09,137.46,222.96,242.46,320.66,275.06,291.29,333.77,Upgrade
37,Minority Interest,-19.07,-6.86,21.95,-1.08,-0.56,-0.52,3.14,3.14,3.16,3.16,Upgrade
38,Shareholders' Equity,40.15,67.58,146.04,136.38,222.41,241.94,323.8,278.2,294.44,336.92,Upgrade
39,Total Liabilities & Equity,716.69,699.19,875.39,641.52,757.78,788.45,800.09,786.34,805.66,804.36,Upgrade
40,Total Debt,274.06,266.08,231.35,261.26,290.03,78.8,65.24,251.6,70.03,279.68,Upgrade
41,Net Cash (Debt),-255.12,-220.33,-179.97,-229.51,-258.83,-19.19,-21.61,-219.8,152.49,-184.66,Upgrade
42,Net Cash Per Share,-0.20,-0.17,-0.14,-0.18,-0.20,-0.02,-0.02,-0.25,0.18,-0.21,Upgrade
43,Filing Date Shares Outstanding,1307,1307,1307,1307,1307,1307,1307,871.18,871.18,871.18,Upgrade
44,Total Common Shares Outstanding,1307,1307,1307,1307,1307,1307,1307,871.18,871.18,871.18,Upgrade
45,Working Capital,-143.16,-133.6,-93.64,-133.81,131.47,114.51,126.53,-123.51,88.92,-69.36,Upgrade
46,Book Value Per Share,0.05,0.06,0.09,0.11,0.17,0.19,0.25,0.32,0.33,0.38,Upgrade
47,Tangible Book Value,36.5,51.71,112.16,135.3,220.8,240.29,320.66,275.06,283.28,325.76,Upgrade
48,Tangible Book Value Per Share,0.03,0.04,0.09,0.10,0.17,0.18,0.25,0.32,0.33,0.37,Upgrade
49,Machinery,-,205.49,-,209.94,-,205.83,-,247.84,-,260.56,Upgrade
50,Construction In Progress,-,-,-,0.45,-,0.82,-,1.17,-,0.92,Upgrade
51,Leasehold Improvements,-,46.72,-,43.45,-,39.3,-,45.54,-,37.93,Upgrade
