,Fiscal Quarter,H1 2024,H2 2023,H1 2023,H2 2022,H1 2022,H2 2021,H1 2021,H2 2020,H1 2020,H2 2019,+2 Quarters
44,Total Common Shares Outstanding,2510,2510,2510,2510,2510,2510,2509,2508,2508,2508,Upgrade
45,Working Capital,438.88,458.64,485.82,465.66,448.96,418.1,414.77,388.47,536.92,655.06,Upgrade
46,Book Value Per Share,0.78,0.78,0.78,0.77,0.75,0.78,0.77,0.75,0.68,0.72,Upgrade
47,Tangible Book Value,1259,1964,1215,1933,1156,1954,1247,1880,1091,1807,Upgrade
48,Tangible Book Value Per Share,0.50,0.78,0.48,0.77,0.46,0.78,0.50,0.75,0.44,0.72,Upgrade
49,Land,-,17.1,-,15.4,-,13.41,-,13.41,-,12.86,Upgrade
50,Buildings,-,95.01,-,90.78,-,92.78,-,93.24,-,64.56,Upgrade
51,Machinery,-,1817,-,1686,-,1630,-,1521,-,1384,Upgrade
52,Construction In Progress,-,106.46,-,102.51,-,93.55,-,117.27,-,156.41,Upgrade
53,Leasehold Improvements,-,21.53,-,21.33,-,19.98,-,20.29,-,20.47,Upgrade
