,Fiscal Quarter,H1 2024,H2 2023,H1 2023,H2 2022,H1 2022,H2 2021,H1 2021,H2 2020,H1 2020,H2 2019,+2 Quarters
23,Long-Term Leases,-,-,0.13,1.75,-,0.13,0.5,0.1,0.02,0.38,Upgrade
24,Long-Term Deferred Tax Liabilities,0.33,0.53,1.47,1.73,1.65,1.68,2.79,2.9,3.94,4.01,Upgrade
25,Other Long-Term Liabilities,27.43,33.25,1.59,1.54,1.49,1.44,1.39,1.35,1.31,1.26,Upgrade
26,Total Liabilities,111.36,104.69,30.23,23.54,12.72,9.65,10.33,11.59,12.64,10.43,Upgrade
27,Common Stock,4.32,3.52,3.52,3.52,3.52,3.52,3.52,3.52,3.09,3.09,Upgrade
28,Additional Paid-In Capital,186.44,155.12,155.12,155.12,155.12,155.12,155.12,155.12,143.53,143.53,Upgrade
29,Retained Earnings,-174.06,-164.31,-154.33,-144.71,-139.72,-135.71,-130.72,-133.07,-129,-121.3,Upgrade
30,Comprehensive Income & Other,38.97,38.87,39.22,38.6,37.75,36.66,37.14,37.5,40.94,39.25,Upgrade
31,Total Common Equity,55.69,33.19,43.53,52.53,56.66,59.59,65.06,63.07,58.56,64.58,Upgrade
32,Minority Interest,-,-0.03,-0.03,-1.99,-1.93,-1.92,-1.8,-1.73,-1.7,-1.67,Upgrade
33,Shareholders' Equity,55.69,33.16,43.5,50.54,54.73,57.67,63.26,61.34,56.86,62.9,Upgrade
34,Total Liabilities & Equity,167.04,137.85,73.73,74.09,67.45,67.32,73.59,72.93,69.5,73.33,Upgrade
35,Total Debt,59.31,59.98,21.5,12.75,1.52,0.82,1.26,0.52,1.58,2.64,Upgrade
36,Net Cash (Debt),-11.98,-42.4,11,21.82,30.67,28.79,35.37,36.24,17.39,32.63,Upgrade
37,Net Cash Growth,-,-,-64.14%,-24.21%,-13.28%,-20.54%,103.40%,11.06%,-39.63%,110.80%,Upgrade
38,Net Cash Per Share,-0.01,-0.05,0.01,0.02,0.03,0.03,0.04,0.05,0.02,0.04,Upgrade
39,Filing Date Shares Outstanding,1053,1053,877.72,877.72,877.72,877.72,877.72,877.72,774,774,Upgrade
40,Total Common Shares Outstanding,1053,877.72,877.72,877.72,877.72,877.72,877.72,877.72,774,774,Upgrade
41,Working Capital,13.15,5.92,9.82,17.19,24.46,26.84,33.06,30.44,29.96,34.93,Upgrade
42,Book Value Per Share,0.05,0.04,0.05,0.06,0.06,0.07,0.07,0.07,0.08,0.08,Upgrade
43,Tangible Book Value,-44.57,-67.06,23.66,32.66,36.79,39.72,44.98,42.58,37.71,43.37,Upgrade
44,Tangible Book Value Per Share,-0.04,-0.08,0.03,0.04,0.04,0.05,0.05,0.05,0.05,0.06,Upgrade
45,Buildings,-,4.38,-,0.57,-,0.56,-,0.77,-,0.89,Upgrade
46,Machinery,-,5.88,-,6.81,-,6.45,-,6.34,-,6.14,Upgrade
