,Fiscal Quarter,H1 2024,H2 2023,H1 2023,H2 2022,H1 2022,H2 2021,H1 2021,H2 2020,H1 2020,H2 2019,+2 Quarters
31,Retained Earnings,7246,7289,7210,7193,7042,7153,7042,7254,7015,7161,Upgrade
32,Comprehensive Income & Other,571.56,-285.82,516.39,-268.87,801.48,-88.81,863.29,-137.85,697.61,-231.24,Upgrade
33,Total Common Equity,7964,7839,7873,7803,7997,8061,8059,8113,7865,7926,Upgrade
34,Minority Interest,349.83,347.94,346.93,318.99,324.16,333.58,326.26,314.67,289.03,291.81,Upgrade
35,Shareholders' Equity,8314,8187,8220,8122,8321,8395,8385,8428,8154,8218,Upgrade
36,Total Liabilities & Equity,9582,9205,9158,9234,9582,9742,9915,9939,9644,9377,Upgrade
37,Total Debt,17.85,17.61,11,15.91,16.33,52.29,136.98,100.13,88.82,69.72,Upgrade
38,Net Cash (Debt),5777,6238,6058,5912,6019,6161,5829,6405,6101,6244,Upgrade
39,Net Cash Growth,-4.63%,5.53%,0.65%,-4.05%,3.27%,-3.80%,-4.47%,2.57%,0.21%,-1.26%,Upgrade
40,Net Cash Per Share,3.94,4.26,4.09,3.89,3.93,4.02,3.80,4.18,3.98,4.07,Upgrade
41,Filing Date Shares Outstanding,1466,1466,1480,1482,1533,1533,1533,1533,1533,1533,Upgrade
42,Total Common Shares Outstanding,1466,1466,1480,1482,1533,1533,1533,1533,1533,1533,Upgrade
43,Working Capital,6564,6831,7001,6893,7061,7056,7018,7113,6965,7035,Upgrade
44,Book Value Per Share,5.43,5.35,5.32,5.27,5.22,5.26,5.26,5.29,5.13,5.17,Upgrade
45,Tangible Book Value,7600,7733,7766,7694,7891,7953,7951,8004,7761,7821,Upgrade
46,Tangible Book Value Per Share,5.18,5.27,5.25,5.19,5.15,5.19,5.19,5.22,5.06,5.10,Upgrade
47,Buildings,-,282.41,-,285.67,-,309.92,-,302.25,-,285.08,Upgrade
48,Machinery,-,191.87,-,195.56,-,211.08,-,197.78,-,180.6,Upgrade
49,Leasehold Improvements,-,20.96,-,19.34,-,19.56,-,18.94,-,18.02,Upgrade
