,Fiscal Quarter,H1 2024,H2 2023,H1 2023,H2 2022,H1 2022,H2 2021,H1 2021,H2 2020,H1 2020,H2 2019,+2 Quarters
18,Long-Term Deferred Tax Assets,479.36,354.67,492.83,460.19,169.17,193.62,217.9,215.33,185.09,169.35,Upgrade
19,Other Long-Term Assets,-,-,-,-,4.21,-,105.02,84.83,3230,151.81,Upgrade
20,Total Assets,16357,18222,19704,22707,22281,23873,24955,18977,15166,14849,Upgrade
21,Accounts Payable,1958,2082,2084,2653,1951,2525,2360,2409,1610,1569,Upgrade
22,Accrued Expenses,437.28,485.06,218.55,452.75,134.35,229.37,155.14,300.5,-,285.87,Upgrade
23,Short-Term Debt,130.07,281.64,411.33,689.48,709.25,653.01,145.53,88.08,300,142.52,Upgrade
24,Current Portion of Long-Term Debt,1650,1994,743.16,2957,586.31,471.63,2791,2291,301.76,936.86,Upgrade
25,Current Portion of Leases,0.41,0.53,3.99,3.74,8.13,8.47,14.57,10.56,9.07,8.97,Upgrade
26,Current Income Taxes Payable,874.85,799.56,693.73,691.91,689.25,795.48,793.08,736.41,667.48,695.22,Upgrade
27,Current Unearned Revenue,4561,4661,5402,4942,4467,4187,4597,2336,3273,3472,Upgrade
28,Other Current Liabilities,1122,1302,1703,1921,2474,3620,4736,3815,971.98,509.85,Upgrade
29,Total Current Liabilities,10733,11605,11259,14312,11020,12490,15592,11987,7133,7620,Upgrade
30,Long-Term Debt,4368,4345,5793,4670,6590,5481,2686,829.23,2526,2067,Upgrade
31,Long-Term Leases,-,0.2,0.67,0.63,24.41,27.32,23.51,29.55,29.75,33.11,Upgrade
32,Long-Term Deferred Tax Liabilities,42.94,26.86,18.71,123.07,91.52,132.99,297.49,194.64,160.95,108.92,Upgrade
33,Other Long-Term Liabilities,-,-,-,87.52,84.18,84.18,84.18,78.33,77.29,70.84,Upgrade
34,Total Liabilities,15144,15977,17071,19193,17809,18216,18683,13119,9927,9900,Upgrade
35,Common Stock,44.7,36.6,36.6,36.6,36.6,36.6,36.6,36.6,36.6,31.83,Upgrade
36,Additional Paid-In Capital,1188,1188,1188,1188,1188,1188,1188,1188,1188,978.27,Upgrade
37,Retained Earnings,-1329,-301.16,652.52,908.12,1679,2460,3034,2958,2698,2598,Upgrade
38,Comprehensive Income & Other,1305,1315,823.04,1289,1386,1403,1442,1409,1311,1325,Upgrade
39,Total Common Equity,1208,2239,2700,3422,4290,5088,5701,5592,5234,4933,Upgrade
40,Minority Interest,4.93,5.78,-67.91,93.06,181.26,569.06,570.75,265.97,4.69,16.26,Upgrade
41,Shareholders' Equity,1213,2244,2633,3515,4471,5657,6272,5858,5239,4949,Upgrade
42,Total Liabilities & Equity,16357,18222,19704,22707,22281,23873,24955,18977,15166,14849,Upgrade
43,Total Debt,6149,6622,6952,8321,7918,6642,5660,3248,3166,3188,Upgrade
44,Net Cash (Debt),-5991,-6445,-6772,-8210,-7230,-5268,-2998,-1456,-2522,-1616,Upgrade
45,Net Cash Per Share,-12.74,-14.20,-14.93,-18.09,-15.93,-11.61,-6.61,-3.21,-6.22,-4.03,Upgrade
46,Filing Date Shares Outstanding,542.74,453.74,453.74,453.74,453.74,453.74,453.74,453.74,453.74,401.48,Upgrade
47,Total Common Shares Outstanding,542.74,453.74,453.74,453.74,453.74,453.74,453.74,453.74,453.74,401.48,Upgrade
48,Working Capital,3509,4582,6139,5687,7868,7732,5086,2737,3768,3479,Upgrade
49,Book Value Per Share,2.23,4.93,5.95,7.54,9.46,11.21,12.56,12.33,11.54,12.29,Upgrade
50,Tangible Book Value,1200,2229,2687,3407,4274,5070,5683,5574,5217,4914,Upgrade
51,Tangible Book Value Per Share,2.21,4.91,5.92,7.51,9.42,11.17,12.53,12.28,11.50,12.24,Upgrade
52,Land,-,0.54,-,222.17,-,444.23,-,418.55,-,422.27,Upgrade
53,Machinery,-,113.85,-,119.57,-,179.01,-,177.19,-,169.67,Upgrade
