,Fiscal Quarter,H1 2025,H2 2024,H1 2024,H2 2023,H1 2023,H2 2022,H1 2022,H2 2021,H1 2021,H2 2020,+2 Quarters
38,Total Debt,11.41,14.68,10.87,7.49,5.9,9.61,13.6,14.41,13.08,26.96,Upgrade
39,Net Cash (Debt),101.07,70.49,80.29,66.71,58.81,61.23,65.16,66.29,27.62,27.78,Upgrade
40,Net Cash Growth,25.88%,5.66%,36.52%,8.96%,-9.74%,-7.63%,135.93%,138.66%,-56.59%,-80.27%,Upgrade
41,Net Cash Per Share,0.20,0.14,0.16,0.13,0.12,0.12,0.13,0.13,0.05,0.05,Upgrade
42,Filing Date Shares Outstanding,509.86,509.86,509.86,509.86,509.86,509.86,509.86,509.86,509.86,509.86,Upgrade
43,Total Common Shares Outstanding,509.86,509.86,509.86,509.86,509.86,509.86,509.86,509.86,509.86,509.86,Upgrade
44,Working Capital,48.63,54.26,51.05,52.38,53.73,60.7,69.46,82.49,90.56,-1.04,Upgrade
45,Book Value Per Share,0.13,0.13,0.12,0.12,0.11,0.12,0.14,0.15,0.18,0.22,Upgrade
46,Tangible Book Value,61.92,68.05,60.61,58.83,57.49,60.98,71.14,78.28,91.59,110.85,Upgrade
47,Tangible Book Value Per Share,0.12,0.13,0.12,0.12,0.11,0.12,0.14,0.15,0.18,0.22,Upgrade
48,Land,-,-,-,-,-,-,-,-,-,20.77,Upgrade
49,Machinery,-,19.79,-,22.57,-,22.97,-,22.89,-,25.92,Upgrade
50,Leasehold Improvements,-,4.74,-,3.9,-,3.56,-,3.23,-,10.41,Upgrade
