,Fiscal Quarter,H1 2024,H2 2023,H1 2023,H2 2022,H1 2022,H2 2021,H1 2021,H2 2020,H1 2020,H2 2019,+2 Quarters
43,Filing Date Shares Outstanding,4631,4630,4630,4630,4630,4630,4628,4627,4326,4320,Upgrade
44,Total Common Shares Outstanding,4631,4630,4630,4630,4630,4630,4628,4627,4326,4320,Upgrade
45,Working Capital,1392,1461,1300,811.92,1367,1355,1189,1051,153.69,264.58,Upgrade
46,Book Value Per Share,0.74,0.73,0.70,0.63,0.56,0.54,0.55,0.51,0.29,0.27,Upgrade
47,Tangible Book Value,2708,3295,2752,2816,2201,2428,2224,2305,983.89,1109,Upgrade
48,Tangible Book Value Per Share,0.58,0.71,0.59,0.61,0.48,0.52,0.48,0.50,0.23,0.26,Upgrade
49,Buildings,-,641.54,-,560.72,-,198.81,-,198.07,-,192.83,Upgrade
50,Machinery,-,306.4,-,262.72,-,265.59,-,254.53,-,243.92,Upgrade
51,Construction In Progress,-,76.04,-,55.31,-,325.06,-,65.83,-,9.69,Upgrade
52,Leasehold Improvements,-,30.57,-,28.61,-,20.44,-,23.17,-,17.88,Upgrade
