,Fiscal Quarter,H1 2024,H2 2023,H1 2023,H2 2022,H1 2022,H2 2021,H1 2021,H2 2020,H1 2020,H2 2019,+2 Quarters
25,Total Current Liabilities,15785,14045,8800,9388,8711,5374,6537,6265,5010,4811,Upgrade
26,Long-Term Debt,594,207.38,1006,658.12,2867,2575,600.65,530.89,2111,2513,Upgrade
27,Long-Term Leases,0.06,0.07,0.12,0.51,0.81,1.2,0.02,0.03,0.06,0.5,Upgrade
28,Long-Term Unearned Revenue,910,893.01,770.08,756.72,766.34,776.43,799.27,818.45,713.24,710.28,Upgrade
29,Long-Term Deferred Tax Liabilities,67.42,91.65,16.65,91.65,46.65,16.65,34.35,26.65,36.65,40.65,Upgrade
30,Other Long-Term Liabilities,-,-,-,-,20.91,90.37,23.84,25.03,6.25,6.88,Upgrade
31,Total Liabilities,17356,15237,10594,10895,12413,8833,7996,7666,7878,8082,Upgrade
32,Common Stock,242.05,243.51,243.46,243.46,243.26,243.26,243.26,243.26,243.26,243.26,Upgrade
33,Additional Paid-In Capital,208.08,267.72,266.29,266.29,259.43,259.43,259.43,346.44,478.69,663.63,Upgrade
34,Retained Earnings,15809,17194,14567,15329,13104,12526,10979,11448,10192,10809,Upgrade
35,Treasury Stock,-,-44.24,-,-,-,-,-,-,-,-,Upgrade
36,Comprehensive Income & Other,1286,-336.92,1218,-345.52,856.92,-350.86,710.71,-347.87,654.39,-339.36,Upgrade
37,Shareholders' Equity,17545,17324,16294,15494,14463,12678,12193,11689,11568,11376,Upgrade
38,Total Liabilities & Equity,34901,32561,26888,26389,26876,21511,20188,19356,19446,19459,Upgrade
39,Total Debt,11497,9785,5973,6028,7736,4299,3524,3540,3942,3449,Upgrade
40,Net Cash (Debt),-1538,-2827,1048,1055,286.26,-713.44,-1861,-2274,-1258,-1530,Upgrade
41,Net Cash Growth,-,-,265.93%,-,-,-,-,-,-,-,Upgrade
42,Net Cash Per Share,-0.61,-1.11,0.41,0.42,0.11,-0.28,-0.73,-0.90,-0.50,-0.60,Upgrade
43,Filing Date Shares Outstanding,2520,2525,2536,2536,2535,2534,2534,2534,2534,2534,Upgrade
44,Total Common Shares Outstanding,2520,2525,2536,2536,2534,2534,2534,2534,2534,2534,Upgrade
45,Working Capital,5842,5671,6951,6464,7994,5828,3220,2329,3362,3181,Upgrade
46,Book Value Per Share,6.96,6.86,6.43,6.11,5.71,5.00,4.81,4.61,4.57,4.49,Upgrade
47,Tangible Book Value,17485,17273,16249,15448,14418,12629,12143,11639,11522,11336,Upgrade
48,Tangible Book Value Per Share,6.94,6.84,6.41,6.09,5.69,4.98,4.79,4.59,4.55,4.47,Upgrade
49,Buildings,-,-40.5,-,-40.5,-,-,-,-,-,-,Upgrade
50,Machinery,-,19571,-,19182,-,18238,-,17747,-,16650,Upgrade
51,Construction In Progress,-,3531,-,803.09,-,490.47,-,235.48,-,847.93,Upgrade
