,Fiscal Quarter,H1 2024,H2 2023,H1 2023,H2 2022,H1 2022,H2 2021,H1 2021,H2 2020,H1 2020,H2 2019,+2 Quarters
25,Total Current Liabilities,336.16,337.31,386.83,418.27,345.04,388.94,310.66,289.82,209.4,250.83,Upgrade
26,Long-Term Debt,145.23,120.84,-,-,-,-,-,-,-,-,Upgrade
27,Long-Term Leases,0.66,-,0.41,0.79,0.33,0.58,0.82,0.82,-,-,Upgrade
28,Long-Term Unearned Revenue,21.31,23.28,-,-,-,-,-,-,-,-,Upgrade
29,Long-Term Deferred Tax Liabilities,33.27,35.54,33.29,35.31,38.04,42.43,43.52,40.37,27.36,26.56,Upgrade
30,Total Liabilities,536.62,516.96,420.53,454.37,383.41,431.95,355,331.01,236.76,277.38,Upgrade
31,Common Stock,5.52,5.52,5.52,5.52,5.52,5.52,5.4,5.52,4.49,4.49,Upgrade
32,Additional Paid-In Capital,-,132.89,-,-,-,132.89,-,132.89,-,108.09,Upgrade
33,Retained Earnings,103.27,210.24,158.26,175.69,197.5,287.24,239.27,280.72,176.86,214.24,Upgrade
34,Comprehensive Income & Other,376.28,186.21,379.18,406,432.05,260.87,428,221.45,348.26,192.01,Upgrade
35,Total Common Equity,485.07,534.86,542.96,587.21,635.07,686.52,672.67,640.57,529.62,518.83,Upgrade
36,Minority Interest,95.12,101.88,-7.59,-6.94,-5.83,-4.79,-3.36,-2.17,-,7.7,Upgrade
37,Shareholders' Equity,580.19,636.74,535.36,580.28,629.24,681.73,669.31,638.4,529.62,526.53,Upgrade
38,Total Liabilities & Equity,1117,1154,955.9,1035,1013,1114,1024,969.41,766.38,803.91,Upgrade
39,Total Debt,300.68,262.72,164.48,180.27,132.07,137.78,142.13,82.54,57.27,37.09,Upgrade
40,Net Cash (Debt),40.45,209.56,285.55,294.04,428.44,359.17,410.3,401.16,224.12,93.92,Upgrade
41,Net Cash Growth,-85.83%,-28.73%,-33.35%,-18.13%,4.42%,-10.47%,83.07%,327.15%,165.72%,995.47%,Upgrade
42,Net Cash Per Share,0.07,0.38,0.52,0.53,0.78,0.65,0.74,-,0.41,-,Upgrade
43,Filing Date Shares Outstanding,552,552,552,552,552,552,552,552,552,552,Upgrade
44,Total Common Shares Outstanding,552,552,552,552,552,552,552,552,552,552,Upgrade
45,Working Capital,392.42,445.49,194.83,212.1,368.51,433.84,427.88,395.63,347.21,243.4,Upgrade
46,Book Value Per Share,0.88,0.97,0.98,1.06,1.15,1.24,1.22,1.16,0.96,0.94,Upgrade
47,Tangible Book Value,423.08,451.22,524.36,567.38,614.03,664.04,650.25,617.75,529.21,518.43,Upgrade
48,Tangible Book Value Per Share,0.77,0.82,0.95,1.03,1.11,1.20,1.18,1.12,0.96,0.94,Upgrade
49,Machinery,-,351.51,-,351.22,-,362.4,-,323.71,-,252,Upgrade
50,Construction In Progress,-,15.87,-,-,-,-,-,-,-,-,Upgrade
