,Fiscal Quarter,H1 2024,H2 2023,H1 2023,H2 2022,H1 2022,H2 2021,H1 2021,H2 2020,H1 2020,H2 2019,+2 Quarters
43,Net Cash Per Share,-2.79,-3.09,-3.02,-2.96,-2.96,-3.04,-2.09,-3.22,-3.49,-3.31,Upgrade
44,Filing Date Shares Outstanding,2838,2838,2838,2838,2838,2838,2838,2838,2838,2838,Upgrade
45,Total Common Shares Outstanding,2838,2838,2838,2838,2838,2838,2838,2838,2838,2838,Upgrade
46,Working Capital,3492,3663,3201,3021,4910,4945,4754,5121,4552,2248,Upgrade
47,Book Value Per Share,2.70,2.74,2.78,2.71,3.20,3.06,2.98,2.82,2.70,2.70,Upgrade
48,Tangible Book Value,5370,5430,5413,5174,6532,6112,5853,5375,5014,4982,Upgrade
49,Tangible Book Value Per Share,1.89,1.91,1.91,1.82,2.30,2.15,2.06,1.89,1.77,1.76,Upgrade
50,Buildings,-,3085,-,3145,-,3120,-,3148,-,3169,Upgrade
51,Machinery,-,1420,-,1410,-,1360,-,1172,-,1131,Upgrade
52,Construction In Progress,-,36.48,-,26.42,-,48.36,-,26.68,-,24.67,Upgrade
53,Leasehold Improvements,-,1168,-,1172,-,1088,-,1039,-,976.75,Upgrade
