,Fiscal Quarter,H1 2025,H2 2024,H1 2024,H2 2023,H1 2023,H2 2022,H1 2022,H2 2021,H1 2021,H2 2020,+2 Quarters
13,Total Assets,929.5,863.59,870.6,971.43,887.42,804.21,899.67,933.37,811.61,1043,Upgrade
14,Accounts Payable,96.23,69.41,68.48,76.36,67.09,55.69,58.75,46.58,31.57,102.98,Upgrade
15,Accrued Expenses,23.74,8.16,16.66,17.6,12.98,13.56,19.89,71.59,6.17,24.66,Upgrade
16,Short-Term Debt,125.29,61.81,35.22,93.81,87.17,112.48,100.87,96.53,55.4,100.9,Upgrade
17,Current Portion of Long-Term Debt,14.59,57.19,92.09,52.34,12.39,8.2,11.5,7.44,8.09,8.53,Upgrade
18,Current Portion of Leases,12.6,5.86,3.85,6.27,3.58,8.47,10.43,7.1,4.62,4.36,Upgrade
19,Current Income Taxes Payable,0.33,0.73,0.22,4.94,1.79,1.16,0.1,0.07,2.22,1.71,Upgrade
20,Current Unearned Revenue,-,-,-,-,-,-,-,-,4.92,11.37,Upgrade
21,Other Current Liabilities,110.17,17.56,16.09,15.4,14.52,14.67,13.91,12.35,12.93,21.32,Upgrade
22,Total Current Liabilities,382.95,220.71,232.61,266.72,199.51,214.23,215.44,241.66,125.93,275.83,Upgrade
23,Long-Term Debt,14,120.54,109.76,149.67,195.63,7.2,9.52,2.53,6.2,13.19,Upgrade
24,Long-Term Leases,18.26,10.24,9.34,11.2,3.8,4.13,6.8,6.36,3.54,-,Upgrade
25,Long-Term Deferred Tax Liabilities,40.45,41.49,43.85,43.88,43.18,46.55,49.21,51.82,51.34,56.42,Upgrade
26,Other Long-Term Liabilities,-,-,-,-,-,-,-,-,3.18,-,Upgrade
27,Total Liabilities,455.66,392.99,395.56,471.48,442.11,272.11,280.97,302.38,190.18,345.44,Upgrade
28,Common Stock,4.2,4.2,4.2,4.2,4.2,4.2,4.2,4.2,4.2,4.2,Upgrade
29,Additional Paid-In Capital,-,194.09,194.09,194.09,194.09,194.09,194.09,194.09,194.09,194.09,Upgrade
30,Retained Earnings,-,260.99,264.35,289.27,233.93,320.72,409.13,421.42,412.27,488.77,Upgrade
31,Comprehensive Income & Other,469.64,11.33,12.4,12.4,13.09,13.09,11.28,11.28,10.87,10.87,Upgrade
32,Shareholders' Equity,473.84,470.6,475.04,499.95,445.31,532.1,618.69,630.99,621.42,697.93,Upgrade
33,Total Liabilities & Equity,929.5,863.59,870.6,971.43,887.42,804.21,899.67,933.37,811.61,1043,Upgrade
34,Total Debt,184.73,255.64,250.26,313.3,302.56,140.48,139.12,119.98,77.85,126.99,Upgrade
35,Net Cash (Debt),-69.26,-159.32,-98.04,-104.54,-61.41,-0.64,1.41,75.16,70.62,87.31,Upgrade
36,Net Cash Growth,-,-,-,-,-,-,-98.00%,-13.92%,-28.20%,-15.92%,Upgrade
37,Net Cash Per Share,-0.82,-1.90,-1.17,-1.24,-0.73,-0.01,0.02,0.89,0.84,1.04,Upgrade
38,Filing Date Shares Outstanding,84,84,84,84,84,84,84,84,84,84,Upgrade
39,Total Common Shares Outstanding,84,84,84,84,84,84,84,84,84,84,Upgrade
40,Working Capital,-44.57,79.7,62.46,128.19,136.51,25.6,104.26,109.48,99.5,180.75,Upgrade
41,Book Value Per Share,5.64,5.60,5.66,5.95,5.30,6.33,7.37,7.51,7.40,8.31,Upgrade
42,Tangible Book Value,473.84,470.6,475.04,499.95,445.31,532.1,618.69,630.99,621.42,697.93,Upgrade
43,Tangible Book Value Per Share,5.64,5.60,5.66,5.95,5.30,6.33,7.37,7.51,7.40,8.31,Upgrade
44,Machinery,-,904.69,-,891.21,-,863.14,-,857.9,-,828.58,Upgrade
45,Order Backlog,1253,-,-,-,-,-,-,-,-,-,Upgrade
