,Fiscal Quarter,H1 2024,H2 2023,H1 2023,H2 2022,H1 2022,H2 2021,H1 2021,H2 2020,H1 2020,H2 2019,+2 Quarters
15,Other Intangible Assets,626.85,152.21,655.42,168.69,662.91,236.49,743.08,267.15,741.59,236.33,Upgrade
16,Long-Term Deferred Tax Assets,498.76,498.46,556.19,532.2,484.32,544.76,441.99,435.85,256.31,213.21,Upgrade
17,Other Long-Term Assets,434.24,402.92,429,627.36,505.5,684.95,581.66,541.6,516.2,346.53,Upgrade
18,Total Assets,46430,40216,48397,42337,47051,42293,46848,44441,52609,43239,Upgrade
19,Accounts Payable,2359,2750,2186,2921,2173,2565,1754,2244,2546,2224,Upgrade
20,Accrued Expenses,1598,1352,1339,1430,26.9,1236,966.51,1057,946.11,651.76,Upgrade
21,Short-Term Debt,18253,11043,20713,14526,20391,15486,20966,17150,23761,17364,Upgrade
22,Current Portion of Long-Term Debt,5.4,2865,2946,502.28,411.57,2003,999.8,1208,3227,3017,Upgrade
23,Current Portion of Leases,12.78,17.68,17.98,18.11,19.4,17.61,16.73,11.11,8.97,5.96,Upgrade
24,Current Income Taxes Payable,152.67,199.44,180.52,268.56,179.29,280.71,20.83,2.18,0.9,-,Upgrade
25,Current Unearned Revenue,66.17,540.28,87.28,453.74,93.57,225.63,77.28,134.85,109.95,145.23,Upgrade
26,Other Current Liabilities,318.4,293.8,240.96,274.08,1535,223.47,455.41,254.75,299.97,256.03,Upgrade
27,Total Current Liabilities,22764,19060,27711,20394,24829,22037,25257,22062,30900,23664,Upgrade
28,Long-Term Debt,2412,330.43,201.25,2001,2083,739.34,1748,2493,2485,1247,Upgrade
29,Long-Term Leases,11.41,12.95,17.13,16.64,16.79,10.84,12.32,8.67,6.72,4.37,Upgrade
30,Long-Term Deferred Tax Liabilities,173.44,182.39,187.64,149.43,210.86,224.63,233.12,216.22,278.2,171.47,Upgrade
31,Total Liabilities,25361,19586,28117,22562,27140,23012,27250,24779,33670,25087,Upgrade
32,Common Stock,123.35,123.35,123.35,123.35,123.35,123.35,124.63,125.37,125.66,125.65,Upgrade
33,Additional Paid-In Capital,-,-,-,-,-,-,-,373.56,-,516.7,Upgrade
34,Retained Earnings,17840,19875,16630,18702,16427,18404,16375,18397,15247,16717,Upgrade
35,Comprehensive Income & Other,2885,397.24,3282,698.57,3099,510.11,2850,515.41,3278,513.61,Upgrade
36,Total Common Equity,20848,20396,20036,19524,19649,19037,19349,19411,18651,17873,Upgrade
37,Minority Interest,220.52,234.01,244.34,252.13,262.68,243.41,249.37,250.08,288.2,278.94,Upgrade
38,Shareholders' Equity,21069,20630,20280,19776,19911,19280,19598,19661,18939,18152,Upgrade
39,Total Liabilities & Equity,46430,40216,48397,42337,47051,42293,46848,44441,52609,43239,Upgrade
40,Total Debt,20694,14268,23895,17065,22921,18257,23742,20871,29489,21639,Upgrade
41,Net Cash (Debt),329.39,3950,2855,1633,1596,1.36,-395.04,-273.62,-1487,-1072,Upgrade
42,Net Cash Growth,-88.46%,141.96%,78.85%,120206.34%,-,-,-,-,-,-,Upgrade
43,Net Cash Per Share,0.29,3.41,2.46,1.40,1.37,0.00,-0.33,-0.23,-1.25,-0.90,Upgrade
44,Filing Date Shares Outstanding,1162,1162,1162,1162,1162,1162,1178,1186,1190,1190,Upgrade
45,Total Common Shares Outstanding,1162,1162,1162,1162,1162,1162,1178,1186,1190,1190,Upgrade
46,Working Capital,6423,7750,7087,7714,8222,5232,6762,7880,7059,6404,Upgrade
47,Book Value Per Share,17.94,17.55,17.24,16.80,16.91,16.38,16.43,16.36,15.68,15.02,Upgrade
48,Tangible Book Value,20221,19755,19380,18867,18986,18312,18606,18656,17909,17148,Upgrade
49,Tangible Book Value Per Share,17.40,17.00,16.68,16.23,16.34,15.76,15.80,15.73,15.05,14.41,Upgrade
50,Land,-,5408,-,5236,-,5106,-,5004,-,4982,Upgrade
51,Machinery,-,10232,-,9674,-,9365,-,9118,-,8688,Upgrade
52,Construction In Progress,-,1711,-,969.21,-,509.65,-,489.05,-,543.53,Upgrade
