,Fiscal Quarter,H1 2025,H2 2024,H1 2024,H2 2022,H1 2022,H2 2021,H1 2021,H2 2020,H1 2020,H2 2019,+2 Quarters
18,Current Portion of Long-Term Debt,-,-,6.56,-,-,355.59,353.14,350.19,347.49,344.3,Upgrade
19,Current Portion of Leases,146.8,146.83,149.23,133.9,150.27,161.41,156.58,154.64,149.21,139.4,Upgrade
20,Current Income Taxes Payable,12.15,9.56,5.63,7.03,6.67,7.22,4.65,5.33,6.79,6.86,Upgrade
21,Current Unearned Revenue,16.56,3.24,-,-,-,-,0.26,0.26,-,-,Upgrade
22,Other Current Liabilities,82.55,97.47,87.72,130.14,133.56,151.21,156.7,152.13,240.07,230.25,Upgrade
23,Total Current Liabilities,470.57,364.79,429.69,336.73,359.46,783.32,846.01,842.01,925.62,903.92,Upgrade
24,Long-Term Debt,-,-,18.04,-,-,-,-,-,-,-,Upgrade
25,Long-Term Leases,0.15,0.28,0.41,0.67,1.13,1.66,8.97,10.77,26.23,41.81,Upgrade
26,Long-Term Deferred Tax Liabilities,2.52,3.77,-,-,-,-,-,-,-,-,Upgrade
27,Total Liabilities,473.24,368.83,448.13,337.4,360.58,784.99,854.97,852.78,951.85,945.72,Upgrade
28,Common Stock,3588,3588,3588,3507,3437,3179,3179,3179,3179,3179,Upgrade
29,Retained Earnings,-3458,-3439,-3453,-3332,-3306,-3694,-3754,-3749,-3796,-3786,Upgrade
30,Comprehensive Income & Other,-6.76,-5.34,-8.58,-3.49,-0.27,68.5,68.21,71.22,72.31,71.51,Upgrade
31,Total Common Equity,122.57,143.24,125.81,171.84,130.9,-447.15,-506.71,-499.18,-544.76,-535.62,Upgrade
32,Minority Interest,-39.55,-39.99,-40.52,-32.96,-32.2,-23.3,-26.25,-26.23,-28.76,-28.15,Upgrade
33,Shareholders' Equity,83.02,103.25,85.3,138.87,98.7,-470.45,-532.96,-525.41,-573.52,-563.77,Upgrade
34,Total Liabilities & Equity,556.26,472.08,533.43,476.27,459.28,314.54,322.02,327.37,378.33,381.95,Upgrade
35,Total Debt,227.83,216.04,314.5,180.7,198.95,587.88,673.26,676.09,688.79,691.88,Upgrade
36,Net Cash (Debt),-74.89,-170.29,-17.51,-6.38,-72.99,-585.75,-672.6,-671.52,-687.09,-688.57,Upgrade
37,Net Cash Per Share,-0.02,-0.04,-0.00,-0.00,-0.03,-0.91,-1.05,-1.05,-1.07,-1.07,Upgrade
38,Filing Date Shares Outstanding,4388,4388,4388,3688,3078,641.18,641.18,641.18,641.18,641.18,Upgrade
39,Total Common Shares Outstanding,4388,4388,4388,3688,3078,641.18,641.18,641.18,641.18,641.18,Upgrade
40,Working Capital,-146.26,-147.35,-104.49,-46.67,-107.11,-696.2,-752.56,-757.07,-782.18,-774.83,Upgrade
41,Book Value Per Share,0.03,0.03,0.03,0.05,0.04,-0.70,-0.79,-0.78,-0.85,-0.84,Upgrade
42,Tangible Book Value,75.03,88.82,114.95,148.78,94.95,-484.82,-543.77,-535.97,-578.64,-570.22,Upgrade
43,Tangible Book Value Per Share,0.02,0.02,0.03,0.04,0.03,-0.76,-0.85,-0.84,-0.90,-0.89,Upgrade
44,Buildings,-,17.21,-,-,-,-,-,-,-,-,Upgrade
45,Machinery,-,216.34,-,-,-,151.3,-,145.23,-,137.49,Upgrade
46,Leasehold Improvements,-,0.76,-,-,-,0.87,-,-,-,0.17,Upgrade
