,Fiscal Quarter,H1 2024,H2 2023,H1 2023,H2 2022,H1 2022,H2 2021,H1 2021,H2 2020,H1 2020,H2 2019,+2 Quarters
15,Other Long-Term Assets,36.29,41.48,38.42,35.97,44.44,94.41,85.02,87.36,46.18,183.7,Upgrade
16,Total Assets,3192,3427,3468,3532,3934,4361,3885,4154,4418,4722,Upgrade
17,Accounts Payable,95.1,73.58,90.57,73.75,72.07,83.81,48.14,53.69,21.7,106.12,Upgrade
18,Current Portion of Long-Term Debt,414.86,104.31,483.76,508.59,764.91,1062,139.97,148.18,1251,251.16,Upgrade
19,Current Portion of Leases,112.3,123.58,105.43,104.44,128.58,113.47,91.97,100.33,113.42,112.23,Upgrade
20,Current Income Taxes Payable,7.53,5.85,4.91,2.16,2.42,0.92,1.32,9.32,31.34,31.2,Upgrade
21,Current Unearned Revenue,82.39,81.35,87.38,72.16,70.18,64.05,41.53,48.42,50.84,66.55,Upgrade
22,Other Current Liabilities,174.46,166.28,144.51,143.56,139.86,153.21,122.32,122.24,116.86,225.63,Upgrade
23,Total Current Liabilities,886.64,554.95,916.57,904.65,1178,1478,445.23,482.17,1585,792.89,Upgrade
24,Long-Term Debt,-,335.08,-,-,-,-,984.57,1058,-,805.91,Upgrade
25,Long-Term Leases,352.01,431.04,406.18,433.77,549.68,613.12,618.2,568.56,718.32,790.5,Upgrade
26,Long-Term Unearned Revenue,475.54,502.7,507.15,535.32,559.22,583.12,-,-,-,-,Upgrade
27,Long-Term Deferred Tax Liabilities,140.09,142.2,142.8,140.68,138.31,142.68,153.72,162.86,165.64,176.93,Upgrade
28,Total Liabilities,1854,1966,1973,2014,2425,2817,2202,2272,2469,2566,Upgrade
29,Common Stock,279.97,279.97,279.97,279.97,279.97,279.97,279.97,279.97,279.97,279.97,Upgrade
30,Additional Paid-In Capital,851.75,851.75,851.75,851.75,851.75,851.75,851.75,851.75,851.75,851.75,Upgrade
31,Retained Earnings,183.88,264.92,330.97,355.32,390.61,401.47,536.09,715.62,848.37,1004,Upgrade
32,Comprehensive Income & Other,23.8,65.91,33.81,31.72,-12.11,12.68,15.69,36,-30.55,20.98,Upgrade
33,Total Common Equity,1339,1463,1496,1519,1510,1546,1684,1883,1950,2156,Upgrade
34,Minority Interest,-1.21,-1.25,-1.22,-1.27,-1.32,-1.38,-0.6,-0.6,-0.55,-0.56,Upgrade
35,Shareholders' Equity,1338,1461,1495,1517,1509,1544,1683,1883,1949,2156,Upgrade
36,Total Liabilities & Equity,3192,3427,3468,3532,3934,4361,3885,4154,4418,4722,Upgrade
37,Total Debt,879.17,994,995.38,1047,1443,1789,1835,1875,2083,1960,Upgrade
38,Net Cash (Debt),-490.18,-869.23,-811.03,-763.24,-868.72,-1093,-1045,-889.46,-919.13,-891.53,Upgrade
39,Net Cash Per Share,-0.18,-0.31,-0.29,-0.27,-0.31,-0.39,-0.37,-0.32,-0.33,-0.32,Upgrade
40,Filing Date Shares Outstanding,2800,2800,2800,2800,2800,2800,2800,2800,2800,2800,Upgrade
41,Total Common Shares Outstanding,2800,2800,2800,2800,2800,2800,2800,2800,2800,2800,Upgrade
42,Working Capital,-334.21,-284.95,-462.47,-405.44,-371.81,-424.45,567.48,731.2,-224.91,534.72,Upgrade
43,Book Value Per Share,0.48,0.52,0.53,0.54,0.54,0.55,0.60,0.67,0.70,0.77,Upgrade
44,Tangible Book Value,248.03,245.5,399.88,418.63,438.17,450.25,587.15,719.46,801.9,969.51,Upgrade
45,Tangible Book Value Per Share,0.09,0.09,0.14,0.15,0.16,0.16,0.21,0.26,0.29,0.35,Upgrade
46,Buildings,-,103.37,-,99.79,-,98.97,-,123.89,-,147.27,Upgrade
47,Machinery,-,257.99,-,165.86,-,162.83,-,159.79,-,153.07,Upgrade
48,Construction In Progress,-,152.85,-,186.44,-,127.24,-,47.03,-,16.23,Upgrade
49,Leasehold Improvements,-,340.79,-,295.2,-,292.53,-,278.98,-,277.05,Upgrade
