,Fiscal Quarter,H1 2024,H2 2023,H1 2023,H2 2022,H1 2022,H2 2021,H1 2021,H2 2020,H1 2020,H2 2019
25,Current Unearned Revenue,248.94,276.32,128.85,181.52,140.71,176.25,279.64,357.04,146.63,283.36
26,Other Current Liabilities,13.78,14.2,6.82,11.08,10.09,24.99,13.2,15.98,12.44,12.56
27,Total Current Liabilities,459.26,450.75,229.22,300.76,215.97,323.43,563.24,644.76,414.62,534.91
28,Long-Term Debt,-,-,-,-,-,-,-,-,21.27,23.04
29,Long-Term Leases,165.12,124.19,89.49,82.76,85.25,119.59,426.53,484.63,401.11,359.76
30,Long-Term Deferred Tax Liabilities,8.05,4.93,-,-,-,-,-,-,-,-
31,Total Liabilities,632.42,579.87,318.71,383.52,301.22,443.02,989.77,1129,836.99,917.71
32,Common Stock,3.78,3.78,3.78,3.78,3.78,3.78,3.78,3.78,3.78,3.78
33,Additional Paid-In Capital,82.7,82.7,82.7,82.7,82.7,82.7,241.64,295.91,324.93,386.08
34,Retained Earnings,421.23,338.58,295.53,252.59,166.15,198.18,215.79,173.04,170.43,124.11
35,Treasury Stock,-2.37,-0.27,-,-,-,-,-,-,-,-
36,Comprehensive Income & Other,27.32,30.04,34.61,32.34,33.29,33.29,26.32,65.31,52.88,39.4
37,Total Common Equity,532.66,454.83,416.61,371.4,285.92,317.95,487.53,538.04,552.02,553.36
38,Minority Interest,-0.6,-1.48,-0.46,-,-1.21,-0.4,-,-,-,-
39,Shareholders' Equity,532.07,453.35,416.15,371.4,284.71,317.55,487.53,538.04,552.02,553.36
40,Total Liabilities & Equity,1164,1033,734.86,754.93,585.93,760.57,1477,1667,1389,1471
41,Total Debt,265.52,175.09,124.91,116.93,118.92,182.4,594.12,656.81,626.88,521.14
42,Net Cash (Debt),153.69,298.55,150.91,299.1,153.97,209.37,2.9,84.72,-56.51,203.26
43,Net Cash Growth,1.84%,-0.18%,-1.98%,42.86%,5201.93%,147.14%,-,-58.32%,-,-3.22%
44,Net Cash Per Share,0.27,0.54,0.27,0.54,0.28,0.38,0.01,0.15,-0.10,0.36
45,Filing Date Shares Outstanding,554.61,555.37,555.7,555.7,555.7,555.7,555.7,555.7,555.7,555.7
46,Total Common Shares Outstanding,554.61,555.37,555.7,555.7,555.7,555.7,555.7,555.7,555.7,555.7
47,Working Capital,10.76,46.35,71.59,131.87,66.45,79.94,109.23,119.52,181.91,206.33
48,Book Value Per Share,0.96,0.82,0.75,0.67,0.51,0.57,0.88,0.97,0.99,1.00
49,Tangible Book Value,521.26,443.22,413.85,368.95,283.29,315.15,484.24,535.18,550.96,552.37
50,Tangible Book Value Per Share,0.94,0.80,0.74,0.66,0.51,0.57,0.87,0.96,0.99,0.99
51,Buildings,-,19.35,-,19.35,-,-,-,67.75,-,69.52
52,Machinery,-,26.15,-,20.63,-,-,-,34.88,-,20.12
53,Construction In Progress,-,12.03,-,-,-,-,-,-,-,-
54,Leasehold Improvements,-,185.42,-,168.1,-,-,-,170.63,-,117.78
