,Fiscal Quarter,H1 2024,H2 2023,H1 2023,H2 2022,H1 2022,H2 2021,H1 2021,H2 2020,H1 2020,H2 2019,+2 Quarters
20,Current Income Taxes Payable,81.22,61.17,54.26,14.75,61.82,35.24,41.56,124.28,108.34,78.25,Upgrade
21,Current Unearned Revenue,50.68,51.86,53.52,47.8,42.37,46.76,46.96,41.63,52.46,64.16,Upgrade
22,Other Current Liabilities,75.48,12.02,74.16,9.05,107.21,5.6,87.2,2.5,94.09,-,Upgrade
23,Total Current Liabilities,239.93,233.56,212.01,191.84,254.93,229.93,222.36,283.94,277.66,248.34,Upgrade
24,Long-Term Leases,101.74,113.5,123.75,135.81,148.95,141.35,153.34,159.79,158.69,160.95,Upgrade
25,Long-Term Unearned Revenue,67.68,73.56,84.03,96.07,104.15,104.86,98.96,99.51,99.86,85.8,Upgrade
26,Long-Term Deferred Tax Liabilities,520.91,546.61,569.76,594.04,615.66,638.99,663.09,666.61,663.98,681.76,Upgrade
27,Other Long-Term Liabilities,36.57,37.3,40.17,42.09,46.16,46.12,46.21,45.55,53.21,53.77,Upgrade
28,Total Liabilities,966.82,1005,1030,1060,1170,1161,1184,1255,1253,1231,Upgrade
29,Common Stock,92.86,92.86,92.86,92.86,92.86,92.86,92.86,92.86,93.08,93.08,Upgrade
30,Additional Paid-In Capital,1742,1742,1742,1742,1742,1742,1742,1742,1746,1746,Upgrade
31,Retained Earnings,4126,4159,4086,4126,4075,4131,4025,4081,3962,4022,Upgrade
32,Comprehensive Income & Other,69.52,87.23,74.31,106.5,133.56,168.61,147.65,24.82,-30.71,-8.19,Upgrade
33,Shareholders' Equity,6030,6081,5995,6067,6043,6134,6007,5941,5771,5853,Upgrade
34,Total Liabilities & Equity,6997,7085,7024,7127,7212,7295,7191,7196,7024,7084,Upgrade
35,Total Debt,134.29,146.94,153.83,166.79,192.48,182.91,199.99,194.51,181.46,183.72,Upgrade
36,Net Cash (Debt),2004,2005,1671,1586,1214,1186,901.99,1102,787.92,745.4,Upgrade
37,Net Cash Growth,19.97%,26.38%,37.65%,33.72%,34.57%,7.61%,14.48%,47.89%,27.04%,86.03%,Upgrade
38,Net Cash Per Share,2.16,2.16,1.80,1.71,1.31,1.28,0.97,1.19,0.85,0.80,Upgrade
39,Filing Date Shares Outstanding,928.57,928.57,928.57,928.57,928.57,928.57,928.57,928.57,930.81,930.81,Upgrade
40,Total Common Shares Outstanding,928.57,928.57,928.57,928.57,928.57,928.57,928.57,928.57,930.81,930.81,Upgrade
41,Working Capital,2193,2056,1804,1673,1431,1299,1161,1181,935.44,854.29,Upgrade
42,Book Value Per Share,6.49,6.55,6.46,6.53,6.51,6.61,6.47,6.40,6.20,6.29,Upgrade
43,Tangible Book Value,5765,5947,5721,5933,5760,6000,5716,5807,5471,5719,Upgrade
44,Tangible Book Value Per Share,6.21,6.40,6.16,6.39,6.20,6.46,6.16,6.25,5.88,6.14,Upgrade
45,Land,-,117.11,-,117.11,-,117.11,-,117.11,-,117.11,Upgrade
46,Machinery,-,6570,-,6570,-,6571,-,6456,-,8127,Upgrade
47,Construction In Progress,-,20.73,-,6.42,-,0.82,-,3.28,-,6.54,Upgrade
48,Leasehold Improvements,-,77.68,-,77.72,-,77.82,-,77.44,-,76.05,Upgrade
