,Fiscal Quarter,H1 2025,H2 2024,H1 2024,H2 2023,H1 2023,H2 2022,H1 2022,H2 2021,H1 2021,H2 2020,+1 Quarters
17,Accounts Payable,26.37,35.27,66,47.65,24.92,45.44,77.18,83.25,45.51,55.71,Upgrade
18,Accrued Expenses,66,77.36,14.83,28.53,25.38,10.78,18.62,15.81,37.08,35.09,Upgrade
19,Short-Term Debt,389.29,980.66,715.01,549.47,591.52,586.21,97.58,148.5,145.13,141.75,Upgrade
20,Current Portion of Leases,5.65,1.89,3.71,4.26,4.3,4.41,2.9,2.32,24.51,23.93,Upgrade
21,Current Income Taxes Payable,0.29,9.54,11.76,9.54,8.5,0.11,-,-,4.15,3.26,Upgrade
22,Current Unearned Revenue,1.55,1.3,3.99,0.06,2.13,0.78,0.21,4.73,9.6,1.61,Upgrade
23,Other Current Liabilities,31.42,59.57,60.79,255.41,650.52,176.41,114.41,129.04,36.03,25.42,Upgrade
24,Total Current Liabilities,520.56,1166,876.09,894.91,1307,824.13,310.91,383.64,302.01,286.77,Upgrade
25,Long-Term Leases,0.6,0.11,0.06,1.69,3.77,6.13,4.17,-,0.34,12.05,Upgrade
26,Long-Term Deferred Tax Liabilities,-,-,-,-,0.46,0.46,1.6,1.93,2.42,3.26,Upgrade
27,Total Liabilities,521.16,1166,876.15,896.6,1311,830.71,316.67,385.57,304.77,302.07,Upgrade
28,Common Stock,26.85,26.85,26.85,26.85,26.85,26.85,26.85,26.85,26.89,26.63,Upgrade
29,Additional Paid-In Capital,239.37,239.37,239.37,239.37,239.37,239.37,239.37,239.37,240.13,227.65,Upgrade
30,Retained Earnings,-113.13,-109.73,-78.96,-69.77,-78.07,-113.26,-84.13,-55.2,8.45,32.29,Upgrade
31,Comprehensive Income & Other,9.11,9.19,9.1,9.1,8.98,9.1,9.05,8.55,14.21,14.57,Upgrade
32,Total Common Equity,162.21,165.69,196.37,205.55,197.14,162.07,191.15,219.57,289.67,301.14,Upgrade
33,Minority Interest,1.76,1.9,2.56,3.04,3.74,4.56,4.75,-,-,-,Upgrade
34,Shareholders' Equity,163.97,167.58,198.92,208.6,200.88,166.62,195.9,219.57,289.67,301.14,Upgrade
35,Total Liabilities & Equity,685.13,1333,1075,1105,1512,997.33,512.57,605.14,594.44,603.22,Upgrade
36,Total Debt,395.53,982.66,718.78,555.41,599.59,596.75,104.64,150.82,169.97,177.73,Upgrade
37,Net Cash (Debt),-216.66,-901.37,-608.53,-450.16,-500.94,-440.34,96.37,111.82,88.81,89.49,Upgrade
38,Net Cash Growth,-,-,-,-,-,-,8.51%,24.96%,-29.46%,-54.75%,Upgrade
39,Net Cash Per Share,-0.04,-,-0.11,-,-0.09,-0.08,0.02,0.02,0.02,0.02,Upgrade
40,Filing Date Shares Outstanding,5371,5371,5371,5371,5371,5371,5371,5371,5377,5326,Upgrade
41,Total Common Shares Outstanding,5371,5371,5371,5371,5371,5371,5371,5371,5377,5326,Upgrade
42,Working Capital,153.42,161.11,184.46,190.06,177.12,140.74,168.62,179.38,214.18,222.39,Upgrade
43,Book Value Per Share,0.03,0.03,0.04,0.04,0.04,0.03,0.04,0.04,0.05,0.06,Upgrade
44,Tangible Book Value,162.01,165.49,196.17,205.35,194.6,157.17,183.56,215.12,283.57,293.57,Upgrade
45,Tangible Book Value Per Share,0.03,0.03,0.04,0.04,0.04,0.03,0.03,0.04,0.05,0.06,Upgrade
46,Machinery,-,15.73,-,61.28,-,59.91,-,95.75,-,121.16,Upgrade
47,Leasehold Improvements,-,4.37,-,5.4,-,2.57,-,14.93,-,13.61,Upgrade
