,Fiscal Quarter,H1 2025,H2 2024,H1 2024,H2 2023,H1 2023,H2 2022,H1 2022,H2 2021,H1 2021,H2 2020,+2 Quarters
22,Current Unearned Revenue,704.8,97.1,99.9,2075,78.5,138.8,744.9,300.2,332.5,1205,Upgrade
23,Other Current Liabilities,1137,1185,1081,2478,1030,1165,1226,1067,1170,1345,Upgrade
24,Total Current Liabilities,8186,5359,3971,7202,3874,4099,5284,3038,3797,7413,Upgrade
25,Long-Term Debt,8378,9618,11000,11904,11166,10744,11494,7945,6475,4543,Upgrade
26,Long-Term Leases,41.2,42.2,44.8,47.9,48.9,52.6,52.3,57.9,61.1,65.7,Upgrade
27,Long-Term Unearned Revenue,49.5,226.5,56.8,70.9,54.1,63.8,58.9,30.3,12.5,-,Upgrade
28,Long-Term Deferred Tax Liabilities,442.5,431.9,435.7,406.9,392.9,502.5,426.1,469,526.1,472.7,Upgrade
29,Total Liabilities,17097,15678,15508,19632,15536,15461,17315,11540,10872,12495,Upgrade
30,Common Stock,371.3,371.3,371.3,371.3,371.3,371.3,371.3,371.3,371.3,371.3,Upgrade
31,Additional Paid-In Capital,1538,1538,1538,1538,1538,1538,1538,1538,1538,1538,Upgrade
32,Retained Earnings,13477,13629,14011,13823,13334,13370,12662,12316,12052,11547,Upgrade
33,Comprehensive Income & Other,7823,7820,7833,8665,8076,9747,9599,9459,9014,8611,Upgrade
34,Total Common Equity,23209,23358,23754,24398,23319,25027,24170,23684,22976,22067,Upgrade
35,Minority Interest,2723,2789,2865,2873,2872,2919,2916,2921,2853,2679,Upgrade
36,Shareholders' Equity,25932,26147,26619,27271,26190,27946,27085,26605,25828,24746,Upgrade
37,Total Liabilities & Equity,43029,41825,42127,46902,41726,43408,44400,38145,36700,37241,Upgrade
38,Total Debt,14407,13411,13450,14255,13516,13194,14283,9094,8248,9085,Upgrade
39,Net Cash (Debt),-11822,-11388,-9258,-7510,-11175,-10213,-10638,-5656,-4903,-5696,Upgrade
40,Net Cash Per Share,-7.96,-7.67,-6.23,-5.06,-7.52,-,-7.16,-,-3.30,-3.83,Upgrade
41,Filing Date Shares Outstanding,1485,1485,1485,1485,1485,1485,1485,1485,1485,1485,Upgrade
42,Total Common Shares Outstanding,1485,1485,1485,1485,1485,1485,1485,1485,1485,1485,Upgrade
43,Working Capital,3918,5771,7795,8519,5317,5960,6332,5471,4145,2340,Upgrade
44,Book Value Per Share,15.63,15.73,15.99,16.43,15.70,16.85,16.27,15.95,15.47,14.86,Upgrade
45,Tangible Book Value,23201,23350,23744,24398,23319,25027,24170,23684,22976,22067,Upgrade
46,Tangible Book Value Per Share,15.62,15.72,15.99,16.43,15.70,16.85,16.27,15.95,15.47,14.86,Upgrade
47,Land,-,219.1,-,233.5,-,239.6,-,266.9,-,255,Upgrade
48,Buildings,-,860.4,-,844.9,-,854.3,-,674.9,-,743.2,Upgrade
49,Machinery,-,1034,-,1015,-,1011,-,1066,-,1097,Upgrade
50,Construction In Progress,-,144.8,-,54.2,-,15.1,-,117.7,-,390.3,Upgrade
51,Leasehold Improvements,-,565.8,-,501.6,-,472.2,-,448.4,-,437.2,Upgrade
