,Fiscal Quarter,Q3 2024,Q2 2024,Q1 2024,Q4 2023,Q3 2023,Q2 2023,Q1 2023,Q4 2022,Q3 2022,Q2 2022,Q1 2022,Q4 2021,Q3 2021,Q2 2021,Q1 2021,Q4 2020,Q3 2020,Q2 2020,Q1 2020
9,"Property, Plant & Equipment",1657,1735,1712,1499,1326,1124,1001,765.84,730.3,704.47,419.4,460.1,-,441.76,-,107.08,107.08,100.18,92.83
10,Other Intangible Assets,0.48,0.51,0.53,0.56,0.58,0.61,0.64,0.66,0.69,0.72,0.2,0.21,-,0.22,-,0.25,0.25,0.02,0.03
11,Long-Term Deferred Tax Assets,21.27,17.87,13.99,12.12,13.55,9.93,6.5,5.28,4.78,2.7,1.17,1.12,-,1.5,-,2.47,2.47,3.22,3.35
12,Long-Term Deferred Charges,2.82,0.37,0.69,1.01,1.33,1.66,1.2,1.43,0.76,0.1,0.37,0.64,-,1.19,-,1.74,1.74,-,-
13,Other Long-Term Assets,6.74,5.98,4.35,6.15,14.21,16.53,1.04,1.01,2.71,3.86,2.03,2.07,-,7.3,-,0.22,0.22,0.1,0.28
14,Total Assets,4629,4705,4691,4439,4277,4006,3910,3612,3506,3517,3197,1252,-,1076,-,681.55,681.55,535.3,661.02
15,Accounts Payable,39.64,34.85,43.67,28.36,41.27,37.8,32.91,29.41,23.5,31.05,41.24,25.1,-,24.54,-,25.74,25.74,33.07,33.09
16,Accrued Expenses,7.04,8.18,6.18,9.4,6.18,8.96,4.41,5.81,3.56,5.77,2.75,6.25,-,6.27,-,4.56,4.56,3.37,4.28
17,Current Portion of Leases,402.97,400.99,374.86,330.44,278.85,246.35,224.31,194.67,173.98,245.89,179.93,188.04,-,186.38,-,-,-,-,-
18,Current Income Taxes Payable,7.92,3.05,8.73,4.48,10.9,1.93,9.79,7.46,10.69,2.19,8.81,8.37,-,2.59,-,4.62,4.62,2.82,5.01
19,Current Unearned Revenue,22.61,16.71,14.51,23.09,17.27,19.17,9.25,17.78,12.44,11.34,10.49,15.62,-,13.47,-,18.3,18.3,5.5,5.01
20,Other Current Liabilities,8.02,48.14,6.74,5.88,6.42,5.41,6.43,5.24,6.25,54.8,5.66,4.55,-,1.38,-,2.59,2.59,0.91,150.59
21,Total Current Liabilities,488.21,511.93,454.68,401.65,360.89,319.62,287.1,260.37,230.42,351.04,248.87,247.94,-,234.64,-,55.81,55.81,45.66,197.98
22,Long-Term Leases,1107,1186,1191,1030,920.84,742.04,645.26,436.37,423,375.89,116.7,136.08,-,131.25,-,-,-,-,-
23,Long-Term Deferred Tax Liabilities,-,0.1,0.28,0.85,1.99,2.74,4.37,2.92,3.94,4.15,3.34,3.53,-,3.55,-,2.37,2.37,-,-
24,Total Liabilities,1596,1698,1646,1432,1284,1064,936.73,699.66,657.36,731.08,368.91,387.55,-,369.43,-,58.19,58.19,45.66,197.98
25,Common Stock,406,290,290,290,290,290,200,200,200,200,200,150,-,150,-,150,150,150,150
26,Additional Paid-In Capital,1658,1774,1774,1774,1774,1774,1864,1864,1864,1864,1864,10.04,-,10.04,-,10.04,10.04,10.04,10.04
27,Retained Earnings,969.23,942.94,981.06,942.61,928.93,877.32,908.82,848.42,784.28,721.41,763.81,703.96,-,546.41,-,463.32,463.32,329.6,303.01
28,Shareholders' Equity,3033,3007,3045,3007,2993,2941,2973,2912,2848,2785,2828,864,-,706.45,623.36,623.36,623.36,489.64,463.05
29,Total Liabilities & Equity,4629,4705,4691,4439,4277,4006,3910,3612,3506,3517,3197,1252,-,1076,-,681.55,681.55,535.3,661.02
30,Total Debt,1510,1587,1566,1360,1200,988.4,869.58,631.04,596.97,621.78,296.63,324.12,-,317.63,-,-,-,-,-
31,Net Cash (Debt),923.17,885.92,931.99,1131,1270,1464,1625,1857,1826,1852,2152,196.87,-,115.21,334.66,334.66,334.66,171.02,333.91
32,Net Cash Growth,-27.29%,-39.49%,-42.64%,-39.09%,-30.48%,-20.97%,-24.49%,843.09%,-,1507.87%,542.94%,-41.17%,-,-32.63%,0.23%,-,-,-,-
33,Net Cash Per Share,2.28,2.18,2.30,2.78,3.13,3.61,4.00,4.57,4.49,4.56,7.07,0.65,-,0.38,1.10,1.09,1.09,0.57,1.10
34,Filing Date Shares Outstanding,406,406,406,406,406,406,406,406,406,406,406,304.5,304.62,304.5,304.59,304.5,304.5,304.5,304.5
35,Total Common Shares Outstanding,406,406,406,406,406,406,406,406,406,406,406,304.5,304.62,304.5,304.59,304.5,304.5,304.5,304.5
36,Working Capital,2452,2434,2505,2518,2560,2533,2613,2578,2536,2454,2525,539.46,-,389.27,-,513.98,513.98,386.12,366.57
37,Book Value Per Share,7.47,7.41,7.50,7.41,7.37,7.24,7.32,7.17,7.02,6.86,6.97,2.84,-,2.32,2.05,2.05,2.05,1.61,1.52
38,Tangible Book Value,3033,3007,3045,3006,2992,2941,2972,2912,2848,2785,2828,863.79,-,706.23,623.11,623.11,623.11,489.62,463.02
39,Tangible Book Value Per Share,7.47,7.41,7.50,7.40,7.37,7.24,7.32,7.17,7.01,6.86,6.96,2.84,-,2.32,2.05,2.05,2.05,1.61,1.52
40,Machinery,-,240.33,-,219.79,-,224.94,-,211.83,-,204.59,-,200.21,-,194.44,-,192.03,192.03,-,168.71
41,Construction In Progress,-,15.74,-,21.5,-,5.76,-,5.67,-,0.95,-,8.63,-,1.05,-,8.81,8.81,13.43,3.98
