,Fiscal Quarter,H1 2025,H2 2024,H1 2024,H2 2023,H1 2023,H2 2022,H1 2022,H2 2021,H1 2021,H2 2020,+2 Quarters
26,Long-Term Leases,0.1,0.69,3.86,1.8,-,0.23,0.33,1.32,-,-,Upgrade
27,Long-Term Unearned Revenue,-,-,-,-,-,34.77,-,27.27,-,6.58,Upgrade
28,Long-Term Deferred Tax Liabilities,49.09,52.96,66.09,74.88,89.27,87.14,106.06,88.19,66.25,69.09,Upgrade
29,Other Long-Term Liabilities,7.82,4.29,7.5,7.33,60.19,27.49,77.67,22.72,10.69,7.99,Upgrade
30,Total Liabilities,522.12,568.59,581.18,558.71,559.88,603.78,695.64,565.75,453.29,371.24,Upgrade
31,Common Stock,23.75,23.75,23.75,23.75,23.75,23.75,23.75,23.75,23.75,23.75,Upgrade
32,Additional Paid-In Capital,2441,2441,2441,2441,2441,2441,2441,2441,2441,2441,Upgrade
33,Retained Earnings,-1767,-1746,-1711,-1657,-1489,-1484,-1335,-1384,-1545,-1562,Upgrade
34,Comprehensive Income & Other,71.21,81.59,113.78,81.79,94.79,109.15,130.64,119.37,102.47,114.97,Upgrade
35,Total Common Equity,768.76,800.49,867.32,889.2,1070,1089,1260,1200,1022,1017,Upgrade
36,Minority Interest,-2.08,-1.76,-1.52,-1.05,-0.72,-0.66,-0.35,-1.71,-13.54,-8.51,Upgrade
37,Shareholders' Equity,766.68,798.73,865.81,888.16,1070,1089,1259,1199,1009,1009,Upgrade
38,Total Liabilities & Equity,1289,1367,1447,1447,1629,1692,1955,1764,1462,1380,Upgrade
39,Total Debt,230.5,264.23,289.4,264,270.56,339.01,396.2,272.84,187,185.78,Upgrade
40,Net Cash (Debt),-143.19,-146.66,-173.06,-156.83,-185.13,-260.87,-320.03,-160.68,-140.71,-94.13,Upgrade
41,Net Cash Per Share,-1.21,-1.24,-1.46,-1.32,-1.56,-2.20,-2.70,-1.35,-1.19,-0.79,Upgrade
42,Filing Date Shares Outstanding,118.73,118.73,118.73,118.73,118.73,118.73,118.73,118.73,118.73,118.73,Upgrade
43,Total Common Shares Outstanding,118.73,118.73,118.73,118.73,118.73,118.73,118.73,118.73,118.73,118.73,Upgrade
44,Working Capital,-66.98,-46.14,-1.04,9.16,79.71,64.4,156.93,68.33,42.59,121.49,Upgrade
45,Book Value Per Share,6.48,6.74,7.31,7.49,9.01,9.18,10.61,10.11,8.61,8.57,Upgrade
46,Tangible Book Value,372.92,404.64,472.56,494.43,583.44,602.52,702.22,642.7,594.73,590.02,Upgrade
47,Tangible Book Value Per Share,3.14,3.41,3.98,4.16,4.91,5.07,5.91,5.41,5.01,4.97,Upgrade
48,Buildings,-,30.78,-,31.07,-,33.88,-,34.76,-,31.74,Upgrade
49,Machinery,-,178.62,-,177.66,-,214.38,-,263.51,-,336.62,Upgrade
50,Leasehold Improvements,-,21.15,-,21.26,-,23.78,-,24.34,-,22.42,Upgrade
