,Fiscal Quarter,H1 2025,H2 2024,H1 2024,H2 2023,H1 2023,H2 2022,H1 2022,H2 2021,H1 2021,H2 2020,+2 Quarters
21,Short-Term Debt,-,1.06,-,0.98,-,0.98,-,-,-,-,Upgrade
22,Current Portion of Long-Term Debt,1024,1044,1092,900.33,2458,2425,1434,1568,1144,885.08,Upgrade
23,Current Portion of Leases,18.34,19.11,17.26,18.2,18.39,21.29,23.42,19.25,11.29,17.16,Upgrade
24,Current Income Taxes Payable,129.43,110.69,133.36,101.09,97.97,89.21,104.19,46.74,70.45,54.98,Upgrade
25,Current Unearned Revenue,213.38,223.39,322.43,407.54,677.1,570.89,476.7,640.47,403.53,331.55,Upgrade
26,Other Current Liabilities,3239,3113,3804,2753,2390,2447,2464,2405,2379,2398,Upgrade
27,Total Current Liabilities,4906,4878,5728,4562,6569,6333,5353,5234,4593,4188,Upgrade
28,Long-Term Debt,3917,3697,3654,3235,1682,1834,2640,2138,2389,2653,Upgrade
29,Long-Term Leases,58.2,63.16,68.07,78.03,70.47,87.94,82.24,61.24,45.97,45.66,Upgrade
30,Long-Term Unearned Revenue,-,-,-,-,275.19,330.08,271.05,224.36,159.76,128.44,Upgrade
31,Long-Term Deferred Tax Liabilities,494.17,479.35,427.51,438.17,369.29,403.94,392.72,386.26,350.96,340.89,Upgrade
32,Other Long-Term Liabilities,892.63,904.79,-,781.84,-,-,-,-,-,-,Upgrade
33,Total Liabilities,10268,10022,9878,9095,8966,8988,8739,8044,7539,7356,Upgrade
34,Common Stock,376.94,377.41,377.41,377.41,377.41,377.41,377.41,377.41,377.41,377.41,Upgrade
35,Additional Paid-In Capital,704.09,704.09,704.09,704.09,704.09,704.09,704.09,704.09,704.09,704.09,Upgrade
36,Retained Earnings,8111,8075,8522,8550,8391,8414,8017,7933,7634,7437,Upgrade
37,Comprehensive Income & Other,736.21,628.59,577.31,795.3,578.93,1094,986.68,915.25,741.93,553.42,Upgrade
38,Total Common Equity,9928,9785,10180,10427,10051,10589,10085,9930,9457,9072,Upgrade
39,Minority Interest,557.6,557.75,540.08,606.89,582.89,637.22,597.64,639.71,627.31,611.01,Upgrade
40,Shareholders' Equity,10486,10342,10720,11034,10634,11227,10683,10569,10085,9683,Upgrade
41,Total Liabilities & Equity,20753,20365,20598,20129,19600,20215,19422,18613,17624,17039,Upgrade
42,Total Debt,5018,4824,4832,4233,4229,4369,4180,3786,3591,3601,Upgrade
43,Net Cash (Debt),-1366,-1208,-1279,-1076,-1588,-1218,-722.39,-601.23,-669.97,-480.92,Upgrade
44,Net Cash Per Share,-4.52,-4.00,-4.24,-3.56,-5.26,-4.03,-2.39,-1.99,-2.22,-1.59,Upgrade
45,Filing Date Shares Outstanding,301.93,301.93,301.93,301.93,301.93,301.93,301.93,301.93,301.93,301.93,Upgrade
46,Total Common Shares Outstanding,301.93,301.93,301.93,301.93,301.93,301.93,301.93,301.93,301.93,301.93,Upgrade
47,Working Capital,3371,3939,3319,3685,1377,1872,3002,2737,2863,3062,Upgrade
48,Book Value Per Share,32.88,32.41,33.72,34.53,33.29,35.07,33.40,32.89,31.32,30.05,Upgrade
49,Tangible Book Value,9395,9251,9558,9802,9393,9928,9423,9262,8779,8392,Upgrade
50,Tangible Book Value Per Share,31.12,30.64,31.66,32.46,31.11,32.88,31.21,30.68,29.08,27.79,Upgrade
51,Buildings,-,62.15,-,62.15,-,62.15,-,62.15,-,62.15,Upgrade
52,Machinery,-,842.07,-,788.4,-,690.48,-,610.07,-,562.9,Upgrade
53,Order Backlog,8764,-,-,-,-,-,-,-,-,-,Upgrade
