,Fiscal Quarter,H1 2024,H2 2023,H1 2023,H2 2022,H1 2022,H2 2021,H1 2021,H2 2020,H1 2020,H2 2019,+2 Quarters
26,Current Income Taxes Payable,11096,983.05,11202,1177,13653,1732,12364,1887,6243,851.9,Upgrade
27,Current Unearned Revenue,27820,24303,14352,6328,9005,13892,9909,19718,24064,18101,Upgrade
28,Other Current Liabilities,148.52,-,-,-,19196,-,12527,-,12199,7788,Upgrade
29,Total Current Liabilities,97073,93726,81600,77025,80837,69501,59729,67013,58681,51057,Upgrade
30,Long-Term Debt,23316,25598,29281,28838,31754,29196,25795,19996,18535,16593,Upgrade
31,Long-Term Leases,280.19,269.43,178.88,128.18,100.79,254.87,200.53,340.59,344.64,401.54,Upgrade
32,Long-Term Unearned Revenue,18.37,20.22,18.6,19.71,27.18,22.15,74.9,29.11,30.28,28.19,Upgrade
33,Long-Term Deferred Tax Liabilities,7266,7320,7655,7900,8638,9422,8836,9491,8423,8821,Upgrade
34,Total Liabilities,127954,126933,118733,113911,121357,108396,94635,96870,86015,76901,Upgrade
35,Common Stock,22072,22072,22072,22072,22072,22072,22072,22072,21910,21910,Upgrade
36,Retained Earnings,16113,21789,18159,23296,19886,22082,22868,26371,23594,24243,Upgrade
37,Comprehensive Income & Other,1908,-1523,1522,-735.78,5944,5021,6812,2181,-2759,-1678,Upgrade
38,Total Common Equity,40092,42338,41753,44632,47902,49175,51752,50624,42745,44475,Upgrade
39,Minority Interest,5032,5143,4855,4925,5071,5195,5318,4782,3868,3898,Upgrade
40,Shareholders' Equity,45124,47480,46608,49557,52974,54370,57071,55406,46613,48372,Upgrade
41,Total Liabilities & Equity,173078,174413,165342,163468,174330,162766,151706,152276,132628,125273,Upgrade
42,Total Debt,66276,66703,70532,72173,65836,58761,46350,46103,32372,33256,Upgrade
43,Net Cash (Debt),-58606,-55648,-59091,-60503,-46804,-38842,-27315,-29935,-14232,-19802,Upgrade
44,Net Cash Per Share,-6.59,-6.25,-6.64,-6.80,-5.26,-4.36,-3.07,-3.37,-1.61,-2.28,Upgrade
45,Filing Date Shares Outstanding,8899,8899,8899,8899,8899,8900,8900,8900,8900,8833,Upgrade
46,Total Common Shares Outstanding,8899,8899,8899,8899,8899,8900,8900,8900,8833,8833,Upgrade
47,Working Capital,19104,22962,24937,26121,32084,30069,25895,18753,13521,10508,Upgrade
48,Book Value Per Share,4.51,4.76,4.69,5.02,5.38,5.53,5.81,5.69,4.84,5.03,Upgrade
49,Tangible Book Value,39232,41450,40899,43909,47309,48657,51370,50184,42393,44116,Upgrade
50,Tangible Book Value Per Share,4.41,4.66,4.60,4.93,5.32,5.47,5.77,5.64,4.80,4.99,Upgrade
51,Buildings,-,7444,-,6861,-,5039,-,4402,-,-,Upgrade
52,Machinery,-,840.42,-,666.67,-,636.06,-,559.94,-,526.99,Upgrade
53,Construction In Progress,-,807.79,-,1123,-,2730,-,2985,-,2829,Upgrade
54,Leasehold Improvements,-,-,-,-,-,-,-,-,-,450.42,Upgrade
55,Order Backlog,27800,-,-,-,-,-,-,-,-,-,Upgrade
