,Fiscal Quarter,H1 2025,H2 2024,H1 2024,H2 2023,H1 2023,H2 2022,H1 2022,H2 2021,H1 2021,H2 2020,+2 Quarters
33,Retained Earnings,224.14,349.08,869.97,957.33,1479,1649,2233,3268,3083,3084,Upgrade
34,Comprehensive Income & Other,-515.26,-457.13,-660.61,-646.16,-700.38,-585.42,-487.96,-465.45,-458.36,-502.87,Upgrade
35,Total Common Equity,750.26,933.33,1251,1353,1875,2160,2842,3899,3721,3678,Upgrade
36,Minority Interest,-7.03,-7.03,-8.96,-8.98,803.49,871.35,816.18,333.91,268.84,374.93,Upgrade
37,Shareholders' Equity,743.23,926.3,1242,1344,2679,3031,3658,4233,3990,4053,Upgrade
38,Total Liabilities & Equity,792.58,976.06,1399,1949,11010,11126,12224,6580,5191,5667,Upgrade
39,Total Debt,24.79,25.41,104.93,554.62,1835,1744,2025,419.96,443.89,507.98,Upgrade
40,Net Cash (Debt),-20.57,-5.29,-62.47,219.61,-1152,-800.92,-695.98,1324,1083,325.6,Upgrade
41,Net Cash Growth,-,-,-,-,-,-,-,306.64%,145.28%,314.37%,Upgrade
42,Net Cash Per Share,-0.02,-0.01,-0.06,-,-1.04,-,-0.63,1.20,0.98,0.29,Upgrade
43,Filing Date Shares Outstanding,1041,1041,1041,1041,1104,1104,1104,1104,1104,1104,Upgrade
44,Total Common Shares Outstanding,1041,1041,1041,1041,1104,1104,1104,1104,1104,1104,Upgrade
45,Working Capital,-1.66,-1.49,-61.94,226.88,1486,1489,1717,2677,2508,2787,Upgrade
46,Book Value Per Share,0.72,0.90,1.20,1.30,1.70,1.96,2.57,3.53,3.37,3.33,Upgrade
47,Tangible Book Value,749.19,932.27,1250,1351,1728,1997,2374,3896,3718,3675,Upgrade
48,Tangible Book Value Per Share,0.72,0.90,1.20,1.30,1.57,1.81,2.15,3.53,3.37,3.33,Upgrade
49,Land,-,9.28,-,45.65,-,242.44,-,75.29,-,-,Upgrade
50,Buildings,-,-,-,-,-,-,-,-,-,70.42,Upgrade
51,Machinery,-,16.53,-,42.71,-,331.95,-,93.74,-,94.48,Upgrade
52,Construction In Progress,-,-,-,54.68,-,52,-,256.23,-,76.22,Upgrade
