,Fiscal Quarter,H1 2024,H2 2023,H1 2023,H2 2022,H1 2022,H2 2021,H1 2021,H2 2020,H1 2020,H2 2019,+2 Quarters
19,Short-Term Debt,411.82,355.3,283.69,375.3,282.38,292.9,241.61,193,192,233,Upgrade
20,Current Portion of Long-Term Debt,113.21,60.91,76.38,124.25,172.01,59.89,56,65.27,68.47,111.84,Upgrade
21,Current Portion of Leases,5.39,10.93,6.44,11.44,16.35,28.19,13.16,18.2,24.73,20.81,Upgrade
22,Current Income Taxes Payable,50.54,55.15,55.82,54.81,49.71,50.84,50.81,64.8,73.8,77.54,Upgrade
23,Current Unearned Revenue,51.98,44.19,58.71,53.46,43.14,44.78,13.49,7.27,10.57,22.95,Upgrade
24,Other Current Liabilities,61.18,68.82,69.74,76.2,54.25,46.53,40.56,47.27,41.27,38.7,Upgrade
25,Total Current Liabilities,1274,1509,1483,1572,1299,1294,1038,1171,1142,1514,Upgrade
26,Long-Term Debt,93.94,77.21,67.3,43.04,43.49,225.1,251.47,233.08,158.25,47.4,Upgrade
27,Long-Term Leases,11.45,13.29,16.08,16.62,24.31,35.81,33.77,46.66,44.92,48.74,Upgrade
28,Long-Term Deferred Tax Liabilities,25.17,26.25,29.74,25.79,26.31,25.99,21.8,21.99,21.96,21.49,Upgrade
29,Total Liabilities,1405,1626,1596,1657,1394,1581,1345,1473,1367,1632,Upgrade
30,Common Stock,1.25,1.25,1.25,1.18,1.18,1.18,1.18,1.18,1.18,1.18,Upgrade
31,Additional Paid-In Capital,869.85,869.85,869.85,848.03,848.03,848.03,848.03,848.03,848.03,847.9,Upgrade
32,Retained Earnings,608.82,671.56,668.09,658.75,655.32,645.51,654.61,636.71,749.26,727.9,Upgrade
33,Comprehensive Income & Other,-244.36,-242.55,-231.67,-273.17,-286.07,-301.21,-281.43,-272.92,-193.44,-179.44,Upgrade
34,Total Common Equity,1236,1300,1308,1235,1218,1194,1222,1213,1405,1398,Upgrade
35,Minority Interest,-17.04,-14.87,-13.39,-9.68,-5.92,12.13,15.49,18.37,101.37,102.03,Upgrade
36,Shareholders' Equity,1219,1285,1294,1225,1213,1206,1238,1231,1506,1500,Upgrade
37,Total Liabilities & Equity,2623,2911,2891,2883,2606,2787,2583,2704,2873,3131,Upgrade
38,Total Debt,635.81,517.64,449.88,570.64,538.55,641.89,596,556.21,488.38,461.79,Upgrade
39,Net Cash (Debt),-359.71,-162.35,-206.66,-227.4,-306.08,-211.56,-288.9,-169.91,-2.39,184.04,Upgrade
40,Net Cash Growth,-,-,-,-,-,-,-,-,-,40.29%,Upgrade
41,Net Cash Per Share,-0.18,-0.08,-0.11,-0.12,-0.17,-0.11,-0.16,-0.09,-0.00,0.10,Upgrade
42,Filing Date Shares Outstanding,1954,1954,1954,1854,1854,1854,1854,1854,1854,1854,Upgrade
43,Total Common Shares Outstanding,1954,1954,1954,1854,1854,1854,1854,1854,1854,1854,Upgrade
44,Working Capital,718.32,750.14,749.67,660.1,686.52,845.35,920.4,854.09,1090,959.45,Upgrade
45,Book Value Per Share,0.63,0.67,0.67,0.67,0.66,0.64,0.66,0.65,0.76,0.75,Upgrade
46,Tangible Book Value,1222,1286,1292,1219,1202,1176,1219,1210,1402,1394,Upgrade
47,Tangible Book Value Per Share,0.63,0.66,0.66,0.66,0.65,0.63,0.66,0.65,0.76,0.75,Upgrade
48,Buildings,-,161.68,-,172.33,-,167.86,-,150.86,-,154.94,Upgrade
49,Machinery,-,841.57,-,851.83,-,820.51,-,782.94,-,787.05,Upgrade
50,Construction In Progress,-,90.07,-,61.24,-,19.81,-,52.18,-,9.99,Upgrade
