,Fiscal Quarter,H1 2024,H2 2023,H1 2023,H2 2022,H1 2022,H2 2021,H1 2021,H2 2020,H1 2020,H2 2019,+2 Quarters
14,Long-Term Deferred Tax Assets,61.84,88.26,83.47,99.56,92.5,63.83,60.85,88.65,131.88,118.42,Upgrade
15,Long-Term Deferred Charges,22.33,20.08,17.63,18.63,11.74,8.9,2.99,0.98,-,-,Upgrade
16,Other Long-Term Assets,244.77,238.68,228.13,231.83,234.67,243.41,24.86,28.44,31.8,34.2,Upgrade
17,Total Assets,7763,7838,7938,7829,8100,7393,7336,7263,7673,7573,Upgrade
18,Accounts Payable,265.93,519.29,214.24,269.02,333.43,573.9,436.6,583.64,873.15,628.27,Upgrade
19,Accrued Expenses,161.07,142.06,92.75,136.59,114.62,116.43,84.47,83.98,74.49,86.09,Upgrade
20,Short-Term Debt,200,200,500,450,535,465,630,477.64,236,550,Upgrade
21,Current Portion of Long-Term Debt,151.53,4.4,26.8,25.4,425.59,600.95,717,442.5,346,531,Upgrade
22,Current Portion of Leases,1.4,1.37,3.85,3.4,-,-,-,-,-,-,Upgrade
23,Current Income Taxes Payable,45.15,3.68,0,0.87,49.75,3.03,7.52,0,0,0,Upgrade
24,Current Unearned Revenue,46.74,16.76,52.14,16.23,99.53,59.19,100.77,80.55,94.87,87.01,Upgrade
25,Other Current Liabilities,357.97,297.41,409.75,114.79,50.05,52.36,53.85,226.84,386.4,241.23,Upgrade
26,Total Current Liabilities,1230,1185,1300,1016,1608,1871,2030,1895,2011,2124,Upgrade
27,Long-Term Debt,414.5,563.7,511,521.1,363,389,488.5,781.5,1272,1004,Upgrade
28,Long-Term Leases,-,-,1.06,4.28,3.15,3.15,-,-,-,-,Upgrade
29,Long-Term Unearned Revenue,24.34,25.18,27.71,28.61,27.46,26.07,26.09,26.67,30.33,28.6,Upgrade
30,Long-Term Deferred Tax Liabilities,80.93,89.18,89.16,90.31,92.22,93.37,102.73,103.96,139.53,140.45,Upgrade
31,Other Long-Term Liabilities,462.95,454.04,478.92,479.18,445.79,64.61,23.08,23.82,22.56,23.89,Upgrade
32,Total Liabilities,2213,2317,2407,2140,2540,2447,2671,2831,3475,3320,Upgrade
33,Common Stock,552.5,552.5,552.5,552.5,552.5,552.5,552.5,552.5,552.5,552.5,Upgrade
34,Additional Paid-In Capital,4259,4259,4255,4259,4259,4259,4259,4259,4259,4259,Upgrade
35,Retained Earnings,728.55,693.12,700.86,861.96,726.88,117.3,-167.4,-398.28,-612.43,-550.12,Upgrade
36,Comprehensive Income & Other,6.4,-,5.82,-,4.72,-,4.22,-,7.68,-,Upgrade
37,Total Common Equity,5546,5504,5514,5673,5543,4928,4648,4413,4206,4261,Upgrade
38,Minority Interest,4.37,16.32,16.54,16.64,18.16,18.05,17.26,19.38,-8.2,-7.95,Upgrade
39,Shareholders' Equity,5551,5521,5530,5690,5561,4946,4665,4432,4198,4253,Upgrade
40,Total Liabilities & Equity,7763,7838,7938,7829,8100,7393,7336,7263,7673,7573,Upgrade
41,Total Debt,767.43,769.47,1043,1004,1327,1458,1836,1702,1854,2085,Upgrade
42,Net Cash (Debt),-107.32,-204.64,-317.76,-366.67,-515.46,-1001,-1281,-1295,-1496,-1653,Upgrade
43,Net Cash Per Share,-0.05,-0.09,-0.14,-0.17,-0.23,-0.45,-0.58,-0.59,-0.68,-0.75,Upgrade
44,Filing Date Shares Outstanding,2210,2210,2210,2210,2210,2210,2210,2210,2210,2210,Upgrade
45,Total Common Shares Outstanding,2210,2210,2210,2210,2210,2210,2210,2210,2210,2210,Upgrade
46,Working Capital,971.97,979.05,1130,1206,828.74,314.81,162.56,173.05,499.12,268.53,Upgrade
47,Book Value Per Share,2.51,2.49,2.49,2.57,2.51,2.23,2.10,2.00,1.90,1.93,Upgrade
48,Tangible Book Value,4457,4370,4402,4539,4376,4156,3887,3640,3497,3539,Upgrade
49,Tangible Book Value Per Share,2.02,1.98,1.99,2.05,1.98,1.88,1.76,1.65,1.58,1.60,Upgrade
50,Buildings,2036,2031,1982,1921,1897,1885,1888,1884,1840,1817,Upgrade
51,Machinery,2063,2038,1930,1919,1819,1819,1784,1764,1693,1684,Upgrade
52,Construction In Progress,460.84,438.52,390.38,320.66,511.82,481.09,1148,1095,1365,1314,Upgrade
